epoch,train_loss,train_base_loss,train_ranking_loss,train_prototype_loss,train_normal_align_loss,train_normal_bucket_adv_loss,train_aux_loss,train_context_regularization_loss,train_adapter_regularization_loss,train_pseudo_contrastive_loss,train_embedding_diffusion_loss,train_embedding_diffusion_score_loss,train_embedding_diffusion_view_loss,prototype_loss_weight_effective,prototype_trust_score,context_residual_budget_weight_effective,context_residual_budget_release_progress,context_residual_budget_prototype_readiness,context_residual_budget_guard_strength,val_auc,val_pr_auc,val_ap,train_targets,train_pos,train_neg,train_hard_neg,train_bg_neg,train_pos_rate,hard_negative_pool_size,hard_negative_candidate_count,avg_subgraph_nodes,avg_subgraph_edges,emb_norm,dirichlet,grad_norm,best_epoch,lr,loss_pos_weight,context_delta_norm,context_drift_abs_mean,context_emb_norm,context_gate_mean,context_logit_abs_mean,context_residual_clip_fraction,context_residual_penalty,context_stability_gate_mean,internal_risk_delta_norm,internal_risk_direction_gap_norm,internal_risk_gate_mean,internal_risk_hop_gap_norm,internal_risk_short_long_gap_norm,message_risk_scale_mean,message_risk_score_mean,prototype_active_epoch,prototype_classification_loss,prototype_classification_ratio,prototype_consistency_loss,prototype_loss_ramp,prototype_margin,prototype_memory_initialized_ratio,prototype_separation_loss,prototype_target_available_ratio,prototype_temporal_stability,target_time_position_mean,time_emb_norm,time_expert_context_drift,time_expert_delta_norm,time_expert_entropy,time_expert_entropy_gate,time_expert_entropy_norm,time_expert_entropy_penalty,time_expert_max_weight,time_expert_time_emb_norm,pseudo_contrastive_anomaly_count,pseudo_contrastive_bucket_count,pseudo_contrastive_normal_count,pseudo_contrastive_selected_ratio,diffusion_reconstruction_score,diffusion_score_calibration_mean,diffusion_score_calibration_std,diffusion_score_fraud_mean,diffusion_score_loss,diffusion_score_mean,diffusion_score_normal_mean,diffusion_score_std,diffusion_selected_count,diffusion_sigma_mean
11,0.8037231140217539,0.7939831533674466,0.0,0.3165816129264185,0.0053345934819366975,0.0,0.0,0.00010831018794383222,0.0002954505589668308,0.08832771242675135,1.2273153369709597,0.6757388902922808,0.0,0.023280691609513272,0.5820172902378318,0.07961110739990182,0.2912698942871171,0.9708996476237237,0.5339282822686142,0.7845384810159886,0.043770679540808266,0.04388332210872446,29652,7413,22239,11118,0,0.25,44478,88956,2553.101694915254,3196.406779661017,19.914466922566042,826.6462785106594,0.781045213594275,3,7.5e-05,3.0,0.8668001758850227,0.4372281214948428,1.0645446150989857,0.8313782093888622,0.05019410447043888,0.00013241525423728814,0.00010831018794383222,0.457898050041522,0.5963041590431989,11.281766455052262,0.9124565841787953,11.313688649969587,2.558572979296668,0.9980657019857633,0.48710477907778854,1.0,0.307240917521008,0.9999999989897518,0.14396275100061448,1.0,0.0958519552092431,1.0,0.04285117434495586,0.9999999989897518,0.9981630707191209,0.1581920951099719,1.5900778406757419,0.44378714440232614,0.46998288671849137,1.3463390499858532,0.9711783215150995,0.9711783215150995,0.0002954505589668308,0.32685858920469124,1.219025353253898,23.0,1.3333333333333333,23.0,0.2395833432674408,3.379081536147554,3.563589136061182,0.6954795437845442,4.016389297226728,0.6757388902922808,3.650628162642657,3.5287078558388405,0.6854214587454068,376.93220338983053,0.6049764883720269
12,0.7849558066513579,0.7765302183264393,0.0,0.30877347416796924,0.0047926084469940705,0.0,0.0,7.244456105967155e-05,0.00024706002234055075,0.0395602374258688,1.0456929216950626,0.6553602006475804,0.0,0.022995763609948344,0.5748940902487086,0.1,0.38653403381032825,0.9663350845258205,1.0,0.7869586579480554,0.04393453586171678,0.04415571358994621,29652,7413,22239,11118,0,0.25,44478,88956,2563.6949152542375,3204.9322033898306,19.315860101732156,772.8643478134932,0.8066774182400461,3,7.5e-05,3.0,0.7607643634586011,0.43780936578572804,0.9485764321634325,0.8201649108175504,0.051372192484342445,3.3103813559322034e-05,7.244456105967155e-05,0.45307456588341016,0.6039792875112113,11.281981290396997,0.9077574832964752,11.313686758784925,2.606527364860147,0.998097048977674,0.4873138964176178,1.0,0.3011654332532721,0.9999999989897518,0.11013188200481867,1.0,0.10656533327143071,1.0,0.042028907276058604,0.9999999989897518,0.9981976242388709,0.1581920951099719,1.4553176487906505,0.4391599085371373,0.5209544346494189,1.344790448576717,0.9700612415701656,0.9700612415701656,0.00024706002234055075,0.33205304913601635,1.123256873276274,23.0,1.3333333333333333,23.0,0.2395833432674408,3.022545883211039,3.1770526383696356,0.787465103927444,3.577722593889398,0.6553602006475804,3.0834486969446733,2.9186908228922697,0.8058484004715741,376.93220338983053,0.6066603094844495
13,0.8021523507974916,0.7925362910254526,0.0,0.3190587849940284,0.0040624576099848346,0.0,0.0,0.00010499447090312013,0.001141951478114036,0.07991137544987566,1.2044635647434299,0.6656643909923101,0.0,0.023328638771055805,0.5832159692763951,0.06610509085138563,0.4842129878373481,0.9684259756746962,0.049087000579315365,0.7880059133205103,0.04437907948578814,0.044601884216544464,29652,7413,22239,11118,0,0.25,44478,88956,2573.7118644067796,3218.9661016949153,19.96882926811606,837.4255257299391,0.900655425201028,3,7.5e-05,3.0,0.8762246370315552,0.44254891347076936,1.059412676399037,0.8351428397631241,0.051529667576995945,0.0,0.00010499447090312013,0.4525413725335719,0.6069370124299648,11.281162698390121,0.9211312178838051,11.313688730789444,2.61054239434711,0.9980676719697855,0.4871179446325464,1.0,0.309918369782173,0.9999999989897518,0.13996049938565594,1.0,0.09311173729977365,1.0,0.04284778925574432,0.9999999989897518,0.9987957720029152,0.1581920951099719,1.6120805780766374,0.44528498740519507,0.5530230589842392,1.3294026487964694,0.9589613069922237,0.9589613069922237,0.001141951478114036,0.35139411233239254,1.4047056729510679,23.0,1.3333333333333333,23.0,0.2395833432674408,3.3561680357334978,3.530164103168132,0.7377198013353858,4.040851245492192,0.6656643909923101,3.6247568332542808,3.486058752415544,0.7283893965058408,376.93220338983053,0.6134959752276793
14,0.775541206537667,0.7670281499119128,0.0,0.30924715733124036,0.003952506235090352,0.0,0.0,5.8536908816954645e-05,0.0012912748110681866,0.043026784213922795,1.0328152391870142,0.6418548559738417,0.0,0.023011048614140658,0.5752762153535165,0.05951179620770594,0.5784029113184865,0.9640048521974777,0.006561462193895862,0.7836366417784029,0.04277960061605396,0.04293909114936001,29652,7413,22239,11118,0,0.25,44478,88956,2553.5593220338983,3183.6271186440677,19.290564262260826,766.5901313393803,0.8829443474947396,3,7.5e-05,3.0,0.7660689010458478,0.437162277051958,0.9245443000631818,0.8291839775392564,0.053137195249230176,0.0,5.8536908816954645e-05,0.45047500325461565,0.6198560747049623,11.280462911573506,0.9254475508706045,11.313686645637125,2.5689833709749124,0.9980803324004351,0.4872023544069064,1.0,0.3018272402933088,0.9999999989897518,0.10694218439570928,1.0,0.10352889587313442,1.0,0.041456123782416525,0.9999999989897518,0.998767712358701,0.1581920951099719,1.4723357325893338,0.4342699838896929,0.5595495473530333,1.33027477991783,0.9595904128026154,0.9595904128026154,0.0012912748110681866,0.35103169083595276,1.298475803965229,23.0,1.3333333333333333,23.0,0.2395833432674408,2.997316598892212,3.171138544927804,0.8383157228577143,3.649751598552122,0.6418548559738417,3.0785659329365878,2.8881707797616216,0.8542660777851686,376.93220338983053,0.6149310499934827
15,0.7933379492517245,0.7835457527031333,0.0,0.31923497076761925,0.003679211867057671,0.0,0.0,0.0001435176931971586,0.0012696003783060144,0.08926704323897927,1.1987772008120003,0.6570454482304848,0.0,0.02330446464890761,0.5826116162226902,0.1,0.6751005761486991,0.9644293944981417,1.0,0.78529774391779,0.0436022280601298,0.043801655774100196,29652,7413,22239,11118,0,0.25,44478,88956,2552.6949152542375,3183.491525423729,20.073184385138042,843.9178177138506,0.9489491238432416,3,3.75e-05,3.0,0.8930991281897335,0.4446995864480229,1.0465665217173301,0.8391440399622513,0.054126453917410416,6.620762711864407e-05,0.0001435176931971586,0.4523249854475765,0.6153254882764008,11.282077611502954,0.9282750992451684,11.313689215708587,2.5310635991015675,0.9981156819957798,0.4874380614797948,1.0,0.3101295111543041,0.9999999989897518,0.13959737046290252,1.0,0.09153877520712755,1.0,0.04251185091117681,0.9999999989897518,0.9988190855010081,0.1581920951099719,1.6379631373841883,0.4431988359507868,0.6077219975196709,1.3264801057718567,0.95685311798322,0.95685311798322,0.0012696003783060144,0.35681029245004814,1.5970930790497084,23.0,1.3333333333333333,23.0,0.2395833432674408,3.33729111542136,3.548859142911674,0.7796265617911499,4.107166427676961,0.6570454482304848,3.6424334938243286,3.487522569753356,0.7679038633734493,376.93220338983053,0.6051457312147496
16,0.7651332657215959,0.7567005016035953,0.0,0.3079387126332622,0.00295187659182791,0.0,0.0,8.136487512875663e-05,0.000678027219383709,0.04484810869572526,1.0250862695403018,0.6322565593961942,0.0,0.022984856505585773,0.5746214126396443,0.1,0.7696283783659806,0.9620354729574757,1.0,0.785001296915096,0.04363224895516504,0.04383254942680146,29652,7413,22239,11118,0,0.25,44478,88956,2562.1186440677966,3208.491525423729,19.432212376998642,769.0827016022246,0.887670962487237,3,3.75e-05,3.0,0.7859219393487704,0.4394561057373629,0.9273076693890459,0.8258807709661581,0.05496843980025437,3.3103813559322034e-05,8.136487512875663e-05,0.4508594375545696,0.6215349637855918,11.2804595171395,0.926569840665591,11.31368714672024,2.515626596192182,0.9980468568155321,0.4869792360370442,1.0,0.30053947638657136,0.9999999989897518,0.10720874735359419,1.0,0.10431044687659054,1.0,0.04077597136088347,0.9999999989897518,0.9986819796643015,0.1581920951099719,1.489106400538299,0.43287803965099786,0.629166995569811,1.3366587000378107,0.9641954353300192,0.9641954353300192,0.000678027219383709,0.34334316142534804,1.4293135152024738,23.0,1.3333333333333333,23.0,0.2395833432674408,2.985925520880748,3.194862487841927,0.879368864067412,3.742844306816489,0.6322565593961942,3.1065340163344044,2.8944306656465693,0.8994710243354409,376.93220338983053,0.6184554009114281
17,0.7847553845179283,0.7749603633153237,0.0,0.3181882657236972,0.0027549054663060075,0.0,0.0,0.00013877824341561483,0.0014295940518268715,0.09289842641959756,1.1902829610695274,0.6536668225870295,0.0,0.02331274895117792,0.582818723779448,0.047292741823812795,0.8669096583529294,0.9632329537254771,0.24703916891161137,0.7852244851446855,0.043217035440079245,0.04340784734815588,29652,7413,22239,11118,0,0.25,44478,88956,2555.35593220339,3186.322033898305,20.104593955864342,869.3490435066869,1.0090024329848208,3,3.75e-05,3.0,0.9019254880436396,0.44717931797948934,1.0329360628532152,0.8411531731233759,0.055451558997570455,6.620762711864407e-05,0.00013877824341561483,0.4522913199360088,0.6190298724982698,11.280266632468013,0.9342620968818665,11.313689102560787,2.5368568210278526,0.9980876011363531,0.4872508488469205,1.0,0.30916872368020526,0.9999999989897518,0.13816720550343142,1.0,0.0921985336532027,1.0,0.04222359119961828,0.9999999989897518,0.9990068583165185,0.1581920951099719,1.6469064344794064,0.4424540158045494,0.6637378476433835,1.324384164001982,0.9553412249532797,0.9553412249532797,0.0014295940518268715,0.36039933309716693,1.715547618219408,22.88888888888889,1.3333333333333333,23.0,0.23900463845994738,3.2992280458999894,3.5569764934961485,0.8334748307499562,4.1546888836359575,0.6536668225870295,3.643565464827974,3.473191051159875,0.8243385118953253,376.93220338983053,0.5995383308095447
18,0.7535360495922929,0.745211865942357,0.0,0.30593932786230316,0.002730493828401727,0.0,0.0,0.00010758238404686365,0.0011050615694484342,0.040948228563292555,1.0273087125713543,0.6273661589218398,0.0,0.023016205628506644,0.5754051407126661,0.03427342843109524,0.9612080826222863,0.9612080826222863,0.06104897758707484,0.7846344127761224,0.04313072261708905,0.043307416221799275,29652,7413,22239,11118,0,0.25,44478,88956,2572.864406779661,3218.64406779661,19.510655128349693,808.0745622020656,0.9831232468960649,3,3.75e-05,3.0,0.8074929097951469,0.44227228679899444,0.9283532742726601,0.8318837315349256,0.057036200822409934,0.0,0.00010758238404686365,0.4526560235831697,0.6222002001131995,11.280541500802768,0.9349594429387884,11.31368737301584,2.5613647133617077,0.9980557480100858,0.48703849618717776,1.0,0.2986558357537803,0.9999999989897518,0.1055960042749421,1.0,0.10481609928153329,1.0,0.040073847335021374,0.9999999989897518,0.9988601308757976,0.1581920951099719,1.5097603131148776,0.43397856364815923,0.6709410674491171,1.3287087981983767,0.9584607825440875,0.9584607825440875,0.0011050615694484342,0.3533126368361004,1.5601622805757038,23.0,1.3333333333333333,23.0,0.2395833432674408,3.0062709743693725,3.195552113880253,0.9096420739114943,3.774642027030557,0.6273661589218398,3.1031998173665194,2.879385778459452,0.9199370095285319,376.93220338983053,0.6230027221016965
19,0.7794159186088433,0.7695241954367039,0.0,0.3188114292540793,0.0027552206637495654,0.0,0.0,0.0002232733336699065,0.002493509174308787,0.09289107585357408,1.1853491775060103,0.6495414941997851,0.0,0.023383903510376385,0.5845975877594096,0.06442088816617561,0.9629938506327975,0.9629938506327975,0.49172697380250874,0.7846186271775546,0.042448903937281644,0.04261758738504171,29652,7413,22239,11118,0,0.25,44478,88956,2562.3389830508477,3199.3050847457625,20.206372762130478,868.0646817482124,1.0522850246752722,3,1.875e-05,3.0,0.9288555121017714,0.45184844176648026,1.0315724934561779,0.8445281527810178,0.05799183198961161,3.3103813559322034e-05,0.0002232733336699065,0.4542840542429585,0.6194924641463716,11.280129271038508,0.9378742949437286,11.313689409676245,2.5796596438197765,0.9980274186295978,0.48684959340903716,1.0,0.3098410559912859,0.9999999989897518,0.13699696743387288,1.0,0.09240773825322167,1.0,0.04241053033935822,0.9999999989897518,0.9988954319792279,0.1581920951099719,1.6779658976247755,0.4452205522585723,0.7120094824645479,1.3159160715038494,0.9492327732554937,0.9492327732554937,0.002493509174308787,0.37018445184675314,1.8433922347375902,23.0,1.3333333333333333,23.0,0.2395833432674408,3.3181104094295177,3.5412813042599507,0.8345153943639217,4.158967329283892,0.6495414941997851,3.6321708630707303,3.456572031570693,0.8228595660904706,376.93220338983053,0.6189171863814532
20,0.7552032531318018,0.7466008804612241,0.0,0.3078235993951054,0.00317152677956274,0.0,0.0,0.00013477787335000743,0.0013605442985308246,0.0499128067897538,1.0232436414492332,0.6251606698763572,0.0,0.023070151926278967,0.5767537981569741,0.06534171474930034,0.9598193643680295,0.9598193643680295,0.504881639275719,0.7848395801518566,0.043000086938950806,0.04318127417741542,29652,7413,22239,11118,0,0.25,44478,88956,2558.0169491525426,3203.169491525424,19.637793266167076,808.2203751903469,1.131032169875452,3,1.875e-05,3.0,0.8269301844855487,0.4452956147113089,0.9322681235054792,0.8270687420489424,0.05861550386426812,9.931144067796611e-05,0.00013477787335000743,0.4539443921234648,0.6166128849579116,11.278956542580815,0.9325080039137501,11.313687550819527,2.5620488029415323,0.9981036236730673,0.487357609352823,1.0,0.3004913234104544,0.9999999989897518,0.10665304617861569,1.0,0.10376563579854318,1.0,0.03999250533722215,0.9999999989897518,0.9987024139549773,0.1581920951099719,1.5273606898420948,0.4356336260246018,0.698064162569531,1.326071298728555,0.9565582305698072,0.9565582305698072,0.0013605442985308246,0.3584927770040803,1.6566213672443972,22.88888888888889,1.3333333333333333,23.0,0.23900463845994738,2.9934003635988398,3.2277702971982887,0.9252626818772002,3.850030046398357,0.6251606698763572,3.151973526356584,2.9192881462937694,0.9520343481484106,376.93220338983053,0.6104566712500685
21,0.777842090291492,0.7680154988321207,0.0,0.3178752776929888,0.002342292817972474,0.0,0.0,0.00020695003331638873,0.001857145492113748,0.09371767761343616,1.1878013206740556,0.6468299637406559,0.0,0.02338424319253568,0.584606079813392,0.0326384332133753,0.9623080969517814,0.9623080969517814,0.02598632811068813,0.7839930878070805,0.04265662027533567,0.04284017352251843,29652,7413,22239,11118,0,0.25,44478,88956,2568.2881355932204,3210.5254237288136,20.271965932037872,867.3100151449947,1.1164120587251953,3,1.875e-05,3.0,0.9379216371956518,0.4522436256125822,1.0312059248908092,0.8434861676167633,0.058682961042149595,0.00010438139503032474,0.00020695003331638873,0.4556898868690103,0.6165731882644911,11.280173269368834,0.9369799727100437,11.313689474332131,2.5843623957391513,0.9980669001401481,0.48711283328169486,1.0,0.3088662695076506,0.9999999989897518,0.13812650298163043,1.0,0.09218670932923333,1.0,0.042053656431577977,0.9999999989897518,0.9989872625318624,0.1581920951099719,1.6813437473976005,0.4450979050943407,0.7223942178790852,1.320337624873145,0.9524222481048713,0.9524222481048713,0.001857145492113748,0.36530751747600104,1.8880515846155457,23.0,1.3333333333333333,23.0,0.2395833432674408,3.3339803542120983,3.5544714321165682,0.850215211246415,4.168178643210459,0.6468299637406559,3.6325577194407837,3.454017497725406,0.8301304407038931,376.93220338983053,0.6215402433427714
22,0.7395640874313096,0.7311147542323096,0.0,0.30352516396571017,0.0024151701038166626,0.0,0.0,0.00024913978315175807,0.0015066344344246564,0.04862649031614853,1.0260941921654394,0.6184359566640045,0.0,0.02304214257226697,0.5760535643066743,0.07937872011193761,0.9614896809361956,0.9614896809361956,0.7054102873133944,0.7828114459808073,0.04256394575291508,0.0427490636911407,29652,7413,22239,11118,0,0.25,44478,88956,2560.576271186441,3208.3389830508477,19.65848201816365,802.1657642429158,1.0582790041373948,3,1.875e-05,3.0,0.840174362821094,0.45049261440665034,0.9239514631740118,0.8365366398277929,0.06023869530881865,0.00016551906779661016,0.00024913978315175807,0.45660334219366816,0.6232386807263908,11.279895459191273,0.9347586783312135,11.313687534655555,2.537318845926705,0.9981492313288026,0.48766169204550275,1.0,0.2963420991170204,0.9999999989897518,0.10456802986435972,1.0,0.10607323277804812,1.0,0.03909332175754895,0.9999999989897518,0.9988009384122946,0.1581920951099719,1.540021952936205,0.43881630998546794,0.7413074540889869,1.321442163596719,0.9532190136990305,0.9532190136990305,0.0015066344344246564,0.3641184810864723,1.7328786284236584,22.555555555555557,1.3333333333333333,23.0,0.23726852734883627,3.0097963042178395,3.2239619955978074,0.955282139269797,3.8700658143576927,0.6184359566640045,3.1333262637510138,2.8877465522895425,0.9656343631825205,376.93220338983053,0.6176453414609877
23,0.7720318679082192,0.7620849659887411,0.0,0.3162791754229594,0.0025409803552142642,0.0,0.0,0.00032668134625024413,0.002160939912832642,0.09840025336055433,1.1874905258922253,0.6457802905874738,0.0,0.023425704418643258,0.5856426104660815,0.1,0.96220502093446,0.96220502093446,1.0,0.7835675343790177,0.04282890197049035,0.04302388689846908,29652,7413,22239,11118,0,0.25,44478,88956,2563.322033898305,3211.5254237288136,20.302672951908434,895.4877640029131,1.1303132903777946,3,1e-05,3.0,0.9508083462715149,0.4582200605990523,1.0296396895990534,0.8458923242859921,0.059606078001907314,0.00017201607668046223,0.00032668134625024413,0.45736361509662565,0.6241951423176264,11.279586888976016,0.9388560733552707,11.313689506660074,2.5501946675575384,0.998128872806743,0.48752594044653036,1.0,0.307358168444391,0.9999999989897518,0.13677548137256654,1.0,0.09368798824942719,1.0,0.04164469238938922,0.9999999989897518,0.9988822260145414,0.1581920951099719,1.6942180758815701,0.4498518407344818,0.7581215531139051,1.3181787082704448,0.9508649242126336,0.9508649242126336,0.002160939912832642,0.36749097452325336,1.9578901307057526,22.77777777777778,1.3333333333333333,23.0,0.23842593530813852,3.325129658488904,3.5401603526181886,0.8522626604701802,4.182753445738453,0.6457802905874738,3.6330108682988054,3.449763395018497,0.8442514346817792,376.93220338983053,0.618088199930676
24,0.7362937260482271,0.7279018931469675,0.0,0.3023181739500013,0.002125630944462146,0.0,0.0,0.0002080841134603222,0.0011117115381994616,0.047740200313471134,1.02413131827015,0.6164556468947459,0.0,0.023145440925320067,0.5786360231330017,0.05482394997033177,0.9592917986108669,0.9592917986108669,0.3546278567190253,0.7832227822511856,0.04290100999652489,0.043097146314643744,29652,7413,22239,11118,0,0.25,44478,88956,2579.2033898305085,3233.64406779661,19.71695473234532,804.7785551426774,1.090029604354147,3,1e-05,3.0,0.8413054549087913,0.4548850953578949,0.9253674563715013,0.831717410330045,0.05946781903000201,9.931144067796611e-05,0.0002080841134603222,0.4565077449305583,0.6262551394559569,11.279862387705657,0.9386970168453151,11.313687841771012,2.5544379363625738,0.9980868151632406,0.4872456703145625,1.0,0.29515032874325575,0.9999999989897518,0.10439847030882109,1.0,0.10854505640217814,1.0,0.03895844613849107,0.9999999989897518,0.998637719679687,0.1581920951099719,1.5356867475024725,0.4424648461705547,0.7652334161734177,1.3263368121648238,0.956749765549676,0.956749765549676,0.0011117115381994616,0.35806954664699103,1.773556957810612,21.666666666666668,1.3333333333333333,23.0,0.2326388971673118,2.980029587018288,3.2324898607300647,0.9623610661739574,3.8931580761731683,0.6164556468947459,3.140274617631557,2.8893135442572127,0.9761389150457868,376.93220338983053,0.6186632412975117
25,0.762834733825619,0.7530141331381717,0.0,0.31334935709581535,0.0023100881253258656,0.0,0.0,0.00035611166014736596,0.0017033130526384812,0.09608930349349976,1.185340558068227,0.6428229293580783,0.0,0.023548629262113603,0.5887157315528401,0.05011054079020802,0.9621484935675071,0.9621484935675071,0.2872934398601146,0.7836804893660096,0.042992225966449464,0.04318753567745159,29652,7413,22239,11118,0,0.25,44478,88956,2568.593220338983,3218.322033898305,20.35524504063493,889.494283385196,1.1412719245684348,3,1e-05,3.0,0.9626227687981169,0.46164019380585625,1.038272864737753,0.8425030142573987,0.05987983468478009,0.00026483050847457627,0.00035611166014736596,0.45877052262677986,0.6224888361106484,11.279083381264897,0.9415358203952595,11.313689716791702,2.594953629930141,0.9980498693757138,0.48699929451538343,1.0,0.3044859974061028,0.9999999989897518,0.13618350849818375,1.0,0.09681356502539021,1.0,0.04108374063872685,0.9999999989897518,0.9988939378221157,0.1581920951099719,1.6956847603038205,0.4531119890132193,0.7729146591687607,1.3225984775413901,0.9540531140262798,0.9540531140262798,0.0017033130526384812,0.3631228269156763,1.9853151814412262,22.88888888888889,1.3333333333333333,23.0,0.23900463845994738,3.33447712558811,3.5155782710002508,0.8592466527594511,4.161769915435274,0.6428229293580783,3.603079226057408,3.416849108065589,0.8466463250628973,376.93220338983053,0.6172115671432624
26,0.7334566207255347,0.7250963702040204,0.0,0.3019549488011053,0.0020754731307595464,0.0,0.0,0.0002844485453733334,0.0013207026848064388,0.04480285462686571,1.0175754680471905,0.6145085985377684,0.0,0.023248876976918752,0.5812219244229688,0.032699781780991394,0.96143168884298,0.96143168884298,0.017167318949086463,0.7832856418331231,0.043176789426472045,0.043394075608731555,29652,7413,22239,11118,0,0.25,44478,88956,2566.4576271186443,3211.7966101694915,19.72748885720463,804.8418537721795,1.0600130184222076,3,1e-05,3.0,0.8532171037237523,0.4585038792278807,0.9277251807309813,0.8344448319936203,0.06039235639875218,0.00016551906779661016,0.0002844485453733334,0.45882520837298896,0.628407956179926,11.279960519176418,0.940857493271262,11.31368769629527,2.544746378720817,0.9980699611922442,0.4871332357495518,1.0,0.2948001052363444,0.9999999989897518,0.10394526386665086,1.0,0.1080320441495564,1.0,0.039151583624593284,0.9999999989897518,0.9986971465207762,0.1581920951099719,1.5437679634255879,0.44537932387853074,0.7846130582235628,1.324128419665967,0.9551567475674516,0.9551567475674516,0.0013207026848064388,0.36200137209084077,1.8171879194550595,22.666666666666668,1.3333333333333333,23.0,0.2378472321563297,2.9692291809340654,3.226411585898484,0.9833322389876241,3.913865396531962,0.6145085985377684,3.136607598450224,2.877521793721086,0.9958799754158926,376.93220338983053,0.6193058773622675
27,0.7679291104866286,0.7581000550318573,0.0,0.31581805267576446,0.002063217809644796,0.0,0.0,0.00043465185691444677,0.001905081795639027,0.09232352345676745,1.1741007020917988,0.6467395424842834,0.0,0.02362630249813698,0.5906575624534245,0.053032772751715085,0.9649887116281359,0.9649887116281359,0.3290396107387869,0.7834330817626806,0.04306362491762292,0.043279811346557416,29652,7413,22239,11118,0,0.25,44478,88956,2570.4745762711864,3217.4745762711864,20.351075576523602,874.1046939138639,1.1491731758845054,3,1e-05,3.0,0.9709681110866999,0.46374191672115,1.0385701312857158,0.8457348326505241,0.06051578707361625,0.0003641419491525424,0.00043465185691444677,0.46036515347028184,0.624708527225559,11.279875318882828,0.9430356308565302,11.313689506660074,2.5594030477232854,0.9981410755949506,0.4876073760501409,1.0,0.30699278490018034,0.9999999989897518,0.13499131028429937,1.0,0.09407505146780257,1.0,0.04151407521912607,0.9999999989897518,0.9989359419224626,0.1581920951099719,1.7006207421674566,0.45510688373598,0.790495892702523,1.3216623007240942,0.9533778085546979,0.9533778085546979,0.001905081795639027,0.3650282858791998,2.023888064643084,23.0,1.3333333333333333,23.0,0.2395833432674408,3.300736419225143,3.5041336204588927,0.8552627577067796,4.134176387625225,0.6467395424842834,3.5921678098581604,3.411498368796656,0.8405363175828579,376.93220338983053,0.6093067072205625
28,0.7294196496575566,0.7209199363902464,0.0,0.3017338574942896,0.001982556561292228,0.0,0.0,0.0003644796660548802,0.0013403590409463999,0.05151992985757731,1.0232810751866486,0.6130108297881434,0.0,0.02326888796772276,0.581722199193069,0.04443211019419668,0.961284542241916,0.961284542241916,0.2061730027742384,0.7827411904671279,0.04305400564915336,0.04327101568898594,29652,7413,22239,11118,0,0.25,44478,88956,2558.5423728813557,3193.7118644067796,19.761545536881787,795.3634860798464,1.0817850232124329,3,1e-05,3.0,0.8638843540417946,0.4599163234233856,0.9302022699582375,0.8367864519862805,0.06116959837786222,0.00020511989023978426,0.0003644796660548802,0.4606007807335611,0.6274500004315781,11.2805493564929,0.9412646182512833,11.313687890262926,2.5650366322468905,0.9980722595069368,0.4871485243409367,1.0,0.2946467349084757,0.9999999989897518,0.10308206738051721,1.0,0.10713851698121782,1.0,0.03866045151726674,0.9999999989897518,0.9986912901118651,0.1581920951099719,1.5492927644212366,0.44714421033859253,0.7945125880887953,1.325209104408652,0.9559362944910081,0.9559362944910081,0.0013403590409463999,0.3617243049508434,1.8473415597010467,22.555555555555557,1.3333333333333333,23.0,0.23726852734883627,2.993223016544924,3.2221153390059514,0.9849259765091318,3.924108933594267,0.6130108297881434,3.1367202815362965,2.8742574756428345,1.0031814948987152,376.93220338983053,0.6310313263181913
29,0.7656120122489283,0.7556477835622885,0.0,0.3157598123712055,0.0022233522544472905,0.0,0.0,0.0005020480938413638,0.0017607903272758034,0.0988371655092401,1.182614019361593,0.6451491622601525,0.0,0.02359995058015926,0.5899987645039815,0.07036032557390712,0.9617060456845451,0.9617060456845451,0.5765760796272446,0.7829084999091497,0.04287354428209319,0.043088748208728746,29652,7413,22239,11118,0,0.25,44478,88956,2565.813559322034,3218.322033898305,20.372245723918333,875.5219581733315,1.1773710958028243,3,1e-05,3.0,0.9756818858243651,0.4654105356184103,1.032681923801616,0.850390164528863,0.06099574861385054,0.00026483050847457627,0.0005020480938413638,0.4618921759775129,0.6232456564903259,11.279444112616071,0.9440179861198037,11.313689603643903,2.5813263432454256,0.9981122784695383,0.48741533443079155,1.0,0.3069478111752009,0.9999999989897518,0.1347521994326074,1.0,0.09295229184425484,1.0,0.041487835158230894,0.9999999989897518,0.9988948197688087,0.1581920951099719,1.7072407128447193,0.4568651823674218,0.797953430878914,1.3234463344186038,0.9546647243580576,0.9546647243580576,0.0017607903272758034,0.3633875235662622,2.056242001258721,22.666666666666668,1.3333333333333333,23.0,0.2378472321563297,3.329968007944398,3.4989817935390954,0.8589386924920616,4.13433639073776,0.6451491622601525,3.586409027293577,3.4037666926949712,0.8419017276521457,376.93220338983053,0.6174987574755135
