epoch,train_loss,train_base_loss,train_ranking_loss,train_prototype_loss,train_normal_align_loss,train_normal_bucket_adv_loss,train_aux_loss,train_context_regularization_loss,train_adapter_regularization_loss,train_pseudo_contrastive_loss,train_embedding_diffusion_loss,train_embedding_diffusion_score_loss,train_embedding_diffusion_view_loss,prototype_loss_weight_effective,prototype_trust_score,context_residual_budget_weight_effective,context_residual_budget_release_progress,context_residual_budget_prototype_readiness,context_residual_budget_guard_strength,val_auc,val_pr_auc,val_ap,train_targets,train_pos,train_neg,train_hard_neg,train_bg_neg,train_pos_rate,hard_negative_pool_size,hard_negative_candidate_count,avg_subgraph_nodes,avg_subgraph_edges,emb_norm,dirichlet,grad_norm,best_epoch,lr,loss_pos_weight,context_delta_norm,context_drift_abs_mean,context_emb_norm,context_gate_mean,context_logit_abs_mean,context_residual_clip_fraction,context_residual_penalty,context_stability_gate_mean,internal_risk_delta_norm,internal_risk_direction_gap_norm,internal_risk_gate_mean,internal_risk_hop_gap_norm,internal_risk_short_long_gap_norm,message_risk_scale_mean,message_risk_score_mean,prototype_active_epoch,prototype_classification_loss,prototype_classification_ratio,prototype_consistency_loss,prototype_loss_ramp,prototype_margin,prototype_memory_initialized_ratio,prototype_separation_loss,prototype_target_available_ratio,prototype_temporal_stability,target_time_position_mean,time_emb_norm,time_expert_context_drift,time_expert_delta_norm,time_expert_entropy,time_expert_entropy_gate,time_expert_entropy_norm,time_expert_entropy_penalty,time_expert_max_weight,time_expert_time_emb_norm,pseudo_contrastive_anomaly_count,pseudo_contrastive_bucket_count,pseudo_contrastive_normal_count,pseudo_contrastive_selected_ratio,diffusion_reconstruction_score,diffusion_score_fraud_mean,diffusion_score_loss,diffusion_score_mean,diffusion_score_normal_mean,diffusion_score_std,diffusion_selected_count,diffusion_sigma_mean
11,0.815673128022986,0.8030290815789821,0.0,0.3226616281574055,0.004667108341798944,0.0,0.0,0.0001937906050381756,0.0002546279781924213,0.08388739723270222,1.2412686327756461,0.6880728188207594,0.0,0.02335003241715159,0.5837508104287897,0.07962642299173797,0.2910511001180291,0.9701703337267636,0.07989799267070441,0.7849641109850045,0.04371622981603414,0.04383955677104537,29652,7413,22239,11118,0,0.25,44478,88956,2548.864406779661,3177.2881355932204,19.783584918005992,829.7279094114142,0.822037211919235,3,7.5e-05,3.0,0.877352419546095,0.44416594909409346,1.0618536836009915,0.8151761465153452,0.05228468037005198,0.00026483050847457627,0.0001937906050381756,0.46666524874961984,0.5904545935533815,11.277108386411506,0.9126766566502846,11.313688342854128,2.5489664805137506,0.9981020396038637,0.4873470759997934,1.0,0.31359435188568247,0.9999999989897518,0.13670499345003548,1.0,0.09311088269292297,1.0,0.04464053687781601,0.9999999989897518,0.998304494356705,0.1581920951099719,1.5915184930219488,0.4473702720666336,0.4397862816261033,1.354980086876174,0.9774115115909253,0.9774115115909253,0.0002546279781924213,0.33580483016321216,1.2943610569178048,23.0,1.3333333333333333,23.0,0.2395833432674408,3.399810399039317,4.083251734911385,0.6880728188207594,3.744039143546153,3.630968376741571,0.704529620833316,376.93220338983053,0.6049764883720269
12,0.7884333386259564,0.7774922342623695,0.0,0.3119408569093478,0.004058200424000368,0.0,0.0,0.000154138467454902,6.644170478744022e-05,0.03916091711844428,1.052978687367197,0.661571022817644,0.0,0.0229943485832441,0.5748587145811025,0.07301850675001163,0.3854499035712624,0.963624758928156,0.2605505930639018,0.7813882188528463,0.04231494943913565,0.04243021329410084,29652,7413,22239,11118,0,0.25,44478,88956,2558.9322033898306,3192.2033898305085,19.23753822455972,781.5495657193459,0.8559125328468065,3,7.5e-05,3.0,0.7728769668078018,0.44742546293695096,0.960183215343346,0.8053621073900643,0.05325592441831605,0.00019862288135593222,0.000154138467454902,0.4634972957231231,0.6043349403446003,11.277498956454002,0.9202456110614842,11.313686112226065,2.533646145109403,0.9981183571330572,0.48745586811485936,1.0,0.3046333825184127,0.9999999989897518,0.10345518336457721,1.0,0.10382502185086072,1.0,0.0426943243749566,0.9999999989897518,0.9981420434127419,0.1581920951099719,1.4451869645361173,0.44525989536511695,0.4925368433281527,1.358675148527501,0.9800769464444306,0.9800769464444306,6.644170478744022e-05,0.33218770865666664,1.1970646704657604,22.555555555555557,1.3333333333333333,23.0,0.23726852734883627,3.029781022314298,3.6793228205987965,0.661571022817644,3.190587763058937,3.027676121663239,0.8281916470850929,376.93220338983053,0.6066603094844495
13,0.7995874265492973,0.7871419666177135,0.0,0.31870340189691315,0.00359569363674875,0.0,0.0,0.00018337349699155983,0.00045996404551877244,0.08479171284174515,1.2196532790943728,0.6699066717745894,0.0,0.023279610389329405,0.5819902597332351,0.1,0.48171166534692206,0.9634233306938441,1.0,0.781293175746149,0.041541350686455605,0.04164967470723174,29652,7413,22239,11118,0,0.25,44478,88956,2552.5254237288136,3196.322033898305,19.96011898881298,832.5892613297802,0.9213969758001425,3,7.5e-05,3.0,0.8876303565704217,0.45521925162460847,1.0750881817381261,0.8188507425583015,0.05243628825676643,0.00019862288135593222,0.00018337349699155983,0.4600148221193734,0.6101587040949676,11.276823819693872,0.9305881857872009,11.313688552985758,2.583464774034791,0.9981129533153469,0.4874198583223052,1.0,0.3099368426759364,0.9999999989897518,0.13213340773925944,1.0,0.09409957012887728,1.0,0.04319774814076343,0.9999999989897518,0.9988923436504299,0.1581920951099719,1.5968607098369274,0.4541023014965704,0.5357655438326173,1.3446709665201477,0.9699750492128275,0.9699750492128275,0.00045996404551877244,0.3542438629320112,1.4609226271257563,23.0,1.3333333333333333,23.0,0.2395833432674408,3.3764001757411632,4.171139070543192,0.6699066717745894,3.735165418204615,3.5898409253459866,0.7800973643690853,376.93220338983053,0.6117158946344408
14,0.7756200937901513,0.7646817100250115,0.0,0.3092664268057225,0.00368592092546366,0.0,0.0,0.0001371014014324119,0.00032168928577201597,0.04496742987026602,1.0321855342994302,0.6484774330915031,0.0,0.022996695797752986,0.5749173949438247,0.1,0.5781414236289273,0.9635690393815455,1.0,0.7791962001230934,0.041371084039997376,0.041494607444271185,29652,7413,22239,11118,0,0.25,44478,88956,2555.8813559322034,3208.423728813559,19.3455424227957,783.7787920418432,0.9030746797383842,3,7.5e-05,3.0,0.7843169640686553,0.44789218700538247,0.9447949165004795,0.8053864644745649,0.054890727529586375,0.00016551906779661016,0.0001371014014324119,0.45692274732104804,0.6251091936887321,11.276787499249991,0.9349646305633803,11.31368637084961,2.63361760317269,0.9981754826287091,0.4878367589691938,1.0,0.3022073194132013,0.9999999989897518,0.09912109311859486,1.0,0.10507121701109207,1.0,0.042061042261578266,0.9999999989897518,0.9986653146097215,0.1581920951099719,1.465733029074588,0.4409794625589403,0.5593474431563232,1.3439544580750546,0.9694582021842568,0.9694582021842568,0.00032168928577201597,0.3552968815221625,1.3420115507255166,23.0,1.3333333333333333,23.0,0.2395833432674408,3.0188777770026256,3.700223898483535,0.6484774330915031,3.1434040433269437,2.957797503067275,0.8649594470606012,376.93220338983053,0.6180891323897798
15,0.792760674226082,0.7801525996903241,0.0,0.319069154686847,0.0034275752002910034,0.0,0.0,0.00021414237393000185,0.0003889375844757246,0.09259095636464781,1.2114073866504733,0.6619253118159407,0.0,0.023378241081089622,0.5844560270272405,0.1,0.6763349133945987,0.9661927334208554,1.0,0.7811245936486214,0.041856650280356546,0.041999649693651865,29652,7413,22239,11118,0,0.25,44478,88956,2564.898305084746,3208.6101694915255,20.085900096570033,844.3712158203125,1.0020606649124015,3,3.75e-05,3.0,0.9076420462737649,0.45631407024496695,1.0590906648312586,0.8200917425802199,0.05522886575278589,0.0003641419491525424,0.00021414237393000185,0.45797078235674715,0.6223803849543555,11.275753829438807,0.9342120380724891,11.313688763117385,2.57124495304237,0.9980596142300104,0.48706423074512156,1.0,0.31031750875004266,0.9999999989897518,0.1319782279305539,1.0,0.0937900689698882,1.0,0.04305465131114095,0.9999999989897518,0.9987011440729691,0.1581920951099719,1.6294317285893327,0.4495248046971984,0.6100362286729327,1.3387074531134913,0.965673280974566,0.965673280974566,0.0003889375844757246,0.36000029464899486,1.5867921336222504,23.0,1.3333333333333333,23.0,0.2395833432674408,3.3558999643487444,4.213747432676413,0.6619253118159407,3.736921476105512,3.577979564666748,0.8104547696598505,376.93220338983053,0.6255511883961953
16,0.7654396972413791,0.7545407586178537,0.0,0.3072394157870341,0.0027661828671471547,0.0,0.0,0.0001430928604951093,0.00024475522489302747,0.04668960404598107,1.0328268338057955,0.6384846022573568,0.0,0.023121617572012098,0.5780404393003025,0.04606495443768592,0.7705006508902011,0.9631258136127514,0.14048508127297493,0.7815336285011941,0.04271737186575835,0.04289590032910952,29652,7413,22239,11118,0,0.25,44478,88956,2576.0338983050847,3220.576271186441,19.492727667598402,817.2445358017744,0.9538785249499951,3,3.75e-05,3.0,0.8050662279129028,0.44848114858239385,0.9509588277946084,0.795426826355821,0.05651699315945981,9.931144067796611e-05,0.0001430928604951093,0.4562288987434516,0.6277977561546584,11.275878631462485,0.9333655137126728,11.313686645637125,2.594408388865196,0.9980741355378749,0.48716101151401714,1.0,0.3000986252800893,0.9999999989897518,0.10100583163863522,1.0,0.10925712202817707,1.0,0.041809993748695165,0.9999999989897518,0.9988953723745831,0.1581920951099719,1.487502461772854,0.43856006456633745,0.6094404039746624,1.3418392791586407,0.9679324323848143,0.9679324323848143,0.00024475522489302747,0.3547097469790507,1.4207626247810106,22.88888888888889,1.3333333333333333,23.0,0.23900463845994738,2.991552195306552,3.8203408192780057,0.6384846022573568,3.2032649557469255,2.9975731332423323,0.9022393751952608,376.93220338983053,0.612602528879198
17,0.7872732493837001,0.7747119867195518,0.0,0.318397767968097,0.0025571675623877574,0.0,0.0,0.00022006445914932125,0.0008540974389288133,0.09159251138315362,1.209653965497421,0.6603494033975116,0.0,0.023462955159532062,0.5865738789883015,0.039229071097578005,0.868156127177457,0.9646179190860633,0.05367197527807982,0.7817553494796342,0.041839477146857595,0.04202718083273281,29652,7413,22239,11118,0,0.25,44478,88956,2559.64406779661,3204.3050847457625,20.155763141179488,866.6553582660223,1.0414239016629883,3,3.75e-05,3.0,0.9244870492967509,0.45878611479775383,1.063443432419987,0.8072923341039884,0.05637670756649163,0.00013241525423728814,0.00022006445914932125,0.455989733085794,0.6206567196522729,11.276152529958951,0.9370699898671295,11.313689102560787,2.593215609000901,0.9980629500696214,0.487086510759289,1.0,0.3096494609016483,0.9999999989897518,0.13191589864633851,1.0,0.09596340585563143,1.0,0.04305025941487086,0.9999999989897518,0.9991780711432635,0.1581920951099719,1.6505501674393477,0.45104834134295835,0.639316994254872,1.3310081776926073,0.9601194393836846,0.9601194393836846,0.0008540974389288133,0.37106656068462435,1.679006105762417,23.0,1.3333333333333333,23.0,0.2395833432674408,3.3835244138362044,4.225327354366496,0.6603494033975116,3.733514923160359,3.5695774716846014,0.8269622649176646,376.93220338983053,0.619575741937605
18,0.7514703334388086,0.7406895241494906,0.0,0.3040649769669872,0.0021968231362811588,0.0,0.0,0.00021692779175621474,0.0004893711983163099,0.04559402849714635,1.025889813899994,0.6314511723437551,0.0,0.023167130225548862,0.5791782556387215,0.032624038710429,0.9625137327081571,0.9625137327081571,0.0,0.7803312077521508,0.041921950555816406,0.04214466312032098,29652,7413,22239,11118,0,0.25,44478,88956,2570.898305084746,3218.101694915254,19.53812489267123,832.8998257911811,0.9871102621999838,3,3.75e-05,3.0,0.834736765441248,0.4575833087250338,0.9491042868565704,0.7967313942262682,0.059473308213686536,0.00013241525423728814,0.00021692779175621474,0.4555667239730641,0.6270652595212904,11.275651366023695,0.9393890984987808,11.313686920424638,2.5684210001412087,0.9980377777148102,0.4869186241747969,1.0,0.2970600537324356,0.9999999989897518,0.09917863963519112,1.0,0.11101513393854691,1.0,0.04091978994971615,0.9999999989897518,0.9989416528556306,0.1581920951099719,1.5219024278349795,0.4447787732391034,0.6638615782988273,1.3330808655690338,0.9616145612829823,0.9616145612829823,0.0004893711983163099,0.36792101344819794,1.551579596632618,23.0,1.3333333333333333,23.0,0.2395833432674408,3.0012127746969965,3.8459488739401606,0.6314511723437551,3.1847706083524026,2.9643779811212574,0.9297789011971426,376.93220338983053,0.6161819797451213
19,0.774214119224225,0.7617153808221979,0.0,0.3150313021772999,0.002197533340777381,0.0,0.0,0.00036550264781384366,0.0014728682134912145,0.08961677652294353,1.2048726708202038,0.6525977668115648,0.0,0.023565925155560666,0.5891481288890167,0.1,0.9642698453930183,0.9642698453930183,1.0,0.7812359373836885,0.04203053865794674,0.04220538831560904,29652,7413,22239,11118,0,0.25,44478,88956,2551.406779661017,3184.1525423728813,20.218043375823456,872.2533724510064,1.1167974795325328,3,1.875e-05,3.0,0.9542293326329376,0.4673646774332402,1.057737014051211,0.8135732796232579,0.05961913217679929,0.00019862288135593222,0.00036550264781384366,0.455136869418419,0.6225192587254411,11.276112766589149,0.9398757481979112,11.313689328856388,2.581325506759902,0.9980845320022712,0.48723038374367406,1.0,0.30636771907240656,0.9999999989897518,0.1309552182585506,1.0,0.09825621671595816,1.0,0.04231645457320294,0.9999999989897518,0.9990441172809924,0.1581920951099719,1.6875096963623823,0.45693302104028605,0.7038099816289999,1.3251163131099637,0.9558693514031879,0.9558693514031879,0.0014728682134912145,0.3778389358924607,1.8127446922205261,23.0,1.3333333333333333,23.0,0.2395833432674408,3.3369336007005077,4.283617662171186,0.6525977668115648,3.7420078738261076,3.56147139759387,0.863958417359045,376.93220338983053,0.6220396196438094
20,0.744687813823506,0.7338557879803544,0.0,0.30261862581059085,0.0022096947088079935,0.0,0.0,0.00023879422304020663,0.00040085428844253393,0.048554953882249736,1.021249167999979,0.6256818539005214,0.0,0.023289470236708302,0.5822367559177075,0.06029903893016864,0.9625094953958793,0.9625094953958793,0.4328434132881234,0.7809579185883959,0.0421078917780446,0.04229124948009652,29652,7413,22239,11118,0,0.25,44478,88956,2563.508474576271,3209.237288135593,19.647573859004652,808.7905521716102,1.0897806165582042,3,1.875e-05,3.0,0.849530531188189,0.4664034267603341,0.9475347460326502,0.7947666917817068,0.060228457642813864,0.00023172669491525424,0.00023879422304020663,0.45405503349789117,0.6264150253796982,11.276021553298174,0.9420351143610679,11.313687308359954,2.559851884841919,0.9980875415317083,0.48725043110928296,1.0,0.2956512423895173,0.9999999989897518,0.09878616060240794,1.0,0.11337248854717966,1.0,0.04056154668204865,0.9999999989897518,0.9989745374453269,0.1581920951099719,1.5408713150832614,0.45142589585255766,0.7099985480308533,1.3369225061545937,0.964385720632844,0.964385720632844,0.00040085428844253393,0.36293318564608945,1.6521654088618392,22.77777777777778,1.3333333333333333,23.0,0.23842593530813852,2.9572195238986256,3.929980686155416,0.6256818539005214,3.2146410376338634,2.9761945797225176,0.9735228419303894,376.93220338983053,0.6066724183195729
21,0.7767418188563848,0.764118735062874,0.0,0.3160209357738495,0.0021895402568881794,0.0,0.0,0.00038075455203228156,0.0007878125475530149,0.09577366356122291,1.198447136555688,0.6553082890429739,0.0,0.023697597408070176,0.5924399352017544,0.04621776305873179,0.9662856820270098,0.9662856820270098,0.2316823294104542,0.7802922276502298,0.0415163015419048,0.041701830822076846,29652,7413,22239,11118,0,0.25,44478,88956,2561.2203389830506,3205.5254237288136,20.26628170983266,853.3371706170551,1.1655947990336661,3,1.875e-05,3.0,0.9643522864681179,0.4718968716718383,1.0594584012435655,0.8108560018620249,0.0599303751299947,0.00039724576271186443,0.00038075455203228156,0.45444637031878454,0.6215725066298146,11.275570497674456,0.9415199089858491,11.313689215708587,2.5254741644455216,0.9980702602257163,0.4871351481494257,1.0,0.3074152181714268,0.9999999989897518,0.12968752684734636,1.0,0.096599810393685,1.0,0.04242682116011442,0.9999999989897518,0.9991245461722552,0.1581920951099719,1.6982202469292333,0.4608945073717732,0.7348865543381643,1.3306267241300163,0.9598442760564513,0.9598442760564513,0.0007878125475530149,0.37127652259196264,1.8772637541011228,23.0,1.3333333333333333,23.0,0.2395833432674408,3.338485111624508,4.228536961442333,0.6553082890429739,3.7141871452331543,3.542737290010614,0.8427679579136735,376.93220338983053,0.6192546203985052
22,0.7427530884742737,0.7318703491809004,0.0,0.30288311384492,0.0020594758502507616,0.0,0.0,0.0002930080219380601,0.0004391028798975532,0.04893606345532304,1.0263316237320335,0.6269290103750714,0.0,0.023357424510540896,0.5839356127635223,0.08504973445175737,0.9627561919333476,0.9627561919333476,0.7864247778822481,0.7793989065125948,0.04135271276309336,0.041546321731150214,29652,7413,22239,11118,0,0.25,44478,88956,2553.101694915254,3197.9661016949153,19.671846777705824,819.5199988413665,1.1140446410340779,3,1.875e-05,3.0,0.864022382235123,0.4680130562539828,0.9567318437463146,0.7976687984951472,0.061150758511434165,0.00016551906779661016,0.0002930080219380601,0.45458412220922567,0.6278326258821002,11.275660514831543,0.9412745156530606,11.313687211376125,2.5718768168303927,0.9981138948666848,0.4874260491233761,1.0,0.29599127527010644,0.9999999989897518,0.09774795086201975,1.0,0.11088876470418299,1.0,0.04008884342797732,0.9999999989897518,0.9989976751602302,0.1581920951099719,1.5501262616303007,0.45345396763187346,0.73270374132415,1.3348174721507702,0.9628672630099927,0.9628672630099927,0.0004391028798975532,0.36570264727382334,1.7145676431009325,23.0,1.3333333333333333,23.0,0.2395833432674408,2.991928629956003,3.948139748330844,0.6269290103750714,3.2338802450794284,2.9957938113455045,0.9791018306198767,376.93220338983053,0.6164878940178176
23,0.7782655186572317,0.7656731221635463,0.0,0.3165985456967758,0.0019906041985851223,0.0,0.0,0.0004278819688513946,0.0010525516778925213,0.0921796519877547,1.1959167415812864,0.6569383871757378,0.0,0.023705346162451103,0.5926336540612775,0.1,0.9645054302691749,0.9645054302691749,1.0,0.7789934561117678,0.04125297505175628,0.04149477622328226,29652,7413,22239,11118,0,0.25,44478,88956,2548.4745762711864,3190.271186440678,20.310941372887562,872.0580206402277,1.1711146023313879,3,1e-05,3.0,0.9697306257183269,0.4749369151511435,1.053830642821425,0.812861251629005,0.060501353152222555,0.00026483050847457627,0.0004278819688513946,0.4544225102764065,0.6231567435345408,11.275518514342227,0.943088822445627,11.313689328856388,2.5823786763821617,0.998063922938654,0.4870929051253755,1.0,0.3079926805981135,0.9999999989897518,0.12950371029013294,1.0,0.09588059625130589,1.0,0.04261357046790042,0.9999999989897518,0.9990907422566818,0.1581920951099719,1.709369542235035,0.46315650263075103,0.7550224419367515,1.328261365324764,0.9581380264233734,0.9581380264233734,0.0010525516778925213,0.3733082721799107,1.9421287290120528,23.0,1.3333333333333333,23.0,0.2395833432674408,3.3304195040363376,4.23045070292586,0.6569383871757378,3.714241557202097,3.542171906616728,0.8550397642588211,376.93220338983053,0.611536396762072
24,0.7407757720704806,0.7298644740702742,0.0,0.304349828574617,0.0018149200132337668,0.0,0.0,0.00029495246031975683,0.0004981418822939366,0.05018749429007708,1.0195993185043335,0.6232289884050014,0.0,0.02332834909334599,0.5832087273336497,0.1,0.9614445110056556,0.9614445110056556,1.0,0.7789563648848892,0.04161181892171949,0.041862003043392194,29652,7413,22239,11118,0,0.25,44478,88956,2562.9830508474574,3210.813559322034,19.715954699758758,807.9540932865466,1.1464721691810478,3,1e-05,3.0,0.863326058549396,0.4687353463496192,0.9559875231678203,0.7935002739146605,0.06063852939060179,0.00016551906779661016,0.00029495246031975683,0.45386301612449903,0.6240512324591815,11.275870032229665,0.943957931914572,11.313687308359954,2.581570035320217,0.9981203149941008,0.487468930119175,1.0,0.29749018105409913,0.9999999989897518,0.09695743049605418,1.0,0.10978709489612257,1.0,0.04023551805165865,0.9999999989897518,0.9988810642290924,0.1581920951099719,1.5537127215983504,0.4543453980300386,0.7432290396447909,1.3362227334814556,0.9638809389987234,0.9638809389987234,0.0004981418822939366,0.36354724027342716,1.7630673081187878,23.0,1.3333333333333333,23.0,0.2395833432674408,2.9801000457699014,3.939633393691758,0.6232289884050014,3.218760138851101,2.9784691212540966,0.967622127573369,376.93220338983053,0.6195004996606859
25,0.7713870891069962,0.7587530683662932,0.0,0.31660445261809783,0.0019518520872471696,0.0,0.0,0.00041015687501215833,0.0010061200463481375,0.09687577364808422,1.1897005933826252,0.6522315922430006,0.0,0.02367013241337956,0.591753310334489,0.05581492828282831,0.9640297309690287,0.9640297309690287,0.3687846897546901,0.779746586656203,0.041778690905533544,0.04202808627892208,29652,7413,22239,11118,0,0.25,44478,88956,2572.237288135593,3224.898305084746,20.34336196770102,870.6823533914857,1.1674646997855882,3,1e-05,3.0,0.9781548532388978,0.4760398420236878,1.06357966237149,0.8079983248548993,0.0603935294232126,0.00023172669491525424,0.00041015687501215833,0.4547684556346829,0.6221881276470119,11.276050195855609,0.9448595289456643,11.313689280364473,2.606387813212508,0.9980602284609261,0.4870683000249378,1.0,0.3080289773011612,0.9999999989897518,0.12898926310620065,1.0,0.0966968722010063,1.0,0.042520271456342636,0.9999999989897518,0.9989831932520462,0.1581920951099719,1.7118525545475847,0.46469745393526757,0.7655561394610647,1.3299567881277052,0.9593610116990946,0.9593610116990946,0.0010061200463481375,0.3715615176548392,1.9790549096414598,23.0,1.3333333333333333,23.0,0.2395833432674408,3.32357374288268,4.197588455879082,0.6522315922430006,3.6727893716197904,3.4978564593751553,0.8447684665857735,376.93220338983053,0.6094345854500592
26,0.7358684277130385,0.7250372161299495,0.0,0.3040967462426525,0.0017889940132529048,0.0,0.0,0.00035219908762482486,0.0005742561533826135,0.048293391021631535,1.0147472599805412,0.6186050318055234,0.0,0.023307014205516504,0.5826753551379126,0.03263551375252202,0.9623498035353997,0.9623498035353997,0.008198529650262631,0.778726841918465,0.041694247976202685,0.041946892005983435,29652,7413,22239,11118,0,0.25,44478,88956,2558.9830508474574,3205.2542372881358,19.755876120874436,818.6196361477092,1.112352532855535,3,1e-05,3.0,0.8723755307116751,0.47306949203297244,0.9489612104529042,0.7942458573034255,0.06142594286445844,0.00016551906779661016,0.00035219908762482486,0.4544634879645655,0.6255200343616938,11.276249077360509,0.9448580903522039,11.313687647803356,2.587243259963343,0.9980436795848912,0.48695811881857404,1.0,0.2972021875745159,0.9999999989897518,0.09741224537966615,1.0,0.11073007497747066,1.0,0.04047893129794274,0.9999999989897518,0.998979432097936,0.1581920951099719,1.561760350809259,0.45729072821342337,0.7702751311205202,1.3338857424461235,0.96219516406625,0.96219516406625,0.0005742561533826135,0.3668809613939059,1.8184855166128127,23.0,1.3333333333333333,23.0,0.2395833432674408,2.9706024719496904,4.006333682496669,0.6186050318055234,3.2408179994356834,2.985646195330862,1.004195748749426,376.93220338983053,0.6201854620949697
27,0.7694679266315395,0.7568951734041763,0.0,0.31504313571978426,0.0020661434884798728,0.0,0.0,0.00043497839467787435,0.001039267266050802,0.09367344844139229,1.1978415250778198,0.6546295467069594,0.0,0.0236626708850616,0.59156677212654,0.08948510970138487,0.9647109248838756,0.9647109248838756,0.8497872814483554,0.7792671808298696,0.04161480697475544,0.04183034713412358,29652,7413,22239,11118,0,0.25,44478,88956,2555.762711864407,3205.237288135593,20.38309439966234,885.3535601082494,1.1982703764559859,3,1e-05,3.0,0.9873605804928278,0.48130233156479013,1.0665076021420754,0.8059619210534177,0.060623695979178965,0.0003310381355932203,0.00043497839467787435,0.45444591823270764,0.6228443566015212,11.275708133891477,0.9446555507385125,11.313689393512274,2.5722227743116477,0.9980961821847043,0.48730805162656105,1.0,0.30652515009298165,0.9999999989897518,0.1283142655077627,1.0,0.09662258397724668,1.0,0.04204545542597771,0.9999999989897518,0.9990206865941064,0.1581920951099719,1.718311784631115,0.46926004856319753,0.7890011981382208,1.330305436910209,0.9596125079413592,0.9596125079413592,0.001039267266050802,0.3705135796029689,2.0260741730867804,22.666666666666668,1.3333333333333333,23.0,0.2378472321563297,3.3673533746751687,4.217611005750753,0.6546295467069594,3.696467981500141,3.522753707433151,0.8511993743605533,376.93220338983053,0.6251159300238399
28,0.7301756476951857,0.7192856305736607,0.0,0.301833800845227,0.0018075159040548034,0.0,0.0,0.00036858270519680167,0.000558806588834791,0.0520447472394523,1.0232504181942697,0.6187193636166848,0.0,0.023338090557889997,0.5834522639472499,0.05796533986945035,0.9631101480648419,0.9631101480648419,0.3995048552778621,0.778713761199336,0.041706152396328966,0.04195918653894124,29652,7413,22239,11118,0,0.25,44478,88956,2556.864406779661,3197.3898305084745,19.796257536290057,817.4459352654926,1.11981907537428,3,1e-05,3.0,0.8826834357390969,0.47732174093440427,0.9567956934540959,0.7923392441313145,0.06164415559526217,0.00026483050847457627,0.00036858270519680167,0.4542857494394658,0.6284563016083281,11.276489710403702,0.9456785725334943,11.313687615475413,2.583782527406337,0.9980882971973742,0.4872554833606138,1.0,0.2950196427814031,0.9999999989897518,0.09647471823934782,1.0,0.1117552656490924,1.0,0.039808399501745986,0.9999999989897518,0.9989259152089135,0.1581920951099719,1.5677133394499956,0.46128380955275844,0.790697604922925,1.333468431133335,0.9618941232309504,0.9618941232309504,0.000558806588834791,0.36749916814141353,1.8616326360379236,23.0,1.3333333333333333,23.0,0.2395833432674408,2.974050558219522,4.011037507299649,0.6187193636166848,3.2400481135158214,2.9830517445580433,1.0105840765823753,376.93220338983053,0.6135177996199009
29,0.7698055182473135,0.7572357725288908,0.0,0.31568627488815176,0.0019723035521426444,0.0,0.0,0.0005297459381034645,0.0011398986996135722,0.09258288751214237,1.1926306243670188,0.6553708607867613,0.0,0.023722430181511846,0.5930607545377962,0.06228281178112488,0.9652845963256665,0.9652845963256665,0.4611830254446411,0.7786402987494584,0.04148190298658862,0.041733232837948525,29652,7413,22239,11118,0,0.25,44478,88956,2570.8474576271187,3217.2033898305085,20.39385288044558,874.7957577462923,1.2263490204083718,3,1e-05,3.0,0.9963002841351396,0.4833733717263755,1.0652510301541473,0.8068300051204229,0.06139261483893556,0.00023172669491525424,0.0005297459381034645,0.4547645560765671,0.6241605837466353,11.275689432176494,0.9453266596390029,11.313689587479931,2.5586788573507535,0.9980665809017116,0.4871107243885428,1.0,0.3071183420843997,0.9999999989897518,0.12895004918514671,1.0,0.0976164320767936,1.0,0.042408607458159074,0.9999999989897518,0.9990766725297702,0.1581920951099719,1.7294536202640858,0.47044088830382136,0.8105873475640507,1.3292790004762554,0.9588721010644558,0.9588721010644558,0.0011398986996135722,0.3716418803748438,2.0743386482788346,22.666666666666668,1.3333333333333333,23.0,0.2378472321563297,3.3245693707870223,4.192627817897473,0.6553708607867613,3.6762975595765193,3.5041875394724182,0.847176730632782,376.93220338983053,0.6129712952395617
30,0.731595712192988,0.7207402809191559,0.0,0.30197240336466646,0.0017594290991960946,0.0,0.0,0.0004145200988297524,0.0005195503783120253,0.04998753333495835,1.0173084937920005,0.6173315371497202,0.0,0.023386866778534587,0.5846716694633647,0.06656812135731843,0.9617639320216991,0.9617639320216991,0.5224017336759775,0.7782091746967856,0.041565506130171626,0.041819271914158046,29652,7413,22239,11118,0,0.25,44478,88956,2556.7796610169494,3202.8474576271187,19.805075758594576,825.6257655256885,1.1184685694969307,3,1e-05,3.0,0.8887104422359143,0.47954217054076115,0.9550149602405096,0.7907002669269756,0.061876125823138124,0.0002979343220338983,0.0004145200988297524,0.4544322086592852,0.6266333450705318,11.276040093373444,0.9451701115753691,11.3136877932791,2.5163026138887568,0.9980183900412867,0.48678940484079264,1.0,0.29512360944586286,0.9999999989897518,0.09700853213415307,1.0,0.11178082543409477,1.0,0.039967347378447905,0.9999999989897518,0.9989541496260691,0.1581920951099719,1.5753978834313862,0.46297071596323436,0.8047620148982032,1.334890864663205,0.9629202151702623,0.9629202151702623,0.0005195503783120253,0.3653154514603696,1.8986682346311665,23.0,1.3333333333333333,23.0,0.2395833432674408,2.973673384068376,4.0247366226325605,0.6173315371497202,3.245342428401365,2.985544475458436,1.0150766099913646,376.93220338983053,0.6323895525124114
