epoch,train_loss,train_base_loss,train_ranking_loss,train_prototype_loss,train_normal_align_loss,train_normal_bucket_adv_loss,train_aux_loss,train_context_regularization_loss,train_adapter_regularization_loss,train_pseudo_contrastive_loss,train_embedding_diffusion_loss,train_embedding_diffusion_score_loss,train_embedding_diffusion_view_loss,prototype_loss_weight_effective,prototype_trust_score,context_residual_budget_weight_effective,context_residual_budget_release_progress,context_residual_budget_prototype_readiness,context_residual_budget_guard_strength,val_auc,val_pr_auc,val_ap,train_targets,train_pos,train_neg,train_hard_neg,train_bg_neg,train_pos_rate,hard_negative_pool_size,hard_negative_candidate_count,avg_subgraph_nodes,avg_subgraph_edges,emb_norm,dirichlet,grad_norm,best_epoch,lr,loss_pos_weight,context_delta_norm,context_drift_abs_mean,context_emb_norm,context_gate_mean,context_logit_abs_mean,context_residual_clip_fraction,context_residual_penalty,context_stability_gate_mean,internal_risk_delta_norm,internal_risk_direction_gap_norm,internal_risk_gate_mean,internal_risk_hop_gap_norm,internal_risk_short_long_gap_norm,message_risk_scale_mean,message_risk_score_mean,prototype_active_epoch,prototype_classification_loss,prototype_classification_ratio,prototype_consistency_loss,prototype_loss_ramp,prototype_margin,prototype_memory_initialized_ratio,prototype_separation_loss,prototype_target_available_ratio,prototype_temporal_stability,target_time_position_mean,time_emb_norm,time_expert_context_drift,time_expert_delta_norm,time_expert_entropy,time_expert_entropy_gate,time_expert_entropy_norm,time_expert_entropy_penalty,time_expert_max_weight,time_expert_time_emb_norm,pseudo_contrastive_anomaly_count,pseudo_contrastive_bucket_count,pseudo_contrastive_normal_count,pseudo_contrastive_selected_ratio,diffusion_proto_count,diffusion_proto_norm,diffusion_reconstruction_score,diffusion_score_calibration_mean,diffusion_score_calibration_std,diffusion_score_fraud_mean,diffusion_score_loss,diffusion_score_mean,diffusion_score_normal_mean,diffusion_score_std,diffusion_selected_count,diffusion_sigma_mean
11,0.80615377123073,0.7948934839943708,0.0,0.3143029935279135,0.005019443520044876,0.0,0.0,0.00018517781865153604,0.00028561881123805196,0.08872195219589492,1.2248539318472653,0.6386503405490164,0.0,0.023348719383664073,0.5837179845916018,0.1,0.29287454941627233,0.9762484980542412,1.0,0.7870324187779192,0.043584768508493896,0.04371489280686602,29652,7413,22239,11118,0,0.25,44478,88956,2551.8813559322034,3179.2542372881358,20.087433863494354,854.0923182600635,0.8077922524031946,8,0.00015,3.0,0.8472435454190788,0.43079612164174097,1.0992728875855269,0.7631059511233185,0.05177924460021116,0.00040231571706422304,0.00018517781865153604,0.44736308920181406,0.6197119203664488,11.28124182103044,0.9245197005191091,11.313688940921072,2.5817960379487377,0.9980876769049692,0.48725125749232406,1.0,0.30466051980600517,0.9999999989897518,0.1489252511222484,1.0,0.10433868268283747,1.0,0.0439242399218729,0.9999999989897518,0.9981220132213527,0.1581920951099719,1.5912028126797433,0.4362282838861821,0.4451913212315511,1.3426713842456623,0.9685326743934114,0.9685326743934114,0.00028561881123805196,0.34005214551747853,1.1719925524824757,23.0,1.3333333333333333,23.0,0.2395833432674408,376.93220338983053,8.789865186658956,3.3776823625726213,3.830089740146842,0.9044810926423131,4.510560140771381,0.6386503405490164,3.904844227483717,3.7029389446064576,0.8884491304219779,376.93220338983053,0.6049764883720269
12,0.7859172750327547,0.7760650333711656,0.0,0.3056464387198626,0.004890829829846398,0.0,0.0,0.00015750493366795126,0.0006498443001611908,0.041223904591495705,1.0475433337486397,0.6236467270527856,0.0,0.023110973948514486,0.5777743487128622,0.1,0.38778878484265894,0.9694719621066473,1.0,0.7869299226580913,0.04473821249557107,0.04493674064811333,29652,7413,22239,11118,0,0.25,44478,88956,2578.0508474576272,3235.6271186440677,19.520499116283354,798.6247662043168,0.807045406204159,8,7.5e-05,3.0,0.7535156617730351,0.4369498526645919,0.9874561035026939,0.7562646047543671,0.05316141134096404,0.00023172669491525424,0.00015750493366795126,0.4413015599978172,0.6314260181734117,11.279004000001034,0.9281295871330519,11.313687195212154,2.588198898202282,0.9981231073201713,0.4874876005164647,1.0,0.29778694853944293,0.9999999989897518,0.11439906224860984,1.0,0.1130590413586568,1.0,0.0427907502941661,0.9999999989897518,0.998156665745428,0.1581920951099719,1.4706263218895863,0.4356385151208457,0.5028400512064918,1.3381926003149,0.9653019106994241,0.9653019106994241,0.0006498443001611908,0.3508270559674602,1.1014726808515645,22.77777777777778,1.3333333333333333,23.0,0.23842593530813852,376.93220338983053,8.906206232006268,3.0287276001299843,3.4618449792362416,1.038933089288015,4.187831506890766,0.6236467270527856,3.3936178886284263,3.128880048202256,1.0717205809334578,376.93220338983053,0.6066603094844495
13,0.7930186704053717,0.7817639425649481,0.0,0.3151006057100781,0.004540869745157532,0.0,0.0,0.00021335098766982454,0.0010964168251444727,0.08634577363224352,1.2099661059298759,0.629500020358522,0.0,0.02346046576242406,0.5865116440606015,0.06598030246365205,0.4859956790906849,0.9719913581813698,0.08541343318994393,0.7863272132484658,0.04423241678434818,0.044401805130529964,29652,7413,22239,11118,0,0.25,44478,88956,2580.593220338983,3230.1525423728813,20.251839653920317,878.023145772643,0.9183336183176203,8,7.5e-05,3.0,0.8776416940204168,0.44926587757417713,1.095953997919115,0.7728166004358712,0.05455954423395254,0.00026483050847457627,0.00021335098766982454,0.4425979579909373,0.6208420092776671,11.279492184267205,0.9387912295632443,11.313689377348302,2.6279161138049627,0.9980744466943255,0.4871630926253432,1.0,0.3058534249410791,0.9999999989897518,0.14266327541258375,1.0,0.09726809141999584,1.0,0.042280296653004014,0.9999999989897518,0.9984274860155784,0.1581920951099719,1.6387012328131725,0.44809895804372885,0.5630863500853717,1.3312967955055883,0.9603276262849064,0.9603276262849064,0.0010964168251444727,0.35996780254073063,1.3456945752693434,23.0,1.3333333333333333,23.0,0.2395833432674408,376.93220338983053,8.893876112113565,3.3661987215785656,3.8714336499586683,1.0255390858512203,4.664158384678728,0.629500020358522,3.9398234860371737,3.698378623542139,1.0068198664713714,376.93220338983053,0.6117158946344408
14,0.7673582808446076,0.75751571331994,0.0,0.3041177988052368,0.003727139052698168,0.0,0.0,0.00016802557985425603,0.0009402141099059718,0.045041988966828685,1.0454488548181824,0.6137715800333832,0.0,0.023139667983947128,0.5784916995986782,0.0711369892181157,0.5803720721878641,0.9672867869797737,0.5876712745445101,0.784656508462744,0.04347959659393155,0.04369632029714406,29652,7413,22239,11118,0,0.25,44478,88956,2540.6949152542375,3175.4406779661017,19.638704073631157,797.4913681806144,0.8771288011033657,8,7.5e-05,3.0,0.7817215838674771,0.44398322246842464,0.9578361440513093,0.7507682715432119,0.0566402065046763,6.620762711864407e-05,0.00016802557985425603,0.4399145003092491,0.630780605946557,11.280135801282979,0.9404411305815487,11.31368746999967,2.505132998450328,0.9979974587084883,0.48664983349331353,1.0,0.2964200059236106,0.9999999989897518,0.11256937758397248,1.0,0.1114197118302523,1.0,0.04138643749184528,0.9999999989897518,0.9985858686899735,0.1581920951099719,1.5169638758998807,0.4365953095888687,0.5788255242978112,1.3302186161784801,0.9595498846749128,0.9595498846749128,0.0009402141099059718,0.36265408033031526,1.2469627453108965,23.0,1.3333333333333333,23.0,0.2395833432674408,376.93220338983053,8.95179897647793,3.0553835852671476,3.4731297149960976,1.1017228671182226,4.2719628568423,0.6137715800333832,3.3986482054500256,3.107543399778463,1.1207747924125802,376.93220338983053,0.6180891323897798
15,0.7890040783558862,0.7776295593229391,0.0,0.3150054347717156,0.0035836534985041212,0.0,0.0,0.0002798195109481655,0.0010513764375947037,0.09404044535200475,1.2150814634258464,0.6292314903210785,0.0,0.023458848162692027,0.5864712040673007,0.1,0.6771850316542567,0.9674071880775097,1.0,0.7846451401852742,0.0432688412353859,0.04346594731000527,29652,7413,22239,11118,0,0.25,44478,88956,2548.0508474576272,3180.271186440678,20.32207301511603,873.1496188923464,0.9836758152913239,8,7.5e-05,3.0,0.9063942624350726,0.4475762505652541,1.0752581357955933,0.7567995806871834,0.058335264355449355,0.000342605098829431,0.0002798195109481655,0.4418458135451301,0.6265028664621256,11.281056646573342,0.9424250216807349,11.313689732955673,2.5545133251254843,0.9980416237297705,0.48694427488213876,1.0,0.30567830447423255,0.9999999989897518,0.14421331453121314,1.0,0.09842632673049377,1.0,0.042329264078604975,0.9999999989897518,0.9985956246570006,0.1581920951099719,1.68781610262596,0.44150696467545075,0.6070493894108271,1.3257251897100675,0.9563085618665663,0.9563085618665663,0.0010513764375947037,0.36740959549354296,1.4845380288059429,23.0,1.3333333333333333,23.0,0.2395833432674408,376.93220338983053,8.886653871859535,3.371572037874642,3.8760211981392567,1.0575937873254861,4.707532292705471,0.6292314903210785,3.959830385143474,3.71059645636607,1.0432272634263766,376.93220338983053,0.6255511883961953
16,0.7609183121535738,0.7509388772107787,0.0,0.30406826532493203,0.004461725889626196,0.0,0.0,0.00024803941984936174,0.001376305365445629,0.04905016695038747,1.0329795075675188,0.6093889788045721,0.0,0.02315059200406513,0.5787648001016282,0.1,0.7714178838247283,0.9642723547809103,1.0,0.7829133894490086,0.043273197691340345,0.04340886928264971,29652,7413,22239,11118,0,0.25,44478,88956,2570.35593220339,3222.6101694915255,19.812940144942978,833.4321164923199,0.9957817712072599,8,3.75e-05,3.0,0.8139097872426955,0.4456020421900992,0.9635839997711828,0.742085020420915,0.0600818101379831,0.0003224556665804427,0.00024803941984936174,0.43954545208963297,0.6387020137350438,11.279313734022237,0.9491999230142367,11.31368803573867,2.592076754165908,0.998134359464807,0.48756254426503587,1.0,0.29638715138879873,0.9999999989897518,0.11246457582308074,1.0,0.11215148260027676,1.0,0.041157686704043614,0.9999999989897518,0.9984400737083564,0.1581920951099719,1.5564801874807326,0.4342607345621465,0.6361079948433375,1.3238479707200648,0.95495444031085,0.95495444031085,0.001376305365445629,0.3697377039214312,1.343310455144462,23.0,1.3333333333333333,23.0,0.2395833432674408,376.93220338983053,8.98313751867262,3.003482507447065,3.4823047986792734,1.1226932392807119,4.297739283513215,0.6093889788045721,3.3901429459200068,3.0876109398017495,1.1389072143425376,376.93220338983053,0.612602528879198
17,0.7764354469412464,0.765107815548525,0.0,0.3124444105867612,0.003541120028091689,0.0,0.0,0.0001969280602386758,0.001752775338067973,0.09374941557140673,1.2103557566464958,0.6211921623197653,0.0,0.02348162322427946,0.5870405806069865,0.1,0.8701383780736884,0.9668204200818761,1.0,0.7837503232557959,0.04382602418705831,0.04398057078189223,29652,7413,22239,11118,0,0.25,44478,88956,2563.4745762711864,3210.271186440678,20.483219437680003,898.1863558494439,1.1142337635412054,8,3.75e-05,3.0,0.918848954014859,0.45635888283535586,1.0724451289338581,0.7460927932949389,0.05893996913554305,0.0002979343220338983,0.0001969280602386758,0.43940771232217046,0.628547601780649,11.278925766379146,0.9483079627408819,11.313689975415246,2.582584508394791,0.9980993250669059,0.4873289930618415,1.0,0.3031329921746658,0.9999999989897518,0.14425919040784999,1.0,0.1015981842400664,1.0,0.0419691511887615,0.9999999989897518,0.998613290867563,0.1581920951099719,1.704659706455166,0.4460048720998279,0.6952630650188963,1.3213656696222595,0.9531638288902025,0.9531638288902025,0.001752775338067973,0.37949452511334825,1.5959489557702662,22.666666666666668,1.3333333333333333,23.0,0.2378472321563297,376.93220338983053,8.902166435274028,3.390568013918602,3.8663149491833257,1.0795186231538003,4.765838420997231,0.6211921623197653,3.9631807561648094,3.6956281985266735,1.0746850492590565,376.93220338983053,0.619575741937605
18,0.747297218290426,0.7375923617411468,0.0,0.299501951973317,0.0031822707693455582,0.0,0.0,0.0002113953996432444,0.0006764252991731263,0.045378009394063785,1.034199632830539,0.6057660983780683,0.0,0.023195252270994032,0.5798813067748508,0.0821976542195703,0.9663222463529975,0.9663222463529975,0.7456807745652899,0.7819899020947807,0.04351575279536673,0.04366694560573825,29652,7413,22239,11118,0,0.25,44478,88956,2565.9491525423728,3208.084745762712,19.902523234739142,806.9887767727092,1.0624289330789598,8,3.75e-05,3.0,0.8309890264171665,0.4504398754087545,0.9601584834567571,0.7402009085073309,0.061545956059027525,0.00013241525423728814,0.0002113953996432444,0.4396132225707426,0.6381417634123463,11.279140876511397,0.95122650922355,11.313688116558527,2.589561967526452,0.9980811365580154,0.48720773549403174,1.0,0.29187221900891447,0.9999999989897518,0.11257060768745714,1.0,0.11357268059657792,1.0,0.04002403609959756,0.9999999989897518,0.9987467941591295,0.1581920951099719,1.5762083934525313,0.43620626148530994,0.7007765825522148,1.3281835216586872,0.9580818748070021,0.9580818748070021,0.0006764252991731263,0.3690792039289313,1.4554115442906397,23.0,1.3333333333333333,23.0,0.2395833432674408,376.93220338983053,8.973046383615268,3.027260941974187,3.492480197247982,1.1582959726124737,4.337104946880017,0.6057660983780683,3.392678879075131,3.077870296219648,1.1617961849196483,376.93220338983053,0.6161819797451213
19,0.7715828156067153,0.7599719126345748,0.0,0.31328643833176567,0.00288458698886936,0.0,0.0,0.000368444248478982,0.0018648685664491,0.10609747999805515,1.2055715039625006,0.6201423366191023,0.0,0.023585190893932156,0.5896297723483039,0.1,0.9679364154660217,0.9679364154660217,1.0,0.7812187182638831,0.042405109977686276,0.04252771491490228,29652,7413,22239,11118,0,0.25,44478,88956,2574.898305084746,3224.5423728813557,20.543473971092094,896.7458785752119,1.1387858208963426,8,3.75e-05,3.0,0.9492335339724007,0.45865370408963346,1.0714012212672477,0.7571977892164456,0.062251738951367847,0.00023172669491525424,0.000368444248478982,0.44186346005585236,0.6340332738423752,11.27907613980568,0.9529124761031846,11.313690072399075,2.5815187470387606,0.9980890417503099,0.48726038457983634,1.0,0.30411046692880533,0.9999999989897518,0.141815386081146,1.0,0.09961300267506454,1.0,0.04170398887688831,0.9999999989897518,0.9988121632802285,0.1581920951099719,1.7436841605073314,0.4473187953738843,0.7383340920432139,1.3190514233152746,0.9514944664502548,0.9514944664502548,0.0018648685664491,0.3806181257053957,1.7098816067485485,22.77777777777778,1.3333333333333333,23.0,0.23842593530813852,376.93220338983053,8.941239761093916,3.347012168270046,3.8566957816519523,1.0791087262527694,4.766159615274203,0.6201423366191023,3.9552182262226685,3.6849044824050643,1.0759486515643233,376.93220338983053,0.6220396196438094
20,0.736910594721972,0.7270253431999077,0.0,0.2995756783727872,0.002879452907432944,0.0,0.0,0.00033102597309014035,0.0010701121557188237,0.05222548241332426,1.0343491051156641,0.5987670350882967,0.0,0.023289764438027404,0.5822441109506851,0.1,0.9633263678721473,0.9633263678721473,1.0,0.7800870978963198,0.04247981957343335,0.04273164740827367,29652,7413,22239,11118,0,0.25,44478,88956,2572.237288135593,3220.2033898305085,19.974994271488512,816.2104637016685,1.137877638057127,8,1.875e-05,3.0,0.8591311937671596,0.4560948342590009,0.9624013203685566,0.7391181810427521,0.0639677816780947,0.00039724576271186443,0.00033102597309014035,0.4397834185826576,0.643315254631689,11.279526177099196,0.9538671596575592,11.313688294362214,2.5785011780464044,0.9980008844601906,0.4866727075334323,1.0,0.2919920854649301,0.9999999989897518,0.11182000285993188,1.0,0.11413546165419837,1.0,0.03985188680432611,0.9999999989897518,0.9987323829683207,0.1581920951099719,1.6105588169421179,0.44048518750627164,0.7512748473781651,1.3218990463321492,0.9535485718209865,0.9535485718209865,0.0010701121557188237,0.37717382483563183,1.5675351609617978,22.22222222222222,1.3333333333333333,23.0,0.23553241623772514,376.93220338983053,8.999480102021815,2.994302757715775,3.5094302826353347,1.204415969459219,4.4418936947644765,0.5987670350882967,3.4159686727038885,3.0739937555992,1.217717520261215,376.93220338983053,0.6066724183195729
21,0.7687968227822902,0.7571608464596635,0.0,0.31278191582631254,0.003126424247935667,0.0,0.0,0.0004004829955238936,0.0030588735333028235,0.10340095879667896,1.203025324869964,0.6206609556230448,0.0,0.023642549180991984,0.5910637295247996,0.1,0.965027638830862,0.965027638830862,1.0,0.781393685693113,0.0424969228683145,0.04275469885176733,29652,7413,22239,11118,0,0.25,44478,88956,2570.864406779661,3227.135593220339,20.616261563058625,896.3146889896716,1.254516172207008,8,1.875e-05,3.0,0.9681010226071891,0.46565357507285426,1.0700054875874923,0.7468899660191294,0.06328452327999018,0.00039724576271186443,0.0004004829955238936,0.44079768102047806,0.6363607432882664,11.278609663753187,0.9559836003739955,11.313690120890989,2.5989054017147777,0.998026234618688,0.486841693773108,1.0,0.3035213901834973,0.9999999989897518,0.14323934003458186,1.0,0.10144532819168042,1.0,0.0419711718746161,0.9999999989897518,0.9987401103569289,0.1581920951099719,1.7700173268883914,0.45247802289865785,0.7838955147791717,1.3119397021956363,0.9463644361091872,0.9463644361091872,0.0030588735333028235,0.3915500241821095,1.8123130394240556,23.0,1.3333333333333333,23.0,0.2395833432674408,376.93220338983053,8.940883058612629,3.355172036057812,3.8031653168421022,1.063477916874461,4.681484287067995,0.6206609556230448,3.8944026938939498,3.6320422463497875,1.0535506717229293,376.93220338983053,0.6192546203985052
22,0.7299662373833737,0.7200993774300914,0.0,0.29880735682228865,0.0023864537982617394,0.0,0.0,0.00033907401922402577,0.0009684740073418529,0.055128491025860024,1.0292963638144024,0.5945842862129211,0.0,0.023295518216339742,0.5823879554084935,0.034789929783319004,0.9633242434139208,0.9633242434139208,0.06842756833312869,0.7812725499052852,0.04323109107804044,0.043382100269701296,29652,7413,22239,11118,0,0.25,44478,88956,2572.406779661017,3232.3050847457625,20.055933224952827,812.2179648189222,1.1993263626502733,8,1.875e-05,3.0,0.8707145149424925,0.46386469976376676,0.9691455141972687,0.7351372433921038,0.06402319436103611,0.00026483050847457627,0.00033907401922402577,0.439175784082736,0.6395948842420416,11.278478573944609,0.9566812818333253,11.313688488329872,2.6122519363791254,0.9980800273054737,0.48720032229261884,1.0,0.2913057506084442,0.9999999989897518,0.11084905481439526,1.0,0.11368665692664809,1.0,0.03918307306150259,0.9999999989897518,0.9986165115388773,0.1581920951099719,1.6210289021669808,0.44693396657200185,0.7957313151682838,1.324066675315469,0.9551122047133365,0.9551122047133365,0.0009684740073418529,0.37757434026669645,1.6405867651357489,22.555555555555557,1.3333333333333333,23.0,0.23726852734883627,376.93220338983053,9.023941387564449,3.0087379681862005,3.508641459531356,1.216245624350264,4.483164003339865,0.5945842862129211,3.4246442964521506,3.071804483058089,1.2385257159249257,376.93220338983053,0.6164878940178176
23,0.7669508962307946,0.7554322258900787,0.0,0.31098815495684995,0.0028041752718262754,0.0,0.0,0.0005393656175036054,0.002099561188823812,0.10382841300156156,1.1976558293326427,0.6198422605708495,0.0,0.023664660767839258,0.5916165191959815,0.03706625428995486,0.9654910650243387,0.9654910650243387,0.10094648985649796,0.7821082071646535,0.04333514348222156,0.04348898106451756,29652,7413,22239,11118,0,0.25,44478,88956,2563.3389830508477,3205.728813559322,20.662304538791464,889.8462203720869,1.2718831593707456,8,1.875e-05,3.0,0.9872053891925489,0.47123283400373944,1.0777557360923897,0.7528456641455828,0.06477235554385993,0.0007613877118644068,0.0005393656175036054,0.44079246712943254,0.634006762908677,11.279052249455857,0.9579314013658944,11.31369034718659,2.5993279299493564,0.9980787089315512,0.487191533133135,1.0,0.30183650376433036,0.9999999989897518,0.1416689461823237,1.0,0.10043000543521623,1.0,0.041364075805423624,0.9999999989897518,0.9987808799339553,0.1581920951099719,1.7885787183955564,0.4570775486655154,0.8252944390652543,1.3177170773683968,0.950531939328727,0.950531939328727,0.002099561188823812,0.3861864229380074,1.8554023241592665,23.0,1.3333333333333333,23.0,0.2395833432674408,376.93220338983053,8.938128782530962,3.3424201334937145,3.8461940580330842,1.1121167175134352,4.742421101715605,0.6198422605708495,3.9254832833500233,3.6531707149440957,1.0867594753281544,376.93220338983053,0.611536396762072
24,0.7286727771920672,0.7189025333372213,0.0,0.2980516679206137,0.0022742212828943285,0.0,0.0,0.0005168939564008092,0.000799630962458234,0.05050527771650735,1.03535630945432,0.5965569605261593,0.0,0.023336287558249815,0.5834071889562453,0.03695968516812907,0.963692275837247,0.963692275837247,0.0994240738304153,0.7811577190162937,0.043456956262934415,0.04361166939934202,29652,7413,22239,11118,0,0.25,44478,88956,2570.7796610169494,3225.4745762711864,20.109100988355735,841.4263998775159,1.2073327545392312,8,1e-05,3.0,0.8967116010391106,0.46783077767339803,0.96394234996731,0.7403878094786305,0.0671015730348684,0.00043034957627118643,0.0005168939564008092,0.44157018348322075,0.6423499351840908,11.278848292463916,0.9586032649218026,11.313688730789444,2.565057980812202,0.9980578675108441,0.48705260682914214,1.0,0.2905832478555582,0.9999999989897518,0.11031063860755856,1.0,0.11451671588218819,1.0,0.03905777822611695,0.9999999989897518,0.9985820651054382,0.1581920951099719,1.6473895574020128,0.4498584942292359,0.8271165045641237,1.3267220804246806,0.9570276636188313,0.9570276636188313,0.000799630962458234,0.3736041173086328,1.6782456636428833,23.0,1.3333333333333333,23.0,0.2395833432674408,376.93220338983053,9.021238609895867,3.0240355750261725,3.5039071555208468,1.1988284131610767,4.460810047085002,0.5965569605261593,3.425829782324322,3.0808364334753002,1.220880478115405,376.93220338983053,0.6195004996606859
25,0.7583371461448023,0.746911136780755,0.0,0.31117322030714,0.002693370237188824,0.0,0.0,0.0007394406632757035,0.0017764155015002115,0.0971623285342071,1.1987807649677082,0.6183257547475524,0.0,0.023713403799978352,0.5928350949994587,0.08544514198765155,0.9662984473288551,0.9662984473288551,0.7920734569664506,0.7815763033257253,0.04334904771270984,0.04350432622103756,29652,7413,22239,11118,0,0.25,44478,88956,2575.0169491525426,3238.8474576271187,20.688116914134916,890.9861222606594,1.2949982901750985,8,1e-05,3.0,1.0079665133508586,0.4735848787477461,1.073806499020528,0.7540019811209986,0.06715460405763933,0.0004965572033898305,0.0007394406632757035,0.44301689580335457,0.6385199710474176,11.278524511951511,0.9580017318159847,11.313690282530704,2.5977084697303123,0.9980548731351303,0.48703256754551905,1.0,0.3020438511492842,0.9999999989897518,0.1415489771861141,1.0,0.10080384084228743,1.0,0.0410384788982949,0.9999999989897518,0.9986184623281834,0.1581920951099719,1.8111745159504777,0.45947627900010446,0.837064998634791,1.3198333291684168,0.9520584890397928,0.9520584890397928,0.0017764155015002115,0.3832352378610837,1.8874681703114913,22.88888888888889,1.3333333333333333,23.0,0.23900463845994738,376.93220338983053,8.951307187646123,3.349467083559198,3.7984319065128926,1.0595956388295737,4.67620226488275,0.6183257547475524,3.8835391068862655,3.619318145816609,1.0482035956140292,376.93220338983053,0.6094345854500592
26,0.7186848379797854,0.7088461892079498,0.0,0.29657471432524213,0.0025631492420778437,0.0,0.0,0.0006304485099987025,0.0009195782417841887,0.05354800668813414,1.031216374898361,0.5918668872219021,0.0,0.023373517184887817,0.5843379296221954,0.06102772393747863,0.9637294988171845,0.9637294988171845,0.4432531991068375,0.7815897122628389,0.04349912728420297,0.043658821865546996,29652,7413,22239,11118,0,0.25,44478,88956,2567.4406779661017,3220.2033898305085,20.12599841618942,824.2418999106197,1.1865083312584181,8,1e-05,3.0,0.9042481042570987,0.4703874623371383,0.9627528796761723,0.7417499554359307,0.06763642596996437,0.00043034957627118643,0.0006304485099987025,0.44278042548793856,0.6435288968732802,11.279640294737735,0.9580371854668956,11.313688649969587,2.5742104982925675,0.9980283551296946,0.48685580542532064,1.0,0.28910800966165834,0.9999999989897518,0.11047375467369112,1.0,0.11634394614878348,1.0,0.03886036031832129,0.9999999989897518,0.998312607660132,0.1581920951099719,1.6557436615733776,0.4518652240098533,0.8450524847386247,1.3251986927905326,0.9559287832955182,0.9559287832955182,0.0009195782417841887,0.37671397146532093,1.7210242243136389,23.0,1.3333333333333333,23.0,0.2395833432674408,376.93220338983053,9.026649604409428,3.0170233249664307,3.517275002803489,1.211659523410395,4.488039436986891,0.5918668872219021,3.427709417828059,3.074266138723341,1.2262340905302662,376.93220338983053,0.6201854620949697
27,0.7576005125449876,0.7461553609977334,0.0,0.30974561077053264,0.0023078494152780306,0.0,0.0,0.0007622383853817217,0.0018588669156118975,0.10146481505895065,1.2014269202442494,0.6183992654590283,0.0,0.023749625210842843,0.593740630271071,0.04113645453953139,0.9655479421959968,0.9655479421959968,0.15909220770759125,0.781338184421093,0.04329651010587466,0.0434527706026377,29652,7413,22239,11118,0,0.25,44478,88956,2573.491525423729,3227.3898305084745,20.720364101862504,901.0377207610567,1.2814353280148263,8,1e-05,3.0,1.0113485112028606,0.4772971277519808,1.0709789991378784,0.7508632651830124,0.06692268497357934,0.0005627648305084746,0.0007622383853817217,0.4431339638718104,0.6353601085937629,11.27913904998262,0.9593401591656572,11.313690379514533,2.5924512067083585,0.9980131468530429,0.486754386606863,1.0,0.3006429551011425,0.9999999989897518,0.14109810454360508,1.0,0.10187674250643132,1.0,0.04095504934883724,0.9999999989897518,0.9986170287859641,0.1581920951099719,1.815731755757736,0.4624545134730258,0.8628363225419643,1.3198873754275047,0.9520974775492135,0.9520974775492135,0.0018588669156118975,0.38386561102786304,1.927971793433367,23.0,1.3333333333333333,23.0,0.2395833432674408,376.93220338983053,8.95466267860542,3.382279695090601,3.813290871641161,1.0850276016815628,4.705295417268397,0.6183992654590283,3.898490538031368,3.6295556779635154,1.0678221714698661,376.93220338983053,0.6251159300238399
28,0.7184926816972635,0.7086673560789076,0.0,0.2975250179484739,0.001989443423384327,0.0,0.0,0.0006728003296549274,0.000951044636352335,0.05292246301295394,1.0308197857969899,0.5914870672306772,0.0,0.023418155358633265,0.5854538839658316,0.04467245743517567,0.963447281735273,0.963447281735273,0.20960653478822394,0.780459664228072,0.04324324052120431,0.0433999083726941,29652,7413,22239,11118,0,0.25,44478,88956,2562.271186440678,3222.322033898305,20.14044677605063,833.1853813559322,1.1788302043736991,8,1e-05,3.0,0.9136156682240761,0.4739441184674279,0.9632896821377641,0.7383761395842342,0.06842005486458035,0.0003310381355932203,0.0006728003296549274,0.4429157830901065,0.6395352442385787,11.278587260488736,0.959758619130668,11.313688843937243,2.5478674011715388,0.998075899431261,0.4871727440316798,1.0,0.290109074216778,0.9999999989897518,0.1095691353587781,1.0,0.11448030691530744,1.0,0.03874973895943771,0.9999999989897518,0.9985133379192676,0.1581920951099719,1.6693494845244845,0.4550952780044685,0.8622570714708102,1.3255848581508054,0.9562073562104824,0.9562073562104824,0.000951044636352335,0.37729784189644505,1.755870861522222,23.0,1.3333333333333333,23.0,0.2395833432674408,376.93220338983053,9.030072179891295,3.0017580541513733,3.507694374864729,1.213972129281982,4.494802907361823,0.5914870672306772,3.4246863470239153,3.067980790542344,1.2331057160587635,376.93220338983053,0.6135177996199009
29,0.7600330084057177,0.748502790927887,0.0,0.3106724458225703,0.002445490683539439,0.0,0.0,0.0008605768745252073,0.0016877222786483876,0.10180488178285502,1.1968451839382366,0.6198222859431122,0.0,0.02378145150865699,0.5945362877164247,0.09591946869473619,0.9668032972711889,0.9668032972711889,0.9417066956390885,0.7806308370422614,0.043148240075265354,0.04330285741922814,29652,7413,22239,11118,0,0.25,44478,88956,2573.135593220339,3227.9661016949153,20.729401895555398,892.9838277525821,1.309252618733099,8,1e-05,3.0,1.02028017832061,0.47874570145445355,1.0722957182738742,0.7489753476643967,0.06767292535406048,0.0008938029661016949,0.0008605768745252073,0.4436420565944607,0.6351714851492543,11.27845838514425,0.9589972364700446,11.313690363350561,2.5891941159458485,0.9981181288169603,0.4874543340529426,1.0,0.3015652142338834,0.9999999989897518,0.14107586771754896,1.0,0.10094923589189174,1.0,0.04106882482893386,0.9999999989897518,0.998782716565213,0.1581920951099719,1.8283640752404422,0.46419861912727356,0.8714253437721123,1.321494413634478,0.9532567202034643,0.9532567202034643,0.0016877222786483876,0.382196722394329,1.9605570970955541,23.0,1.3333333333333333,23.0,0.2395833432674408,376.93220338983053,8.95666630793426,3.34125015291117,3.804532605947695,1.0800012132423282,4.6776864730705645,0.6198222859431122,3.8861295691991256,3.6222773042775818,1.056745726173207,376.93220338983053,0.6129712952395617
