epoch,train_loss,train_base_loss,train_ranking_loss,train_prototype_loss,train_normal_align_loss,train_normal_bucket_adv_loss,train_aux_loss,train_context_regularization_loss,train_adapter_regularization_loss,train_pseudo_contrastive_loss,train_embedding_diffusion_loss,train_embedding_diffusion_score_loss,prototype_loss_weight_effective,prototype_trust_score,context_residual_budget_weight_effective,context_residual_budget_release_progress,context_residual_budget_prototype_readiness,context_residual_budget_guard_strength,val_auc,val_pr_auc,val_ap,train_targets,train_pos,train_neg,train_hard_neg,train_bg_neg,train_pos_rate,hard_negative_pool_size,hard_negative_candidate_count,avg_subgraph_nodes,avg_subgraph_edges,emb_norm,dirichlet,grad_norm,best_epoch,lr,loss_pos_weight,context_delta_norm,context_drift_abs_mean,context_emb_norm,context_gate_mean,context_logit_abs_mean,context_residual_clip_fraction,context_residual_penalty,context_stability_gate_mean,internal_risk_delta_norm,internal_risk_direction_gap_norm,internal_risk_gate_mean,internal_risk_hop_gap_norm,internal_risk_short_long_gap_norm,message_risk_scale_mean,message_risk_score_mean,prototype_active_epoch,prototype_classification_loss,prototype_classification_ratio,prototype_consistency_loss,prototype_loss_ramp,prototype_margin,prototype_memory_initialized_ratio,prototype_separation_loss,prototype_target_available_ratio,prototype_temporal_stability,target_time_position_mean,time_emb_norm,time_expert_context_drift,time_expert_delta_norm,time_expert_entropy,time_expert_entropy_gate,time_expert_entropy_norm,time_expert_entropy_penalty,time_expert_max_weight,time_expert_time_emb_norm
1,0.894412550661299,0.8944122526380751,0.0,0.0,0.0,0.0,0.0,0.0,5.872832844033837e-06,0.0,0.0,0.0,0.04,1.0,0.1,0.0,0.0,1.0,0.7471399214544525,0.03873788215019704,0.0388379755178052,29652,7413,22239,0,0,0.25,0,0,16417.222222222223,20869.88888888889,18.097132152981228,681.7392510308159,0.7664277222421434,1,0.0003,3.0,0.8085255291726854,0.3151522742377387,0.8507960902320014,0.5346159007814195,0.0021576942979461616,0.0,0.0,0.5011296570301056,0.09576723559035195,11.219994121127659,0.49976909822887844,11.313682874043783,2.6938088999854193,0.9982380138503181,0.48825354046291775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18518519070413378,1.3187910053465102,0.3152800136142307,0.012036637377200855,1.3810062408447266,0.9961854285664029,0.9961854285664029,5.872832844033837e-06,0.2786271439658271,1.2394452227486505
