epoch,train_loss,train_base_loss,train_ranking_loss,train_prototype_loss,train_normal_align_loss,train_normal_bucket_adv_loss,train_aux_loss,train_context_regularization_loss,train_adapter_regularization_loss,train_pseudo_contrastive_loss,train_embedding_diffusion_loss,train_embedding_diffusion_score_loss,train_embedding_diffusion_view_loss,prototype_loss_weight_effective,prototype_trust_score,context_residual_budget_weight_effective,context_residual_budget_release_progress,context_residual_budget_prototype_readiness,context_residual_budget_guard_strength,val_auc,val_pr_auc,val_ap,train_targets,train_pos,train_neg,train_hard_neg,train_bg_neg,train_pos_rate,hard_negative_pool_size,hard_negative_candidate_count,avg_subgraph_nodes,avg_subgraph_edges,emb_norm,dirichlet,grad_norm,best_epoch,lr,loss_pos_weight,context_delta_norm,context_drift_abs_mean,context_emb_norm,context_gate_mean,context_logit_abs_mean,context_residual_clip_fraction,context_residual_penalty,context_stability_gate_mean,internal_risk_delta_norm,internal_risk_direction_gap_norm,internal_risk_gate_mean,internal_risk_hop_gap_norm,internal_risk_short_long_gap_norm,message_risk_scale_mean,message_risk_score_mean,prototype_active_epoch,prototype_classification_loss,prototype_classification_ratio,prototype_consistency_loss,prototype_loss_ramp,prototype_margin,prototype_memory_initialized_ratio,prototype_separation_loss,prototype_target_available_ratio,prototype_temporal_stability,target_time_position_mean,time_emb_norm,time_expert_context_drift,time_expert_delta_norm,time_expert_entropy,time_expert_entropy_gate,time_expert_entropy_norm,time_expert_entropy_penalty,time_expert_max_weight,time_expert_time_emb_norm,pseudo_contrastive_anomaly_count,pseudo_contrastive_bucket_count,pseudo_contrastive_normal_count,pseudo_contrastive_selected_ratio,diffusion_reconstruction_score,diffusion_score_calibration_mean,diffusion_score_calibration_std,diffusion_score_fraud_mean,diffusion_score_loss,diffusion_score_mean,diffusion_score_normal_mean,diffusion_score_std,diffusion_selected_count,diffusion_sigma_mean
1,0.8031205191450604,0.8031187896001137,0.0,0.0,0.0,0.0,0.0,0.0,3.456638748148334e-05,0.0,0.0,0.0,0.0,0.04,1.0,0.1,0.0,0.0,1.0,0.7812156981395022,0.045593922055698344,0.0457744158383529,29652,7413,22239,0,0,0.25,0,0,2497.084745762712,3169.0677966101694,18.997666827702925,756.1817151085805,0.8357856839390124,1,0.0003,3.0,0.7807843058796252,0.36134129611112303,0.8876449516264059,0.6029947046506203,0.007247644687718633,0.0,0.0,0.5044400762703459,0.21791211086309561,11.263199014178777,0.5199642646110664,11.313685530323093,2.651728518938614,0.9982197315005933,0.4881316938642728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1581920951099719,1.235854134721271,0.3622792373269291,0.02052350368319174,1.360764135748653,0.9815838407661955,0.9815838407661955,3.456638748148334e-05,0.31661842738167717,1.235227257518445,,,,,,,,,,,,,,
2,0.8611157071792473,0.8569043702998403,0.0,0.08586261168879977,0.015454716601614224,0.0,0.0,1.9200323287681757e-05,4.3519032661313725e-05,0.0,0.0,0.0,0.0,0.04,1.0,0.1,0.0,0.0,1.0,0.7859729972858579,0.04685158510940021,0.04706164949680241,29652,7413,22239,11118,0,0.25,44478,88956,2531.4406779661017,3136.6271186440677,17.79383701389119,687.3971195544227,0.6626401861845437,2,0.0003,3.0,0.7151331871242846,0.3061987505120746,0.8884876047150564,0.7366768647048433,0.021924842685713607,3.3103813559322034e-05,1.9200323287681757e-05,0.513287085597798,0.3395923487210678,11.274226576594984,0.5590906739234924,11.313682346020714,2.4929321034479948,0.9981826513500537,0.48788449420767316,1.0,0.32984549918417205,0.983050846447379,0.20913596476538707,0.25,0.13830206442182347,1.0,0.06296295994671725,0.983050846447379,0.9472930936490075,0.1581920951099719,1.126392657473936,0.305117069664648,0.028140657439322796,1.3562270988852292,0.9783110436746629,0.9783110436746629,4.3519032661313725e-05,0.3237631805872513,0.9904892282970881,,,,,,,,,,,,,,
3,0.851412244772507,0.844923342688609,0.0,0.16915658747745774,0.013307359259007341,0.0,0.0,0.0007686593737038863,5.795675629781465e-06,0.13189122838489079,0.0,0.0,0.0,0.018376788560417925,0.4594197140104481,0.1,0.0,0.0,1.0,0.7900118532098123,0.04683577371918114,0.04699515767012168,29652,7413,22239,11118,0,0.25,44478,88956,2537.6101694915255,3159.101694915254,18.944219104314254,810.704905364473,0.6999596458370403,3,0.0003,3.0,0.9714000811011104,0.34507706054186416,1.1949238777160645,0.9022892218525127,0.0434347750398062,0.0013572563559322035,0.0007686593737038863,0.5316047850301711,0.4074332193802979,11.278110294018761,0.6505993695582374,11.313686128390037,2.555034922341169,0.998115864850707,0.4874392722622823,1.0,0.32439918639296195,0.9999999989897518,0.2207788693702827,0.5,0.12474962437556962,1.0,0.057500911339864895,0.9999999989897518,0.9964847989001516,0.1581920951099719,1.4076149504063493,0.34602504867618367,0.05779369699500375,1.3591565419051608,0.9804241839101759,0.9804241839101759,5.795675629781465e-06,0.32367958810369846,1.101081058130426,23.0,1.3333333333333333,23.0,0.2395833432674408,,,,,,,,,,
4,0.8317177679579136,0.8251598426851176,0.0,0.24399835704746892,0.010179710590233237,0.0,0.0,0.0004601022565265786,6.82094004163045e-05,0.06406219379376557,0.0,0.0,0.0,0.019337308967379684,0.4834327241844921,0.1,0.0,0.0,1.0,0.7885473951569919,0.04697569134260986,0.04713121745768793,29652,7413,22239,11118,0,0.25,44478,88956,2549.084745762712,3182.7796610169494,18.270036600403866,686.1436891717426,0.6442513819468223,3,0.0003,3.0,0.8454215657913079,0.357226419751927,1.0281225937907978,0.8734828789355391,0.04713925371988345,0.0010262182203389831,0.0004601022565265786,0.5162390318967528,0.4632915263458834,11.273858393652965,0.7365038415132943,11.313683057235458,2.5927263437691384,0.9980750932531842,0.4871674755872306,1.0,0.3143821414244377,0.9999999989897518,0.16152902427366225,0.75,0.15038492871543108,1.0,0.05745109069650456,0.9999999989897518,0.9957397519531896,0.1581920951099719,1.3486262681120533,0.3633414724115598,0.12665662043175455,1.3530931998107394,0.976050415281522,0.976050415281522,6.82094004163045e-05,0.32955053448677063,1.0126556188373241,23.0,1.3333333333333333,23.0,0.2395833432674408,,,,,,,,,,
5,0.8451495837357085,0.8328501592248173,0.0,0.3243417133719234,0.011019360210935948,0.0,0.0,0.0002567768962639463,6.649695076364077e-05,0.1061498714705645,1.9331617739241003,0.6496825511172667,0.0,0.021624129447211343,0.5406032361802836,0.1,0.0,0.0,1.0,0.7870803476848138,0.04720548578990925,0.0473888674310933,29652,7413,22239,11118,0,0.25,44478,88956,2546.135593220339,3182.9491525423728,19.3980973453845,798.5592413433527,0.7193290793289573,3,0.0003,3.0,0.9224806215803502,0.38026620472891853,1.1108113486888045,0.8498859587362257,0.045694423050193465,0.0008938029661016949,0.0002567768962639463,0.504679449028888,0.4838422971256709,11.275518950769456,0.7890090942382812,11.313687276032011,2.6137996689747958,0.9980374029127218,0.48691614603592176,1.0,0.3125797974861274,0.9999999989897518,0.18275731903011516,1.0,0.11956853722616778,1.0,0.05248104421011472,0.9999999989897518,0.9959288987062745,0.1581920951099719,1.4857484142659074,0.388729816776211,0.14896640181541443,1.3544498500177415,0.9770290366673874,0.9770290366673874,6.649695076364077e-05,0.3290534736746449,1.072063497567581,23.0,1.3333333333333333,23.0,0.2395833432674408,4.500245361004845,5.387356407267904,0.1899760185879361,5.418748419163591,0.6496825511172667,5.270502842078774,5.221087706291069,0.24202188678969772,376.93220338983053,0.6180306233591952
6,0.8260215136964443,0.8155164405450983,0.0,0.3158537553528608,0.007567295583627991,0.0,0.0,0.00028369842630897855,4.331627268723007e-05,0.053616370690070976,1.365317082000991,0.6760476160857637,0.0,0.02210668005509052,0.552667001377263,0.1,0.0,0.0,1.0,0.788751898312931,0.045842386560029556,0.04601079269752505,29652,7413,22239,11118,0,0.25,44478,88956,2555.7118644067796,3192.762711864407,18.8728089090121,747.8225004551774,0.6511271414110216,3,0.0003,3.0,0.8244914361986063,0.39422980001417257,0.9780719340857813,0.8604101366915945,0.05073653054186853,0.0004965572033898305,0.00028369842630897855,0.49608043745412667,0.5362161362575273,11.279073133306989,0.8493057499497624,11.313684576648777,2.595253865597612,0.9981715325581826,0.4878103490603172,1.0,0.3066122779401682,0.9999999989897518,0.1339893152905723,1.0,0.12513682410373525,1.0,0.05084027810874632,0.9999999989897518,0.9958282537379507,0.1581920951099719,1.4199112916396837,0.4020981374433485,0.22585174946461695,1.3661370600684215,0.9854595640958366,0.9854595640958366,4.331627268723007e-05,0.30469385294590967,1.0318208266112765,23.0,1.3333333333333333,23.0,0.2395833432674408,3.6226324469356213,3.9816040417397116,0.5392549813853728,4.062085232492221,0.6760476160857637,3.7624784566588323,3.662609605465905,0.5786915113360195,376.93220338983053,0.6183745446851698
7,0.835590268595744,0.8238141203330736,0.0,0.320548354316566,0.00888082233525939,0.0,0.0,0.0002679382320158026,6.52702782552574e-05,0.1004525008848158,1.3257997864383761,0.667671151080374,0.0,0.022771991690491662,0.5692997922622915,0.1,0.0,0.0,1.0,0.7913424839469622,0.04642297405328676,0.046588421083517954,29652,7413,22239,11118,0,0.25,44478,88956,2544.423728813559,3174.762711864407,19.86245633788028,838.3822207693327,0.797257102141946,7,0.0003,3.0,0.9125504443200968,0.4101557009300943,1.0958456366749134,0.838122341592433,0.05016395828481448,0.0007347809071889368,0.0002679382320158026,0.48530331456055076,0.547454447059308,11.279917167404951,0.8731186197975934,11.313688375182071,2.5447490255711442,0.9981041439508987,0.48736108965792896,1.0,0.3101785900229115,0.9999999989897518,0.1600456126665665,1.0,0.10364290617280088,1.0,0.04734970594487958,0.9999999989897518,0.997046284756418,0.1581920951099719,1.5464631056381484,0.42035873006966157,0.26787053932577876,1.3683492470595797,0.9870553309634581,0.9870553309634581,6.52702782552574e-05,0.306013976618395,1.1524844917200379,23.0,1.3333333333333333,23.0,0.2395833432674408,3.5991960743726312,3.8845969666225195,0.6377414294091087,4.305719872652474,0.667671151080374,3.9415393481820318,3.820145938356044,0.6421741004717552,376.93220338983053,0.6237764722209865
8,0.8146071575455747,0.804524689407672,0.0,0.31075739052336093,0.00792967667013912,0.0,0.0,0.00020183787551181692,0.00022667647986593893,0.04421628380225877,1.0885426088915033,0.6463782575170872,0.0,0.022638928694723327,0.5659732173680831,0.1,0.0,0.0,1.0,0.7858245791888678,0.04365598326279026,0.04376507374716233,29652,7413,22239,11118,0,0.25,44478,88956,2527.4745762711864,3151.9830508474574,19.17910084481967,751.3987747451006,0.7202149114366305,7,0.0003,3.0,0.7703473840729665,0.40395005173602344,1.0026324714644481,0.7794546757714224,0.050853358865794486,0.0007016770936296147,0.00020183787551181692,0.4722540282596976,0.5689944059161817,11.278646113508838,0.8868226398855953,11.313685982914294,2.527079865083856,0.9980663717803309,0.487109334792121,1.0,0.3019781890562025,0.9999999989897518,0.12756910339250402,1.0,0.12243007660164672,1.0,0.04801499698374231,0.9999999989897518,0.9974324521371873,0.1581920951099719,1.3834213563951396,0.41171791240320366,0.29510680346165674,1.352941222110037,0.9759407912270498,0.9759407912270498,0.00022667647986593893,0.3319736416057005,1.1262344586647164,23.0,1.3333333333333333,23.0,0.2395833432674408,3.1310540377083473,3.3415671906410886,0.7690059959335184,3.763925451343342,0.6463782575170872,3.2508091603295277,3.0797704801721086,0.7886571964975131,376.93220338983053,0.6148701249542883
9,0.820913086503239,0.809447714837931,0.0,0.3172893231197939,0.007744502213041661,0.0,0.0,0.0003490666323020794,0.000186429271214026,0.09094605203402245,1.2477316472489954,0.6467950222855907,0.0,0.023071910439393047,0.5767977609848262,0.1,0.09752366599022314,0.9752366599022313,1.0,0.7873080881551474,0.04508657023082616,0.045244272986675264,29652,7413,22239,11118,0,0.25,44478,88956,2553.186440677966,3194.271186440678,20.176985110266735,851.7591594114142,0.7785068831201327,7,0.0003,3.0,0.8793726462428852,0.4216500773268231,1.1226051863977464,0.7824300032551006,0.05188852611739757,0.0010989228563414793,0.0003490666323020794,0.4660043701276941,0.5899260609836902,11.283105139004983,0.9034504264088,11.3136890379049,2.595801826250755,0.9980977803973828,0.4873186567072141,1.0,0.3072554691363189,0.9999999989897518,0.1546963726059865,1.0,0.10660688465429564,1.0,0.04598071438781286,0.9999999989897518,0.9973916714474306,0.1581920951099719,1.537256046877069,0.4306770790431459,0.3573418476824033,1.3550484827009297,0.9774608389805939,0.9774608389805939,0.000186429271214026,0.3309783733497232,1.4298067577814653,23.0,1.3333333333333333,23.0,0.2395833432674408,3.457117549443649,3.7611623412239434,0.7994854818865286,4.372452307555635,0.6467950222855907,3.8480841466936013,3.6732948513354287,0.8055373672711648,376.93220338983053,0.6237367048101911
10,0.8049309193077734,0.7949180603027344,0.0,0.3081070770651607,0.006928136793233581,0.0,0.0,0.0001592017438655356,0.00012501397084294802,0.044893366300453576,1.063326269893323,0.6326470758955357,0.0,0.022883093869286303,0.5720773467321576,0.1,0.19424529911988767,0.9712264955994383,1.0,0.7864191661763503,0.04358812139736681,0.043704038340740076,29652,7413,22239,11118,0,0.25,44478,88956,2551.762711864407,3190.3728813559323,19.664582753585556,794.2526152012712,0.7452729617135,7,0.0003,3.0,0.744500588562529,0.4214597485833249,1.0233662542650255,0.7840329893564774,0.04924088628110239,0.0004634533898305085,0.0001592017438655356,0.4547466711472657,0.61709133346202,11.28393620959783,0.9155283206600254,11.313687308359954,2.562280778157509,0.9980767096503306,0.4871782473588394,1.0,0.2998597541097867,0.9999999989897518,0.11997498559244608,1.0,0.11177160230986143,1.0,0.04497147976594456,0.9999999989897518,0.9974546432495117,0.1581920951099719,1.3860571263200145,0.42557919176958375,0.40050740413746594,1.3589812597985995,0.9802977493253805,0.9802977493253805,0.00012501397084294802,0.32419139399366864,1.238742382849677,23.0,1.3333333333333333,23.0,0.2395833432674408,3.084755549996586,3.431505431072602,0.9547525421095453,4.047459392224328,0.6326470758955357,3.358482773021116,3.1288239511392884,0.9740636672003794,376.93220338983053,0.6300432823472104
