epoch,train_loss,train_base_loss,train_ranking_loss,train_prototype_loss,train_normal_align_loss,train_normal_bucket_adv_loss,train_aux_loss,train_context_regularization_loss,train_adapter_regularization_loss,train_pseudo_contrastive_loss,train_embedding_diffusion_loss,train_embedding_diffusion_score_loss,prototype_loss_weight_effective,prototype_trust_score,context_residual_budget_weight_effective,context_residual_budget_release_progress,context_residual_budget_prototype_readiness,context_residual_budget_guard_strength,val_auc,val_pr_auc,val_ap,train_targets,train_pos,train_neg,train_hard_neg,train_bg_neg,train_pos_rate,hard_negative_pool_size,hard_negative_candidate_count,avg_subgraph_nodes,avg_subgraph_edges,emb_norm,dirichlet,grad_norm,best_epoch,lr,loss_pos_weight,context_delta_norm,context_drift_abs_mean,context_emb_norm,context_gate_mean,context_logit_abs_mean,context_residual_clip_fraction,context_residual_penalty,context_stability_gate_mean,diffusion_reconstruction_score,diffusion_score_fraud_mean,diffusion_score_loss,diffusion_score_mean,diffusion_score_normal_mean,diffusion_score_std,diffusion_selected_count,diffusion_sigma_mean,internal_risk_delta_norm,internal_risk_direction_gap_norm,internal_risk_gate_mean,internal_risk_hop_gap_norm,internal_risk_short_long_gap_norm,message_risk_scale_mean,message_risk_score_mean,prototype_active_epoch,prototype_classification_loss,prototype_classification_ratio,prototype_consistency_loss,prototype_loss_ramp,prototype_margin,prototype_memory_initialized_ratio,prototype_separation_loss,prototype_target_available_ratio,prototype_temporal_stability,target_time_position_mean,time_emb_norm,time_expert_context_drift,time_expert_delta_norm,time_expert_entropy,time_expert_entropy_gate,time_expert_entropy_norm,time_expert_entropy_penalty,time_expert_max_weight,time_expert_time_emb_norm
1,0.6769794225692749,0.6610925197601318,0.0,0.0,0.0,0.0,0.0,0.0,0.05054347713788351,0.0,1.2125410238901775,0.24686384201049805,0.04,1.0,0.1,0.0,0.0,1.0,0.5365853658536586,0.04047667639258963,0.052882594417077176,73,2,71,0,0,0.0273972602739726,0,0,123.66666666666667,164.66666666666666,6121.505139350891,10352444852.796518,2.9043598969777427,1,0.0003,3.0,0.4473876357078552,465.8939554492633,0.5746200879414877,0.5081123312314352,0.00023752490718228123,0.0,0.0,0.49910180767377216,1.7294048468271892,4.007785320281982,0.7405915260314941,4.004022121429443,4.002768039703369,0.01338905282318592,23.666666666666668,0.24222480257352194,0.0613089253505071,7.853734175364177,0.5057912468910217,7.999980767567952,3.619910717010498,0.9999144673347473,0.4994296133518219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.6804994543393453,465.89176031947136,0.00067599358347555,1.3063982327779133,0.9423671364784241,0.9423671364784241,0.05054347713788351,0.31017346183458966,0.9259288311004639
2,0.5869315465291342,0.5657536486784617,0.0,0.009695629589259624,0.07489132881164551,0.0,0.0,0.0,0.05054347713788351,0.0,1.365710973739624,0.1722396413485209,0.04,1.0,0.1,0.0,0.0,1.0,0.5691056910569106,0.04588971829649456,0.06164831167925551,73,2,71,3,0,0.0273972602739726,12,24,120.0,157.0,7196.892643928528,13208898821.32366,2.207561214764913,2,0.0003,3.0,0.38276076316833496,447.46016814311344,0.500806987285614,0.4493497908115387,0.0010316505989370246,0.0,0.0,0.4985673526922862,2.2302223841349282,4.013105869293213,0.5167189240455627,3.995817184448242,3.99005389213562,0.015027452260255814,23.666666666666668,0.38611231247584027,0.05857216070095698,7.870607852935791,0.5050648053487142,7.999978701273601,2.9350175062815347,0.9989158113797506,0.49277231097221375,1.0,0.03585989276568095,0.6666666666666666,0.055309586226940155,0.25,0.2166660726070404,1.0,0.0031429406565924487,0.6666666666666666,0.0,0.3333333432674408,0.5958763360977173,447.4587016204993,0.004746077232994139,1.306730071703593,0.9426064689954122,0.9426064689954122,0.05054347713788351,0.3098694980144501,0.8493945797284445
