epoch,train_loss,train_base_loss,train_ranking_loss,train_prototype_loss,train_normal_align_loss,train_normal_bucket_adv_loss,train_aux_loss,train_context_regularization_loss,train_adapter_regularization_loss,train_pseudo_contrastive_loss,train_embedding_diffusion_loss,train_embedding_diffusion_score_loss,train_embedding_diffusion_view_loss,prototype_loss_weight_effective,prototype_trust_score,context_residual_budget_weight_effective,context_residual_budget_release_progress,context_residual_budget_prototype_readiness,context_residual_budget_guard_strength,val_auc,val_pr_auc,val_ap,train_targets,train_pos,train_neg,train_hard_neg,train_bg_neg,train_pos_rate,hard_negative_pool_size,hard_negative_candidate_count,avg_subgraph_nodes,avg_subgraph_edges,emb_norm,dirichlet,grad_norm,best_epoch,lr,loss_pos_weight,cold_start_context_signal_mean,cold_start_gate_max,cold_start_gate_mean,cold_start_gate_min,cold_start_support_count_mean,cold_start_zero_support_ratio,context_delta_norm,context_drift_abs_mean,context_emb_norm,context_gate_mean,context_logit_abs_mean,context_residual_clip_fraction,context_residual_penalty,context_stability_gate_mean,diffusion_reconstruction_score,diffusion_score_calibration_mean,diffusion_score_calibration_std,diffusion_score_fraud_mean,diffusion_score_loss,diffusion_score_mean,diffusion_score_normal_mean,diffusion_score_std,diffusion_selected_count,diffusion_sigma_mean,internal_risk_delta_norm,internal_risk_direction_gap_norm,internal_risk_gate_mean,internal_risk_hop_gap_norm,internal_risk_short_long_gap_norm,message_risk_scale_mean,message_risk_score_mean,prototype_active_epoch,prototype_classification_loss,prototype_classification_ratio,prototype_consistency_loss,prototype_loss_ramp,prototype_margin,prototype_memory_initialized_ratio,prototype_separation_loss,prototype_target_available_ratio,prototype_temporal_stability,target_time_position_mean,time_emb_norm,time_expert_context_drift,time_expert_delta_norm,time_expert_entropy,time_expert_entropy_gate,time_expert_entropy_norm,time_expert_entropy_penalty,time_expert_max_weight,time_expert_time_emb_norm
11,0.09532482954532359,0.0911791988676696,0.0,0.06982304607376907,0.003360712166988488,0.0,0.0,1.1741323043789826e-06,0.0019336217515184685,0.0,1.0067814588546753,0.4026146756880211,0.0,0.03539552702262116,0.884888175565529,0.08016677667300401,0.2833317618142286,0.9444392060474286,0.0,0.6883714420282772,0.18244031688365345,0.07868497035550484,16084,4021,12063,10704,0,0.25,23262,27652,6281.666666666667,7018.121212121212,37.58513155850497,5098.210952296402,1.308740800077265,10,0.0003,3.0,0.412035654891621,0.0543248209763657,0.023621250000415428,0.0021498444680632515,14.338472886518998,0.0,0.876085057403102,1.2382080699458267,1.7058128515879314,0.18617677056428159,0.019075204928716023,0.0,1.1741323043789826e-06,0.38708502596074884,3.6742552121480307,4.731729028545725,3.226909411813086,9.775934219360352,0.4026146756880211,4.834907878528941,3.1878992427479136,3.0545047557715215,365.54545454545456,0.6166227514093573,1.0681591070059575,13.7581675269387,0.984440064791477,13.85638595349861,0.0005663486963109763,0.9958067120927753,0.47204486619342456,1.0,0.062408562185186325,0.9999999963875973,0.13847132681897192,1.0,0.7628935160058917,1.0,0.009818360428184722,0.9999999963875973,0.9955832542795123,0.4848484992980957,1.0100342215913716,1.2454083074222912,0.4290323483221459,1.3604309486620354,0.981343484286106,0.981343484286106,0.0019336217515184685,0.3117014368375142,0.8949914086948741
12,0.07765260153929844,0.0741424162477029,0.0,0.056845968927849426,0.0044120604341680355,0.0,0.0,2.8582915988270985e-07,0.00010725158746495391,0.0,0.868367379361933,0.4009873252926451,0.0,0.03544378292035919,0.8860945730089798,0.1,0.38311409423810017,0.9577852355952504,1.0,0.686442646299661,0.17790141093410206,0.07851890977418255,16084,4021,12063,10704,0,0.25,23262,27652,6403.454545454545,7171.727272727273,37.332986195882164,4353.746929746686,1.2066806744445453,10,0.0003,3.0,0.4137090742588043,0.052740210836583916,0.023748425766825676,0.0021229660399540357,14.828295996694854,0.0,0.7827517462499214,1.27722290429202,1.5823690927389897,0.20268648050048135,0.019335793303043552,0.0,2.8582915988270985e-07,0.3837601668906934,3.221918301148848,4.243211561539833,3.2321436249390234,9.725412542169744,0.4009873252926451,4.117168802203554,2.2477543101166235,3.4457335472106934,365.54545454545456,0.6112451246290496,1.0909126671877774,13.76783509687944,0.9852531371694623,13.856380202553488,0.0005642664213100392,0.9956610708525686,0.4710738288633751,1.0,0.05100950401163462,0.9999999963875973,0.10894418011109035,1.0,0.8016208121270845,1.0,0.007785122520572534,0.9999999963875973,0.9952337561231671,0.4848484992980957,0.8452882369359335,1.2690148461948743,0.5680584076679114,1.3558062025994966,0.9780074412172491,0.9780074412172491,0.00010725158746495391,0.3241448158567602,0.6079100316221063
13,0.07703522271053358,0.07342797630664075,0.0,0.05656706903016928,0.0028351870450106535,0.0,0.0,0.0001346125124352208,0.00039045289425606217,0.0,0.996439440683885,0.3991732886343291,0.0,0.036008404969816436,0.9002101242454108,0.1,0.48483557733725957,0.9696711546745191,1.0,0.6816551935299102,0.18233154799570786,0.07677484081406569,16084,4021,12063,10704,0,0.25,23262,27652,6287.969696969697,7036.69696969697,38.648127700343274,4270.402802438447,1.199723145275405,10,0.0003,3.0,0.4119545645786054,0.05619363768985777,0.024529894080125923,0.0021916584810242057,14.381040370825565,0.0,0.8747606801264214,1.3677755810997703,1.718073111591917,0.19836110034675308,0.020464448766274887,0.0,0.0001346125124352208,0.3720353065115033,3.6157223961570044,4.677564671182011,3.2395851988713034,9.994700200629957,0.3991732886343291,4.858968965934984,3.147058595310558,3.1517482670870693,365.54545454545456,0.6222159952828379,1.0953780701666167,13.778080044370709,0.9865800666086602,13.856387889746463,0.000579575872203956,0.9959033258033522,0.4726889639189749,1.0,0.049634032120758835,0.9999999963875973,0.1312508535656062,1.0,0.7984485842964866,1.0,0.007409882047354724,0.9999999963875973,0.9953720027750189,0.4848484992980957,0.9885260011210586,1.3245111956740871,1.3974978237441091,1.3635662938609268,0.9836051608576919,0.9836051608576919,0.00039045289425606217,0.3112182851993676,0.8925601948391307
14,0.046290261755612766,0.04355558366373633,0.0,0.03898718817667528,0.0022130482124559808,0.0,0.0,0.0,4.789563403888182e-05,0.0,0.8231218186291781,0.3924190438154972,0.0,0.0360654324816763,0.9016358120419075,0.1,0.5808448929783117,0.9680748216305195,1.0,0.6850781495517521,0.17919264248222017,0.07804803104606205,16084,4021,12063,10704,0,0.25,23262,27652,6274.727272727273,7019.484848484848,39.53754910555753,3996.773134173769,0.9040127351428523,10,0.00015,3.0,0.4115871181993773,0.054877025611472854,0.02502903472067732,0.0022403416506042986,14.395148306181937,0.0,0.7039575378100077,1.559691815665274,1.464126655549714,0.18359602220130689,0.01225136180944515,0.0,0.0,0.3405521602341623,3.023881261998957,4.297473614275563,3.7201687989218937,10.52680625337543,0.3924190438154972,4.088832161643288,1.9428407567920107,3.8755089514183276,365.54545454545456,0.6011115276452267,1.1232515465129504,13.786110444502397,0.9893822850603046,13.856385375514176,0.0006086219236198249,0.9958867665493127,0.472578660105214,1.0,0.03419175072375572,0.9999999963875973,0.09110002332564557,1.0,0.8718488975004717,1.0,0.0048087190088787765,0.9999999963875973,0.9961051128127358,0.4848484992980957,0.8543885548909506,1.4719780322277185,2.429264596014312,1.3542907779867,0.9769142866134644,0.9769142866134644,4.789563403888182e-05,0.3184348931818297,0.6351639664534366
15,0.043266539659464,0.040338133235998226,0.0,0.04039005585240595,0.0017249566135984478,0.0,0.0,0.0,6.763184294620508e-05,0.0,0.9676016370455424,0.3911819178046602,0.0,0.036642505550771566,0.9160626387692892,0.1,0.6642248117145257,0.9488925881636083,1.0,0.6989357894813378,0.17693602289227875,0.08294346221386405,16084,4021,12063,10704,0,0.25,23262,27652,6305.969696969697,7046.727272727273,39.5110610037139,4485.06611772017,0.9884661806352211,10,0.00015,3.0,0.413543852892789,0.05792912818265684,0.02512531355023384,0.0021984203909100456,14.541328314578895,0.0,0.8032361991477736,1.5981575539617827,1.6084876493974165,0.17767600308765064,0.011896115981719711,0.0,0.0,0.34100408445705066,3.525048349842881,4.886869255410644,3.893820645751819,11.70488083001339,0.3911819178046602,5.172905473998099,2.9955804275743887,3.920802065820405,365.54545454545456,0.6250837806499365,1.124601165453593,13.775433309150465,0.9895248665954127,13.856388901219223,0.0006001025956886059,0.9957146445910136,0.47143096363905707,1.0,0.03404294880050601,0.9999999963875973,0.12258123109738032,1.0,0.8429981957782399,1.0,0.004360902154902843,0.9999999963875973,0.9960313204563025,0.4848484992980957,1.0205299637534402,1.4753595807335593,3.374205090782859,1.3611648913585779,0.9818729053844105,0.9818729053844105,6.763184294620508e-05,0.3163042628403866,0.9017213095318187
16,0.0309635982002047,0.028638884213499048,0.0,0.02938186148689552,0.0014536796194134336,0.0,0.0,0.0,1.7695128917694092e-08,0.0,0.7842506350892963,0.38750582933425903,0.0,0.036766655673815575,0.9191663918453894,0.047397904264198105,0.7514585105114556,0.9393231381393194,0.0,0.7037199097767929,0.1770189982947577,0.0848240261278114,16084,4021,12063,10704,0,0.25,23262,27652,6342.393939393939,7102.363636363636,39.692884502988875,4075.4865204782195,0.7477002315448992,10,0.00015,3.0,0.41300230947407807,0.05534395643255927,0.0253045613679922,0.002182097911524276,14.5720170916933,0.0,0.7041545094865741,1.7111891074614092,1.4683003967458552,0.17582065137949857,0.011620502918958664,0.0,0.0,0.3310020963350932,2.9634591738382974,4.332848202581535,4.159186017448301,11.294350710782139,0.38750582933425903,4.091765179778591,1.6909034179918694,4.28725478143403,365.54545454545456,0.6213314966721968,1.1409681999322139,13.786740274140328,0.9904852617870678,13.85638696497137,0.0006207430763452342,0.9958559979091991,0.47237340609232586,1.0,0.024935777807100254,0.9999999963875973,0.08583732333147165,1.0,0.9124627239776381,1.0,0.00308434615065132,0.9999999963875973,0.9958967873544404,0.4848484992980957,0.8727338458552505,1.5611499403462266,3.858135562954527,1.3696175741426873,0.9879702293511593,0.9879702293511593,1.7695128917694092e-08,0.3056361693324465,0.7995777130126953
17,0.027865620957913274,0.02529663077350988,0.0,0.0315819713145946,0.0011194221901171136,0.0,0.0,0.0,3.142439668684374e-05,0.0,0.9470796783765157,0.3865785743250991,0.0,0.03729308612774547,0.9323271531936368,0.040131369704965135,0.8552661470719266,0.9502957189688074,0.0,0.6808315674585702,0.18449652502302286,0.076340596946867,16084,4021,12063,10704,0,0.25,23262,27652,6370.909090909091,7126.454545454545,39.60167173905806,4323.121981534091,0.6881664039736445,10,0.00015,3.0,0.41273294524712995,0.058495631497917755,0.02528741154255289,0.002178987929117725,14.658308000275582,0.0,0.8062691616289543,1.6622177037325772,1.607798608866605,0.17797209683692816,0.01220199065000722,0.0,0.0,0.3371098005410397,3.4583483320294004,4.928817201349994,4.1720561206534095,12.070920886415424,0.3865785743250991,5.185807618227872,2.8907698862480395,4.091873009999593,365.54545454545456,0.6174639589858778,1.126093698270393,13.789000308874881,0.9901978192907391,13.856389276909105,0.0006164827024225484,0.9957296053568522,0.4715308357368816,1.0,0.025587455030869354,0.9999999963875973,0.11719234581246521,1.0,0.8749453804709695,1.0,0.0026979711161182036,0.9999999963875973,0.9963435639034618,0.4848484992980957,1.04765364076152,1.510538354064479,4.078737237236717,1.3618738470655498,0.9823843150427847,0.9823843150427847,3.142439668684374e-05,0.32006101174788043,1.2723225138404153
18,0.01699485708818291,0.0149946433181564,0.0,0.02102398553468061,0.0010901183793039033,0.0,0.0,0.0,1.2781837898673434e-06,0.0,0.7802291837605563,0.3822050528092818,0.0,0.037253152099806515,0.9313288024951629,0.1,0.9433672506264056,0.9433672506264056,1.0,0.6523012451739714,0.18506416417614474,0.06977912115577342,16084,4021,12063,10704,0,0.25,23262,27652,6298.939393939394,7050.69696969697,39.73213947180545,3923.54599461411,0.5159479499314771,10,7.5e-05,3.0,0.41119112932320795,0.056327020354343185,0.02560860189524564,0.0023059211248023944,14.415797435876096,0.0,0.7253607493458372,1.8124006553129717,1.4687279824054602,0.1901102684664004,0.01273732011516889,0.0,0.0,0.33031570730787335,2.968325051394376,4.734589011399069,4.877627881369523,13.296649643869111,0.3822050528092818,4.567549329815489,1.6578491456580884,5.128774686293169,365.54545454545456,0.6473067800203959,1.1383546590805054,13.798732324080033,0.9910837863430833,13.856387687451912,0.0006198210458299427,0.9958373723608075,0.47224929748159467,1.0,0.01697764006640875,0.9999999963875973,0.07934313888351123,1.0,0.9408295172633547,1.0,0.001583770482477231,0.9999999963875973,0.9967559503786492,0.4848484992980957,0.9124173052383192,1.6290114214926055,4.603988040577281,1.368596947554386,0.987233994585095,0.987233994585095,1.2781837898673434e-06,0.30926101857965643,1.3580490097855076
19,0.026238540935358316,0.023772280070592056,0.0,0.02904528616504236,0.0008810903086806788,0.0,0.0,0.0,6.454284161780819e-06,0.0,0.9416350054018425,0.3857792489456408,0.0,0.03768149264314216,0.942037316078554,0.1,0.9325765693728792,0.9325765693728792,1.0,0.6561481323198303,0.1877798288743566,0.0708598806354219,16084,4021,12063,10704,0,0.25,23262,27652,6284.757575757576,7027.939393939394,39.806811708392516,4352.733228278883,0.8368779267325546,10,7.5e-05,3.0,0.41214949253833655,0.058900513206467484,0.025610147044062614,0.0022859176599674606,14.383317773992365,0.0,0.8201229337489966,1.7449114069794163,1.5990757725455544,0.19068397626732336,0.012889850150906679,0.0,0.0,0.3375299103332288,3.4492239807591294,4.993586600242675,4.343745934980045,11.981627839984316,0.3857792489456408,5.137932199420351,2.8567004203796387,4.059113054564505,365.54545454545456,0.606715308897423,1.1355230699885974,13.795285138216885,0.9899082779884338,13.856390288381865,0.0006233290980824015,0.9957220807219996,0.47148054206010065,1.0,0.02322959586639296,0.9999999963875973,0.11385134788173618,1.0,0.8936300873756409,1.0,0.0024624541225476246,0.9999999963875973,0.9969551491014885,0.4848484992980957,1.0790624419848125,1.5632418105096528,4.750601017113888,1.3673736326622241,0.9863515676874103,0.9863515676874103,6.454284161780819e-06,0.30994498187845404,1.5392001217061824
20,0.013694202950732275,0.011790023996692264,0.0,0.018922353840687058,0.0009865887237317634,0.0,0.0,0.0,0.0,0.0,0.7630001667774085,0.38120992888103833,0.0,0.03755553495157591,0.9388883737893977,0.1,0.9018179303169933,0.9018179303169933,1.0,0.6986291008620809,0.18492124432836993,0.08246940196928218,16084,4021,12063,10704,0,0.25,23262,27652,6337.121212121212,7095.909090909091,39.81180110122218,4017.368770714962,0.41187310467163724,10,7.5e-05,3.0,0.4133077616041357,0.05651480896454869,0.025387817203547016,0.002139368285001679,14.697508378462357,0.0,0.7386664802377875,1.8521438764803337,1.4874627156691118,0.19656290339701105,0.013449497154038963,0.0,0.0,0.3300818015228618,2.9199955824649697,4.6392683120277205,4.837771324082525,13.25394919424346,0.38120992888103833,4.474003314971924,1.5473546259330981,5.149222345063181,365.54545454545456,0.6231702132658525,1.1473291498242002,13.789715535712965,0.9905759836688186,13.856387803048799,0.0006383548219067355,0.9957666071978483,0.4717775709701307,1.0,0.015034653514510754,0.9999999963875973,0.07648228526566968,1.0,0.9604512597575332,1.0,0.0012717160264428733,0.9999999963875973,0.997253802689639,0.4848484992980957,0.9269528750217322,1.652216040726864,4.91494623819987,1.3760905446428242,0.9926394874399359,0.9926394874399359,0.0,0.2952661162072962,1.4020846034541274
21,0.016564555776615936,0.014273957973769442,0.0,0.024442663670263508,0.0009409116976188891,0.0,0.0,0.0,9.226664477671765e-06,0.0,0.9339569554184423,0.3828383539662217,0.0,0.03789665694519512,0.947416423629878,0.03704216388090693,0.8993976588441868,0.8993976588441868,0.0,0.689911045152805,0.20391922305928198,0.07950755654325725,16084,4021,12063,10704,0,0.25,23262,27652,6301.848484848485,7043.424242424242,39.859595443263196,4164.163248697917,0.6640999931277651,10,7.5e-05,3.0,0.4129065546122464,0.058888489098259895,0.025620957215627033,0.0021141202746410713,14.691775986642549,0.0,0.8417469967495311,1.775491136493105,1.6131929701024836,0.1959336982531981,0.014182520494090788,0.0,0.0,0.3382589537085909,3.446282198934844,5.158397182895238,4.70710268847605,13.122051932594992,0.3828383539662217,5.399986946221554,2.825965390060887,4.547394145618785,365.54545454545456,0.619277200012496,1.1314817955999663,13.794526273554022,0.9902791200262128,13.856390114986535,0.0006224543163129551,0.9959191138094122,0.4727943115162127,1.0,0.018779548901048573,0.9999999963875973,0.11168626131433429,1.0,0.907081278887662,1.0,0.0015760348848716328,0.9999999963875973,0.9972195282126918,0.4848484992980957,1.1031974897240147,1.5865384448658337,4.935582970127915,1.3699079788092412,0.9881797161969271,0.9881797161969271,9.226664477671765e-06,0.30507762414036377,1.6977988084157307
22,0.009868165005393552,0.008077985089392203,0.0,0.01625571447904363,0.0006214308016227953,0.0,0.0,0.0,0.0,0.0,0.7664434855634515,0.37973813577131793,0.0,0.037705297738986704,0.9426324434746676,0.1,0.9068416489526652,0.9068416489526652,1.0,0.6903604242623518,0.1971560675033034,0.07982278108903047,16084,4021,12063,10704,0,0.25,23262,27652,6375.484848484848,7151.363636363636,40.12512611620354,4003.578953598485,0.3425145171244036,10,3.75e-05,3.0,0.413164319414081,0.05663070398749727,0.025642860172824425,0.00216148440570881,14.748086987119732,0.0,0.7708973541404261,1.9046520933960422,1.5032364202268196,0.2058227089318362,0.015197791018043503,0.0,0.0,0.3312455506035776,2.918075539849021,4.880697170880712,5.264162293485424,14.160467610214695,0.37973813577131793,4.708848433061079,1.558308760325114,5.520607890504779,365.54545454545456,0.6251773527174285,1.147797335277904,13.79960551406398,0.9912768168882891,13.856388034242572,0.0006459026057696478,0.9956381953123844,0.47092134031382477,1.0,0.01256044577299194,0.9999999963875973,0.07306317736705144,1.0,0.967768770275694,1.0,0.0008421943924380079,0.9999999963875973,0.9971807906121919,0.4848484992980957,0.9718677148674474,1.6958848671479658,5.165055766250148,1.3749298760385225,0.991802251700199,0.991802251700199,0.0,0.29436419046286383,1.728547681461681
23,0.016463397585815102,0.014201974194182902,0.0,0.024028040666246052,0.000787464055148038,0.0,0.0,0.0,2.406449383477483e-05,0.0,0.9239791974876866,0.3827061147400827,0.0,0.03804561018729623,0.9511402546824057,0.1,0.9009117809697305,0.9009117809697305,1.0,0.6795378605434237,0.2123312807995107,0.07630577244517289,16084,4021,12063,10704,0,0.25,23262,27652,6287.848484848485,7044.424242424242,40.1127771319765,4222.885734789299,0.6288205453787338,10,3.75e-05,3.0,0.41155992312864825,0.059006748777447326,0.025866664212309952,0.002143180713932397,14.373347773696437,0.0,0.8627403017246362,1.839417323921666,1.6126447988278938,0.20136123489249835,0.015299231829968367,0.0,0.0,0.33806065266782587,3.4436189405845874,5.272985281691135,4.920218225870624,13.502576885801373,0.3827061147400827,5.476291800990249,2.800863432161736,4.7238115975351045,365.54545454545456,0.6051796277364095,1.1394482309168035,13.79795045563669,0.9913149945663683,13.856390548474861,0.0006242424750587705,0.9959253903591272,0.4728361088218111,1.0,0.018444016773366566,0.9999999963875973,0.11013091174942075,1.0,0.9122613054333311,1.0,0.001549561377473627,0.9999999963875973,0.9973600488720518,0.4848484992980957,1.142627022483132,1.6413056127952808,5.1970016739585185,1.3716926755327168,0.98946710246982,0.98946710246982,2.406449383477483e-05,0.3010004027323289,1.9912103414535522
24,0.009966886757562557,0.008181679810425549,0.0,0.016423998315903274,0.0004728237787882487,0.0,0.0,0.0,0.0,0.0,0.7604995947895627,0.37978614460338245,0.0,0.03782758334693412,0.945689583673353,0.1,0.8994506898793306,0.8994506898793306,1.0,0.6918880102826019,0.1933620342238944,0.08035315873162746,16084,4021,12063,10704,0,0.25,23262,27652,6317.060606060606,7069.878787878788,40.05798293604995,3784.8989109848485,0.2581460447699735,10,3.75e-05,3.0,0.4128325175155293,0.05668572426745386,0.025692155754024334,0.0022643642133158264,14.447360790137088,0.0,0.7717238971681306,1.9168409723224062,1.4825685493873828,0.20566346789851334,0.015469322630176039,0.0,0.0,0.3326286700638858,2.8562676834337637,4.874703746263543,5.296766302464078,14.0700226986047,0.37978614460338245,4.651852564378218,1.512462565393159,5.501965031479344,365.54545454545456,0.626730223496755,1.151127020517985,13.801684697469076,0.9916639020948699,13.856388756723115,0.0006327903688405499,0.9957842682347153,0.47189529646526684,1.0,0.012711747817582253,0.9999999963875973,0.0734177130189809,1.0,0.9701691920107062,1.0,0.00082729535993718,0.9999999963875973,0.9969156474778147,0.4848484992980957,0.988219886115103,1.705761118368669,5.24404560435902,1.3776119622317227,0.9937369697021715,0.9937369697021715,0.0,0.28895055344610504,1.8349293073018391
25,0.012359638472623898,0.0101731534426411,0.0,0.0220554999612046,0.0007904117757623845,0.0,0.0,0.0,0.0,0.0,0.9256495490218654,0.3810027964187391,0.0,0.038099894081195886,0.9524973520298972,0.03703986981854294,0.8994304311636723,0.8994304311636723,0.0,0.6760177578466642,0.20622345005240403,0.07544936937835374,16084,4021,12063,10704,0,0.25,23262,27652,6368.484848484848,7132.727272727273,39.902855728611804,4086.493896484375,0.5240986803264329,10,3.75e-05,3.0,0.4128901651411345,0.058968512059161156,0.025551261606089996,0.0020572123484629574,14.73285469864354,0.0,0.8859211531552401,1.8198012294191304,1.6267509496573247,0.20513270885655374,0.01663001161068678,0.0,0.0,0.34131126150940405,3.441563772432732,5.399729792907361,5.176504578619856,14.3308369029652,0.3810027964187391,5.677221558310769,2.792683073968598,5.072529185901988,365.54545454545456,0.6257710086576866,1.1401909806511619,13.795998053117232,0.9913804097609087,13.856390346180309,0.0006227965367901506,0.995834206089829,0.4722281920187401,1.0,0.01646649727428501,0.9999999963875973,0.11057772306781827,1.0,0.9144699718012954,1.0,0.0012023242401703487,0.9999999963875973,0.9972663810758879,0.4848484992980957,1.1611822988047744,1.6218952374024824,5.195112474036939,1.3725257606217356,0.9900680364984454,0.9900680364984454,0.0,0.3001538442842888,2.0686106862443867
26,0.007267005861539281,0.005547101642922357,0.0,0.014859205563411568,0.0004767649101488518,0.0,0.0,0.0,0.0,0.0,0.7549583713213602,0.3786049990942984,0.0,0.037855495453270056,0.9463873863317515,0.1,0.9086890674167518,0.9086890674167518,1.0,0.6919516302464254,0.20034164197988966,0.0803469414351305,16084,4021,12063,10704,0,0.25,23262,27652,6348.0,7120.545454545455,39.834564208984375,3623.8470274029355,0.2350680907115792,10,1.875e-05,3.0,0.4133194088935852,0.056782272277456344,0.0255857069383968,0.002064274768627277,14.604331363331188,0.0,0.7991039355595907,1.9010587244322805,1.4971685409545898,0.21002867637258588,0.0170032898754333,0.0,0.0,0.3360654359514063,2.8776304721832275,5.0953283990182845,5.680671925905272,14.929421742757162,0.3786049990942984,4.870497718001857,1.5175230503082275,5.861027876536052,365.54545454545456,0.6185619496937954,1.153195316141302,13.80010815822717,0.9918363744562323,13.856388236537125,0.0006307635163521451,0.9956920616554491,0.4712805883450942,1.0,0.01116055952893062,0.9999999963875973,0.07341401967586893,1.0,0.9729341557531646,1.0,0.0005588976342330694,0.9999999963875973,0.9969473083813986,0.4848484992980957,1.0243175354870884,1.688392035888903,5.2556124889489375,1.377632650462064,0.9937518853129763,0.9937518853129763,0.0,0.2890698963945562,1.9731999563448357
27,0.014138877793977206,0.011971867128247113,0.0,0.021631489648963467,0.0006956801269993638,0.0,0.0,0.0,1.187499781901186e-06,0.0,0.925985316435496,0.38130802457982843,0.0,0.03813301749119554,0.9533254372798885,0.03704139651866875,0.899408621161875,0.899408621161875,0.0,0.6864003339745149,0.22807030933543074,0.0782111396714771,16084,4021,12063,10704,0,0.25,23262,27652,6333.666666666667,7088.818181818182,39.85546828761245,3948.681463068182,0.596558007326993,10,1.875e-05,3.0,0.4122059408462409,0.05907383425669237,0.02569820669790109,0.002069533866068179,14.522841742544463,0.0,0.9049279238238479,1.846358273968552,1.6247336611603245,0.20777924674929996,0.017621575332613604,0.0,0.0,0.3429744939009349,3.4290024150501597,5.4308301783694555,5.231029847563911,14.170441194014115,0.38130802457982843,5.6309277939073965,2.7844234307607016,5.009712435982444,365.54545454545456,0.6182364098953478,1.1418211712981716,13.795743797764633,0.9916152394179142,13.856390259482644,0.000620033948287142,0.9958409793449171,0.47227333892475476,1.0,0.016186350025236607,0.9999999963875973,0.10774994686697469,1.0,0.9177414720708673,1.0,0.0011528403111063226,0.9999999963875973,0.9971616882266421,0.4848484992980957,1.200470638997627,1.643393296183962,5.29756278702707,1.3729989564780034,0.9904093959114768,0.9904093959114768,1.187499781901186e-06,0.2988607350623969,2.2037848198052608
28,0.006451956652612848,0.0047606082499083695,0.0,0.01397604032447844,0.00042483481493863195,0.0,0.0,0.0,0.0,0.0,0.762130856513977,0.37812830191670044,0.0,0.037911121056619146,0.9477780264154786,0.1,0.8994250238784636,0.8994250238784636,1.0,0.6910365126080631,0.20596930256413878,0.07983711986578686,16084,4021,12063,10704,0,0.25,23262,27652,6298.484848484848,7046.818181818182,39.99947553692442,3679.2151618726325,0.2459058357459126,10,1.875e-05,3.0,0.4105287862546516,0.0567818194853537,0.025700975209474564,0.0022020937423362875,14.441731106151234,0.0,0.816914515061812,1.9169103954777573,1.4884827678853816,0.21589947604771817,0.01794651091437448,0.0,0.0,0.33782677578203607,2.861889615203395,5.0557201010758455,5.615355589008141,14.931258028203791,0.37812830191670044,4.869938705906724,1.516165523818045,5.854531764984131,365.54545454545456,0.6163169994498744,1.154497984683875,13.802626927693685,0.9918450731219668,13.856388063141793,0.0006333585249993837,0.9958597006219806,0.4723981519540151,1.0,0.01042755814551404,0.9999999963875973,0.07045454181956523,1.0,0.9756642670342417,1.0,0.0005150993155246287,0.9999999963875973,0.997402675224073,0.4848484992980957,1.0615620902090361,1.7004402767528186,5.322119293790875,1.377500877235875,0.9936568177107609,0.9936568177107609,0.0,0.28905800075242016,2.0821392463915274
29,0.013237421901783708,0.01107233369045637,0.0,0.021517031769635098,0.0006648699442545573,0.0,0.0,0.0,7.56264692454627e-05,0.0,0.9251403627973614,0.38108785585923627,0.0,0.03819463663528234,0.9548659158820585,0.08338186223779924,0.8994341101550092,0.8994341101550092,0.7625980319685605,0.6808338900921702,0.2294105865936106,0.07677853959588386,16084,4021,12063,10704,0,0.25,23262,27652,6343.0,7123.363636363636,39.80742679942738,3981.3310990767045,0.7128418591437917,10,1.875e-05,3.0,0.4133244183930484,0.05900833078406074,0.025574552233923565,0.001982718794324407,14.784536130500562,0.0,0.9245823097951484,1.8420232064796216,1.6325665856852676,0.20988878472284836,0.01837566943669861,0.0,0.0,0.3449093211780895,3.4333897720683706,5.494921483211886,5.350725125559834,14.510112531257398,0.38108785585923627,5.7078134507843945,2.7737138921564277,5.162657968925707,365.54545454545456,0.619447005517555,1.1424439712004228,13.797268636298902,0.9916310852224176,13.856390057188092,0.0006227070980733542,0.9956874323613716,0.4712496119918245,1.0,0.01609593957211032,0.9999999963875973,0.10739936905376839,1.0,0.9180064562595251,1.0,0.0010224722399002392,0.9999999963875973,0.9974386114062685,0.4848484992980957,1.233354622667486,1.638687834595189,5.294608954227332,1.3725953716220278,0.9901182597333734,0.9901182597333734,7.56264692454627e-05,0.29931662570346484,2.280650131630175
