epoch,train_loss,train_base_loss,train_ranking_loss,train_prototype_loss,train_normal_align_loss,train_normal_bucket_adv_loss,train_aux_loss,train_context_regularization_loss,train_adapter_regularization_loss,train_pseudo_contrastive_loss,train_embedding_diffusion_loss,train_embedding_diffusion_score_loss,train_embedding_diffusion_view_loss,prototype_loss_weight_effective,prototype_trust_score,context_residual_budget_weight_effective,context_residual_budget_release_progress,context_residual_budget_prototype_readiness,context_residual_budget_guard_strength,val_auc,val_pr_auc,val_ap,train_targets,train_pos,train_neg,train_hard_neg,train_bg_neg,train_pos_rate,hard_negative_pool_size,hard_negative_candidate_count,avg_subgraph_nodes,avg_subgraph_edges,emb_norm,dirichlet,grad_norm,best_epoch,lr,loss_pos_weight,context_delta_norm,context_drift_abs_mean,context_emb_norm,context_gate_mean,context_logit_abs_mean,context_residual_clip_fraction,context_residual_penalty,context_stability_gate_mean,diffusion_reconstruction_score,diffusion_score_calibration_mean,diffusion_score_calibration_std,diffusion_score_fraud_mean,diffusion_score_loss,diffusion_score_mean,diffusion_score_normal_mean,diffusion_score_std,diffusion_selected_count,diffusion_sigma_mean,internal_risk_delta_norm,internal_risk_direction_gap_norm,internal_risk_gate_mean,internal_risk_hop_gap_norm,internal_risk_short_long_gap_norm,message_risk_scale_mean,message_risk_score_mean,prototype_active_epoch,prototype_classification_loss,prototype_classification_ratio,prototype_consistency_loss,prototype_loss_ramp,prototype_margin,prototype_memory_initialized_ratio,prototype_separation_loss,prototype_target_available_ratio,prototype_temporal_stability,target_time_position_mean,time_emb_norm,time_expert_context_drift,time_expert_delta_norm,time_expert_entropy,time_expert_entropy_gate,time_expert_entropy_norm,time_expert_entropy_penalty,time_expert_max_weight,time_expert_time_emb_norm
11,0.9070870993567295,0.8972429662454323,0.0,0.3689693627787418,0.013599926331004158,0.0,0.0,0.00019826694009024038,5.083492590633572e-05,0.0,1.2598119368318652,0.7017689845601066,0.0,0.019470786348258506,0.4867696587064626,0.08016571593040797,0.28334691527988626,0.9444897175996209,0.0,0.7267077343906467,0.028077792186145794,0.028254233999598474,29652,7413,22239,11120,0,0.25,44478,88956,821.2950819672132,596.1639344262295,21.5532401350678,1019.9699817094646,0.6643321304047693,2,7.5e-05,3.0,0.7365661888826088,0.334718502935816,1.0263954488957514,0.6885185554379323,0.039840535245469356,0.0018515492499363228,0.00019826694009024038,0.48853744590868714,3.4633735242437145,3.6894015956290747,0.6168813754594933,4.014604150271807,0.7017689845601066,3.766105245371334,3.683272361755371,0.5999013830403812,364.57377049180326,0.6204503701358545,0.2566700760946899,4.878490862299184,0.7293808919484498,4.887796386343534,0.33229454435774536,0.9982084495122315,0.48805616576163496,1.0,0.3544014408940174,1.0,0.2324823153312089,1.0,0.06074682812465996,1.0,0.05887611686694817,1.0,0.984452335560908,0.12568306287781136,1.1579697014855557,0.33478515460842945,0.2412251844757893,1.3702290507613635,0.9884113073348999,0.9884113073348999,5.083492590633572e-05,0.310540750378468,0.8191990285623268
12,0.8960927304674368,0.8868444718298365,0.0,0.3616165210966204,0.009822363736199552,0.0,0.0,0.00016256465126195403,0.00010237478093839572,0.0,1.0491925048046424,0.6892100553043553,0.0,0.01935021939234583,0.4837554848086458,0.1,0.3787482199140228,0.9468705497850569,1.0,0.7292531660516536,0.028465922182730818,0.02860385256590726,29652,7413,22239,11120,0,0.25,44478,88956,808.0327868852459,574.9672131147541,20.883789375180104,936.4311633500896,0.6139889027251572,2,7.5e-05,3.0,0.6324164339753447,0.33205897641963644,0.9007662016837323,0.6999732783583344,0.041153680716381695,0.0008203345732610734,0.00016256465126195403,0.49042055792495853,3.02679934657988,3.228962764114309,0.7824595939188538,3.5130068474128597,0.6892100553043553,3.1418064383209727,3.0180730624277086,0.8009378900293445,364.57377049180326,0.6166326393846606,0.2708984606090139,4.771621735369573,0.7573970282664064,4.781295283896024,0.28871852367139256,0.9981697973657827,0.4877984587286339,1.0,0.34900338825632315,1.0,0.19495012892074273,1.0,0.06547210063235681,1.0,0.057312538083948074,1.0,0.9816658633654235,0.12568306287781136,1.033383906864729,0.3309682373140679,0.25826911164111777,1.3731791855858975,0.9905393797843183,0.9905393797843183,0.00010237478093839572,0.3030903515268545,0.681554382941762
13,0.9134836372781973,0.903809660770854,0.0,0.3731143083728728,0.00787349509411171,0.0,0.0,0.00014000598346331302,7.195163472387634e-05,0.0,1.2431834271696747,0.7035107563753598,0.0,0.019607952596306006,0.49019881490765016,0.1,0.4734228773370289,0.9468457546740578,1.0,0.727171416889018,0.028394496533588665,0.028559389224076005,29652,7413,22239,11120,0,0.25,44478,88956,811.5409836065573,577.7704918032787,21.806144245335314,1038.015848128522,0.7220127563007542,2,7.5e-05,3.0,0.7344929693175144,0.3419705438809317,0.9789891213667198,0.6942416800827277,0.04115980628450386,0.000923014413870749,0.00014000598346331302,0.48976573641182947,3.4568298058431655,3.624784224605413,0.6401007014924199,3.9619698641730134,0.7035107563753598,3.706251242121712,3.6210117809108047,0.6232209088372402,364.57377049180326,0.6251141272607397,0.268676111077676,4.732265003391953,0.7742596151398831,4.7410866823352755,0.26676954002057934,0.9981334248527152,0.4875560959831613,1.0,0.3585967656041755,1.0,0.23053926766895858,1.0,0.05705155084123377,1.0,0.05981159888085772,1.0,0.9825340226048329,0.12568306287781136,1.1733652372829249,0.34060438832298656,0.2953182314751578,1.3714582587851853,0.9892979987332078,0.9892979987332078,7.195163472387634e-05,0.305981416682728,0.8736921382732079
14,0.8934425740945534,0.8842388538063549,0.0,0.36457939470400574,0.007179062874590764,0.0,0.0,9.343024251646683e-05,7.542670937255025e-05,0.0,1.0479061007499695,0.6892814255151593,0.0,0.019459352264027202,0.48648380660068,0.1,0.5651030728942044,0.9418384548236739,1.0,0.7269615052715052,0.028710087620961337,0.02883888848182904,29652,7413,22239,11120,0,0.25,44478,88956,809.016393442623,576.9672131147541,21.035933697809938,906.8728917856686,0.6414773664513572,2,3.75e-05,3.0,0.6364001367912918,0.34210710740480266,0.8742096609756594,0.6883796101710835,0.041077570073672985,0.0006668668728871423,9.343024251646683e-05,0.4895603090036111,3.025147402872805,3.2127207665039803,0.7875989158682148,3.5095287111938975,0.6892814255151593,3.134157212054143,3.0090334493605817,0.8083092277167273,364.57377049180326,0.6219845233393497,0.28347464565370906,4.731879179594947,0.7917041465884349,4.741448292966749,0.3006107725325178,0.9981006794288511,0.48733773583271467,1.0,0.35194393064154955,1.0,0.19470645487308502,1.0,0.06391141288837449,1.0,0.058002853430196885,1.0,0.9843836749186281,0.12568306287781136,1.0529323513390587,0.3380505789498814,0.32768438878606576,1.3702496993737143,0.988426215335971,0.988426215335971,7.542670937255025e-05,0.30925788205178056,0.7762718747873776
15,0.9013346902659682,0.8916779541578449,0.0,0.3682948619615836,0.009099912448007553,0.0,0.0,0.0001166519445565636,0.0001940739581544624,0.0,1.2417439124623284,0.6929131511782036,0.0,0.019673694353166613,0.49184235882916527,0.1,0.6593344821720382,0.9419064031029117,1.0,0.7255561199694076,0.02799812943368505,0.0281728518527195,29652,7413,22239,11120,0,0.25,44478,88956,812.344262295082,578.327868852459,21.8409065184046,1036.8691036036757,0.7693779624876429,2,3.75e-05,3.0,0.7322778564984681,0.3493618027108615,0.9721371902794135,0.6870568814824839,0.04028023202277598,0.0007699673125123391,0.0001166519445565636,0.4893001234922253,3.4241428687924245,3.67176180590659,0.632252302412174,4.0257806269848935,0.6929131511782036,3.751638432018092,3.660257742053173,0.6109915781216543,364.57377049180326,0.6135204273169158,0.2846426502114437,4.7715341067705,0.796135269227575,4.7802093654382425,0.293824528328708,0.9981141979577112,0.4874278160392261,1.0,0.35395700521156437,1.0,0.22853120770610746,1.0,0.0580093473440311,1.0,0.05822593303488904,1.0,0.9848212961290703,0.12568306287781136,1.1721242040884299,0.34497689907668067,0.3584247807987401,1.369082396147681,0.9875841824734797,0.9875841824734797,0.0001940739581544624,0.3080522750244766,0.9818051506261356
16,0.8835567607254279,0.8744006508686504,0.0,0.36239452831080704,0.007021692932629195,0.0,0.0,9.848584218683545e-05,0.0001267936466200674,0.0,1.0473946596755357,0.6836513622862394,0.0,0.019475418942395892,0.4868854735598973,0.1,0.7550822937542172,0.9438528671927715,1.0,0.7282493911296923,0.028519627014350867,0.028667943196475178,29652,7413,22239,11120,0,0.25,44478,88956,816.5081967213115,586.1475409836065,21.022391303640898,931.8372172371286,0.6800090377448035,2,3.75e-05,3.0,0.6398268508129432,0.3474314706247361,0.8668361179164199,0.6916740702801063,0.04138123842536426,0.0007816916331648827,9.848584218683545e-05,0.48975631496945365,3.020484443570747,3.2513525309810962,0.7898211952745839,3.568517333171407,0.6836513622862394,3.171737283956809,3.0394773756871456,0.8129343664059874,364.57377049180326,0.6231437862896528,0.29648260259237447,4.794775732228013,0.8104376030749962,4.804479258959411,0.2797492262235195,0.9980897405108468,0.4872648364207784,1.0,0.34986097451116216,1.0,0.19328789510687844,1.0,0.06397158093750477,1.0,0.05738320531415158,1.0,0.9838531906487512,0.12568306287781136,1.060700535774231,0.34124101038838994,0.3737008310243732,1.3701899168921299,0.9883830899097881,0.9883830899097881,0.0001267936466200674,0.3054250522715146,0.8784578647769865
17,0.8922642303294823,0.8826409480610832,0.0,0.3684008248516771,0.007999298025350102,0.0,0.0,0.00021378049203748126,0.000354013406217373,0.0,1.2428201397911447,0.6938184880819477,0.0,0.019707723133453255,0.49269307833633136,0.04039220525385933,0.8515399249448667,0.9461554721609631,0.04587526677451159,0.7257022522162433,0.028003736156325777,0.028175995920261515,29652,7413,22239,11120,0,0.25,44478,88956,811.4754098360655,579.7213114754098,21.90677427072994,1063.4102052782403,0.7879957805891507,2,3.75e-05,3.0,0.7527692796754055,0.3615831058533465,0.9947626805696331,0.6873571501403558,0.04101774365198417,0.0017422449118534072,0.00021378049203748126,0.4893636058588497,3.435617106859801,3.648745403417348,0.6364277185607019,4.00795582083405,0.6938184880819477,3.7275140480917006,3.6340335275306077,0.6197703080099137,364.57377049180326,0.6195168202040625,0.29639763177418316,4.785240914000839,0.8116769898133199,4.796148245451881,0.2785304286440865,0.99818339797317,0.48788921754868303,1.0,0.35408381555901197,1.0,0.2278779415322132,1.0,0.06088806554430821,1.0,0.05846230542195625,1.0,0.9852741243409329,0.12568306287781136,1.1794754403536436,0.3560011719093948,0.4105548883070711,1.3678306946988965,0.9866812649320383,0.9866812649320383,0.000354013406217373,0.30831756259574267,1.1306648899297245
18,0.8804460666218742,0.8713334407962736,0.0,0.359284298830345,0.00734599594210015,0.0,0.0,9.859593947261541e-05,0.000124843958832064,0.0,1.0356059367539452,0.6798182892017677,0.0,0.01952159158976135,0.48803978974403367,0.1,0.9447971639839228,0.9447971639839228,1.0,0.7264340511862823,0.028764978003326763,0.02889566240256796,29652,7413,22239,11120,0,0.25,44478,88956,815.8032786885246,584.6229508196722,21.21877667161285,1005.8880495165215,0.7577368514459641,2,1.875e-05,3.0,0.645213216054635,0.3598741854800553,0.8727141608957385,0.6919072299707131,0.04116077730279477,0.0006922608027692701,9.859593947261541e-05,0.4896464665405086,2.9942217693954216,3.255106448285089,0.809298316961293,3.593602203931965,0.6798182892017677,3.1755360618966524,3.036180726817397,0.8285669410815004,364.57377049180326,0.6189200926999576,0.3051534991283886,4.772225028178731,0.827085765658832,4.782020068559491,0.3075755223632813,0.9981748647377139,0.4878323278466209,1.0,0.3469278001394428,1.0,0.19038413978013835,1.0,0.06651427248706583,1.0,0.05674583196151452,1.0,0.9835301090459354,0.12568306287781136,1.0575889290356246,0.35145883091160507,0.42752138268752177,1.3694577138932025,0.9878549175184281,0.9878549175184281,0.000124843958832064,0.3054578177264479,1.0363690178902423
19,0.8981323662351389,0.8884767176675015,0.0,0.36871251121896215,0.008284440783203626,0.0,0.0,0.00010409106602548758,0.00032965436214714726,0.0,1.2356012571053427,0.6948349925338245,0.0,0.01975550187640503,0.4938875469101257,0.1,0.9449202288691625,0.9449202288691625,1.0,0.7244356369591509,0.02816843111040007,0.028333826067694554,29652,7413,22239,11120,0,0.25,44478,88956,815.0,581.1475409836065,21.922422190181546,1045.9945618676359,0.8400846426604224,2,1.875e-05,3.0,0.7404823479105215,0.36237038647542236,0.971636486835167,0.6870202422142029,0.04009180830516776,0.0006988853155100932,0.00010409106602548758,0.489282811274294,3.4205496193932707,3.6309891049253977,0.6289292745269094,3.977617908696659,0.6948349925338245,3.7082218381225087,3.6184232274039845,0.6035778722802146,364.57377049180326,0.610904966221481,0.2975398883467815,4.7303188902432804,0.8238536989102598,4.739637791133318,0.2788533092128792,0.9981106158162727,0.4874039746698786,1.0,0.3544679313409524,1.0,0.22599559460507065,1.0,0.05732796316752668,1.0,0.0588959991687634,1.0,0.9847834911502775,0.12568306287781136,1.178024800097356,0.35569999012790743,0.4348485958380777,1.3665674299490256,0.9857700095802057,0.9857700095802057,0.00032965436214714726,0.3117748279063428,1.292594605781993
20,0.8744471503085778,0.8653502816059551,0.0,0.3607816495856301,0.006100742543329958,0.0,0.0,9.718006782111575e-05,0.00019508555815860506,0.0,1.0396968624630913,0.6768679413639132,0.0,0.019556975223537495,0.48892438058843735,0.1,0.9424978285184378,0.9424978285184378,1.0,0.7260886166763952,0.028487909230876376,0.02863628618025235,29652,7413,22239,11120,0,0.25,44478,88956,809.8032786885246,574.6065573770492,21.222774349275184,953.2614575995774,0.7259082559679375,2,1.875e-05,3.0,0.6381171062344411,0.3615677532602529,0.8588665342721783,0.6870341369363128,0.04040697894868304,0.0006536178626730793,9.718006782111575e-05,0.4891448646295266,3.003003409651459,3.275813326596399,0.8215767134355056,3.64115174090276,0.6768679413639132,3.201169811311315,3.054509244981359,0.8512296872060807,364.57377049180326,0.61765925659508,0.30733601651230796,4.736996732774328,0.8347787661630599,4.746519846994369,0.2678823960494378,0.9981226500917654,0.4874842631035164,1.0,0.3484453485637415,1.0,0.18941945985692446,1.0,0.06552500564788209,1.0,0.05730660357436196,1.0,0.9840511474453035,0.12568306287781136,1.0549805115480893,0.35194470159343033,0.44387393945553266,1.3670516111811652,0.9861192781417096,0.9861192781417096,0.00019508555815860506,0.31182750326688174,1.1757780743426964
21,0.8983240567269872,0.8886918875037647,0.0,0.369865354944448,0.007063470902990122,0.0,0.0,0.00011867641278811669,0.0004758573109551226,0.0,1.2396571206264808,0.6941816689538174,0.0,0.019778572287966076,0.4944643071991519,0.050150346410081426,0.9436566222786382,0.9436566222786382,0.28786209157259185,0.7252639839088604,0.028231111228119887,0.028393195248164894,29652,7413,22239,11120,0,0.25,44478,88956,810.2786885245902,576.360655737705,21.98740990435491,1115.7435402792007,0.9569003650399505,2,1.875e-05,3.0,0.7396740600711009,0.3675398377121472,0.9724601634213181,0.6864257914121034,0.039784262140021946,0.0007562976880151717,0.00011867641278811669,0.48926523669821315,3.4247129041640485,3.64458829778564,0.6502395482671263,4.004610409502123,0.6941816689538174,3.7223231987875014,3.6282275035733083,0.6271096917449451,364.57377049180326,0.6195310471487827,0.3037016403968217,4.761412358674847,0.8301321531905502,4.770428739610265,0.2699924943144204,0.998141173456536,0.4876077663703043,1.0,0.3555704159814803,1.0,0.22665806456667478,1.0,0.05737675995123191,1.0,0.059240766663531785,1.0,0.9843789700601921,0.12568306287781136,1.173686236631675,0.35991247609013416,0.4555584524498611,1.3638314849040547,0.9837964450726744,0.9837964450726744,0.0004758573109551226,0.31787331768723787,1.4116475660292829
22,0.8752698429295274,0.8661641703277337,0.0,0.3593849583727414,0.006965558059879991,0.0,0.0,0.00015117810274756772,0.0002120246416049414,0.0,1.0343839829085304,0.6751552888604461,0.0,0.0195485604531199,0.48871401132799747,0.0781035781062002,0.9422888337684362,0.9422888337684362,0.6871939729457172,0.7260518030726341,0.028645953918614356,0.02877160086313308,29652,7413,22239,11120,0,0.25,44478,88956,804.2131147540983,568.4262295081967,21.2295081654533,926.7337986680328,0.7373941692172504,2,1e-05,3.0,0.6381384261318894,0.3602348087263889,0.8586805961171134,0.6852480134025949,0.04007266358029647,0.0008137100757878335,0.00015117810274756772,0.4892161454333634,3.0020981968426312,3.2707025043329603,0.8230115645594571,3.6345741240704648,0.6751552888604461,3.1922717485271517,3.044837713241577,0.8451491565000816,364.57377049180326,0.6154388599708432,0.3066471092036513,4.691871396830825,0.8393126726150513,4.701963455950628,0.26028050014226256,0.9980774023493783,0.4871826069276841,1.0,0.3472278196303571,1.0,0.18672701276716638,1.0,0.06270640758705921,1.0,0.05641573704168445,1.0,0.9850400500610227,0.12568306287781136,1.0525768067015977,0.3512518337515534,0.4515480667841239,1.367083064845351,0.9861419738316145,0.9861419738316145,0.0002120246416049414,0.31178120022914446,1.2611543575271231
23,0.8911121096767363,0.8815289706480308,0.0,0.3674962276318034,0.007177686105008985,0.0,0.0,9.526417840684414e-05,0.0005307473436944553,0.0,1.2346431134177036,0.6902905116315747,0.0,0.01978126129378097,0.49453153234452424,0.034045794350140775,0.9422029378551318,0.9422029378551318,0.030678003134313736,0.7251990758834532,0.028271506942723425,0.02843415580675057,29652,7413,22239,11120,0,0.25,44478,88956,804.5409836065573,567.1475409836065,21.95335338154777,1067.2199146708504,0.8725177660340169,2,1e-05,3.0,0.7347324519860939,0.36693653562029854,0.9486630119261195,0.6833593200464718,0.04003667181021855,0.000454882701828343,9.526417840684414e-05,0.4890815737794657,3.440986394882202,3.6003203534586565,0.6342960327745323,3.955447708974119,0.6902905116315747,3.671183476682569,3.576428815966747,0.6100791687848138,364.57377049180326,0.6239900080884089,0.3019025716625276,4.68775698005176,0.8326993311037783,4.696892671897763,0.27704072604951835,0.9981757187452472,0.4878379951735012,1.0,0.35337732072736394,1.0,0.2240897060417738,1.0,0.05974664652078855,1.0,0.058288449207778835,1.0,0.9856562340845827,0.12568306287781136,1.1798267266789422,0.3592179784032165,0.4696372009691645,1.3639500160686304,0.9838819454927914,0.9838819454927914,0.0005307473436944553,0.31722834364312597,1.4862137778860625
24,0.8662665896728391,0.8572101426906273,0.0,0.3586936922835522,0.006160963754184911,0.0,0.0,0.00010733092518630209,0.00030338469526318255,0.0,1.0323300547287113,0.6696952620490653,0.0,0.019578376147869364,0.4894594036967341,0.07974241936888207,0.9417097679010822,0.9417097679010822,0.7106059909840295,0.7252910638385537,0.028578189243001307,0.028731077066976973,29652,7413,22239,11120,0,0.25,44478,88956,806.2950819672132,569.983606557377,21.320833800268954,956.1925338995261,0.745025960148358,2,1e-05,3.0,0.639541714894967,0.36545827349678417,0.8607945256545896,0.6863855387343735,0.03993092877332304,0.0008341781107983629,0.00010733092518630209,0.48910761465791797,2.9855141405199395,3.2609817983235736,0.8269196627756388,3.657424973659828,0.6696952620490653,3.192442964334957,3.0374490276711885,0.8535125402153515,364.57377049180326,0.6070647054031247,0.3127438719155359,4.72803870576327,0.8432543072544161,4.737463700966757,0.2525243775000162,0.9982138149073867,0.4880920150240914,1.0,0.34650270518709403,1.0,0.18739644621239335,1.0,0.06627351778452514,1.0,0.05642326631140514,1.0,0.9848235865108302,0.12568306287781136,1.050353578856734,0.35560686813026177,0.4710137951569479,1.364722095552038,0.984438886407946,0.984438886407946,0.00030338469526318255,0.31701034893755053,1.3510175454811972
25,0.896283326578922,0.8866036671106933,0.0,0.3691537013796509,0.007940392025181504,0.0,0.0,0.00010588460031240324,0.00041763318443029633,0.0,1.2278244182711742,0.6948952303558099,0.0,0.01985938961047882,0.4964847402619704,0.07437645532135531,0.9439086894002802,0.9439086894002802,0.6339493617336472,0.7241113809417541,0.028289767163372902,0.02845248748218725,29652,7413,22239,11120,0,0.25,44478,88956,805.8688524590164,566.0819672131148,21.972547781272013,1041.3557449090677,0.9098742672654448,2,1e-05,3.0,0.7376989526826827,0.3692679136502938,0.9582660168897911,0.6866980458869308,0.040023890552950685,0.0007191794374805005,0.00010588460031240324,0.4891161850241364,3.4089464594106205,3.615425515683228,0.6458547450971324,3.963814000614354,0.6948952303558099,3.68703531828083,3.594775836975848,0.6191416783410995,364.57377049180326,0.6165000376154165,0.30389300868159436,4.714779693572248,0.83545655793831,4.723698940433439,0.3015397195933295,0.9980984496288612,0.48732291430723473,1.0,0.35502987122926555,1.0,0.22335825591790873,1.0,0.05625411695571708,1.0,0.059118308676559414,1.0,0.9847914449504165,0.12568306287781136,1.178017370036391,0.3611566956903114,0.48050811984499947,1.3633541630916908,0.98345213346794,0.98345213346794,0.00041763318443029633,0.3177997899837181,1.5389146120821844
26,0.8696361838794145,0.860528790559925,0.0,0.3591868393733853,0.006738784860392086,0.0,0.0,7.291684799339072e-05,0.0003184292333765474,0.0,1.0351943578876432,0.6708919357080929,0.0,0.019603276603388006,0.4900819150847001,0.09881483564664299,0.9418856098159976,0.9418856098159976,0.9830690806663284,0.7256014542677277,0.028630764263458886,0.028750042640790244,29652,7413,22239,11120,0,0.25,44478,88956,804.4754098360655,568.2786885245902,21.32101912576644,924.4285998735271,0.7727552066083814,2,1e-05,3.0,0.635842893944412,0.3657686778756439,0.8500563639109252,0.6863033478377295,0.0399533215849126,0.0004615072069353745,7.291684799339072e-05,0.48907424631665963,3.0118644980133555,3.258427778146222,0.8261674714398491,3.651671585489492,0.6708919357080929,3.186413077057385,3.031326903671515,0.8558899926357582,364.57377049180326,0.6328241551508669,0.3094233912034113,4.668378411746416,0.8446569003042628,4.6776929312065,0.26876205205249404,0.9980613755398109,0.48707581494675306,1.0,0.34705519187645834,1.0,0.18593385913332955,1.0,0.06530034474906374,1.0,0.05669910839346588,1.0,0.9845685548469668,0.12568306287781136,1.051445450939116,0.35541184368680734,0.47722811117524006,1.3644471715708248,0.9842405758920263,0.9842405758920263,0.0003184292333765474,0.31704374561544324,1.3936368520142601
27,0.8901192526348302,0.8804438035996234,0.0,0.36603959222308924,0.009190834936548452,0.0,0.0,0.00011014635149832265,0.0004933601128749481,0.0,1.234561417923599,0.690008704779578,0.0,0.019841891138372824,0.4960472784593206,0.03404013641277486,0.9422837655317877,0.9422837655317877,0.0,0.7255723764894318,0.028468629780666894,0.02861841161708261,29652,7413,22239,11120,0,0.25,44478,88956,805.9180327868852,569.0983606557377,22.04365508282771,1115.552373166944,1.0024813091168638,2,1e-05,3.0,0.7401711960307887,0.3724403063781926,0.9589673192774664,0.6832822258355188,0.040194785680438654,0.0008341781107983629,0.00011014635149832265,0.48883227832981796,3.386265395117588,3.6091777286583464,0.6486407058822328,3.975920313694438,0.690008704779578,3.6834465832006735,3.5859554439294534,0.6226724874777873,364.57377049180326,0.6056299405019792,0.30633553374009054,4.710719104673042,0.8369737374977987,4.720438679710764,0.2719282175902827,0.9981834888458252,0.4878898228778214,1.0,0.35192084654432826,1.0,0.22449799468282794,1.0,0.06266612944300057,1.0,0.05787693067896561,1.0,0.98541089452681,0.12568306287781136,1.1774572134017944,0.36400673819369955,0.49628140496425943,1.3625859041683008,0.9828979460919489,0.9828979460919489,0.0004933601128749481,0.31900719296736796,1.5884860539045491
28,0.8678902201965207,0.85882042372813,0.0,0.3576817991303616,0.006663430909641454,0.0,0.0,8.774029050923151e-05,0.00033936113048512796,0.0,1.0308213761595428,0.6698847970024484,0.0,0.019615105057582394,0.49037762643955984,0.03397961862149356,0.9431483054072348,0.9431483054072348,0.024231481913217223,0.7256875965697096,0.028665940975219406,0.028819816809624244,29652,7413,22239,11120,0,0.25,44478,88956,807.688524590164,572.9016393442623,21.320015360097415,925.6065103499616,0.7572008576549467,2,1e-05,3.0,0.6344130811144094,0.3680522910884169,0.8515556835737385,0.6887260362750194,0.03974307175786769,0.0006988853155100932,8.774029050923151e-05,0.4891582097186417,2.998708142608893,3.261354758030756,0.8462794253911933,3.6619944377023668,0.6698847970024484,3.1872642040252686,3.029020837095917,0.8716354760967318,364.57377049180326,0.6186223450254221,0.31217722497025474,4.704118075917979,0.8496933286307288,4.713555390717553,0.2643529755567543,0.9981388342185099,0.4875921196624881,1.0,0.34568015034081506,1.0,0.18417200653767976,1.0,0.06613879064556027,1.0,0.05586094711525518,1.0,0.9854977736707593,0.12568306287781136,1.0499445268365204,0.35746954015043914,0.48950122174669486,1.3643464846689193,0.9841679363954262,0.9841679363954262,0.00033936113048512796,0.3167454400023476,1.4452522465440094
29,0.888667001098883,0.8790286329926037,0.0,0.3667648190357646,0.007212453201168873,0.0,0.0,0.00011453580289705062,0.0006374421769936309,0.0,1.2407268735228991,0.6920817396679863,0.0,0.019928810567466638,0.49822026418666593,0.03381362124359522,0.9455196965200683,0.9455196965200683,0.0,0.7250164348993638,0.0284253126862452,0.02858985349809456,29652,7413,22239,11120,0,0.25,44478,88956,808.8852459016393,571.8032786885246,22.08322021609447,1086.4011550653177,0.9273235387489444,2,1e-05,3.0,0.744605188487006,0.3725667517693316,0.970959906695319,0.6872842888363072,0.03996245352337595,0.0005895809774271777,0.00011453580289705062,0.4891745570253153,3.425423403255275,3.6188595081161,0.6465429515192371,3.976497790852531,0.6920817396679863,3.691505862064049,3.5965086006727374,0.6204053407809773,364.57377049180326,0.656602857054257,0.3071863377680544,4.7499053400070945,0.8404010368175194,4.758836902555872,0.2673331400331589,0.9982245632859527,0.48816364270741824,1.0,0.3528011976206889,1.0,0.22116634542824792,1.0,0.06021800673887378,1.0,0.05810601639820904,1.0,0.9858233743026609,0.12568306287781136,1.17864170426228,0.3651122392201033,0.4999914423364108,1.3624036312103271,0.9827664738795796,0.9827664738795796,0.0006374421769936309,0.3185937155465611,1.634545121036592
30,0.8630214900266929,0.8540313204780954,0.0,0.3551709774087687,0.005796274200814669,0.0,0.0,8.687491626020704e-05,0.00034260620185571006,0.0,1.0272871382900925,0.6660467767324604,0.0,0.019663434213750934,0.4915858553437733,0.06915109743683567,0.943865140372073,0.943865140372073,0.5593013919547953,0.7256800670156258,0.028739684834643817,0.028877630998159487,29652,7413,22239,11120,0,0.25,44478,88956,808.4262295081967,574.5409836065573,21.36674036745165,920.2545146004098,0.7845482337670248,2,1e-05,3.0,0.6377330705767772,0.37219334479238164,0.8598714177725745,0.6897210332213856,0.039481954313203935,0.0006149749149430971,8.687491626020704e-05,0.4892156339082562,2.956979120363955,3.261065336244963,0.8461624368060853,3.679689438616643,0.6660467767324604,3.189101285621768,3.025571991185673,0.8728217101487957,364.57377049180326,0.6063428286646233,0.31137995348602043,4.700781388360946,0.8508414313441417,4.710657448065086,0.27470991550574986,0.9981957058437535,0.48797132050404785,1.0,0.3432474458803896,1.0,0.18313553709475722,1.0,0.0683250444345787,1.0,0.05533505469316342,1.0,0.9848307165943209,0.12568306287781136,1.0492368575002327,0.3613396218565644,0.5025889218830671,1.3631909772997997,0.9833344182030099,0.9833344182030099,0.00034260620185571006,0.31830705091601513,1.4970876037097367
