epoch,train_loss,train_base_loss,train_ranking_loss,train_prototype_loss,train_normal_align_loss,train_normal_bucket_adv_loss,train_aux_loss,train_context_regularization_loss,train_adapter_regularization_loss,train_pseudo_contrastive_loss,train_embedding_diffusion_loss,train_embedding_diffusion_score_loss,train_embedding_diffusion_view_loss,prototype_loss_weight_effective,prototype_trust_score,context_residual_budget_weight_effective,context_residual_budget_release_progress,context_residual_budget_prototype_readiness,context_residual_budget_guard_strength,val_auc,val_pr_auc,val_ap,train_targets,train_pos,train_neg,train_hard_neg,train_bg_neg,train_pos_rate,hard_negative_pool_size,hard_negative_candidate_count,avg_subgraph_nodes,avg_subgraph_edges,emb_norm,dirichlet,grad_norm,best_epoch,lr,loss_pos_weight,context_delta_norm,context_drift_abs_mean,context_emb_norm,context_gate_mean,context_logit_abs_mean,context_residual_clip_fraction,context_residual_penalty,context_stability_gate_mean,prototype_active_epoch,prototype_classification_loss,prototype_classification_ratio,prototype_consistency_loss,prototype_loss_ramp,prototype_margin,prototype_memory_initialized_ratio,prototype_separation_loss,prototype_target_available_ratio,prototype_temporal_stability,target_time_position_mean,time_emb_norm,time_expert_context_drift,time_expert_delta_norm,time_expert_entropy,time_expert_entropy_gate,time_expert_entropy_norm,time_expert_entropy_penalty,time_expert_max_weight,time_expert_time_emb_norm
11,0.8102814020479426,0.8041309959748212,0.0,0.2139695628600962,0.015905671259936166,0.0,0.0,0.0,0.024891096092366807,0.0,0.0,0.0,0.0,0.019211074175673817,0.6403691391891273,0.08672714497347786,0.18961221466460193,0.9480610733230096,0.0,0.5209905486989617,0.18295429236986863,0.05027245627388744,16084,4021,12063,10704,0,0.25,23262,27652,12315.117647058823,13802.35294117647,37.95224043902229,197123.52456485524,29.266019582748413,10,0.00015,3.0,0.9984945619807524,1.0416640218566446,1.7854698054930742,0.06044089969466714,0.013904957593802144,0.0,0.0,0.4489842793520759,1.0,0.20051779992440166,0.9999999964938444,0.2290232900310965,1.0,0.5527878876994637,1.0,0.04001203036921866,0.9999999964938444,0.9864480004591101,0.4901960930403541,1.0801911389126497,1.0408800875439363,0.41951240862117095,1.3236151372685152,0.9547864970038918,0.9547864970038918,0.024891096092366807,0.3392747377648073,1.282323304344626
12,0.3972235593725653,0.39185837612432595,0.0,0.20026236772537231,0.007414880920858944,0.0,0.0,0.0,0.017999841276939738,0.0,0.0,0.0,0.0,0.020445433751875613,0.6815144583958538,0.1,0.2772534717389832,0.924178239129944,1.0,0.7985627341315653,0.2357686531513986,0.17516958228678567,16084,4021,12063,10704,0,0.25,23262,27652,12164.882352941177,13647.117647058823,32.921784569235406,95520.04866297105,8.92699807882309,10,0.00015,3.0,0.8234904373393339,0.951370516244103,1.5464435114580042,0.07934928422465044,0.014601548092768472,0.0,0.0,0.44623606345232797,1.0,0.19031891270595439,0.9999999964938444,0.15942170733914657,1.0,0.6330219174132627,1.0,0.03944741660619483,0.9999999964938444,0.987932471668019,0.4901960930403541,0.8473201674573562,0.9534695849699133,0.39880701198297386,1.3445035710054285,0.9698543303153094,0.9698543303153094,0.017999841276939738,0.3108312136986676,0.9000362578560325
13,0.4925347908454783,0.4866589597042869,0.0,0.21023349551593556,0.0094488543622634,0.0,0.0,0.0,0.014818778001319836,0.0,0.0,0.0,0.0,0.02217746003906266,0.7392486679687553,0.1,0.3860284834286119,0.9650712085715297,1.0,0.4453726675709454,0.19429333614630714,0.04378917955845825,16084,4021,12063,10704,0,0.25,23262,27652,12195.941176470587,13633.882352941177,34.21137181450339,104204.87646484375,14.455209970474243,10,0.00015,3.0,0.9931331557386062,0.9445285166011137,1.7642900382771212,0.07261063837829758,0.01567722303683267,0.0,0.0,0.4473179859273574,1.0,0.1974102315657279,0.9999999964938444,0.21594328740063837,1.0,0.587568800239002,1.0,0.0405220142839586,0.9999999964938444,0.989564811482149,0.4901960930403541,1.0598169284708359,0.944723416777218,0.5279749772127937,1.342388061916127,0.9683282901259029,0.9683282901259029,0.014818778001319836,0.32118244030896353,1.152600596932804
14,0.324461991296095,0.31861325046595407,0.0,0.18851515387787537,0.007397087181315702,0.0,0.0,1.0127482442733119e-06,0.024972423397497657,0.0,0.0,0.0,0.0,0.022439376971551347,0.7479792323850449,0.1,0.4906729436844399,0.9813458873688798,1.0,0.7813083940382236,0.20849078028748713,0.1438714824279716,16084,4021,12063,10704,0,0.25,23262,27652,12221.35294117647,13683.0,34.475737179026886,136878.2746438419,4.017342315000646,10,7.5e-05,3.0,0.8368974783841301,0.9823946602204267,1.557532086091883,0.10007590669042923,0.01629378816441578,0.0,1.0127482442733119e-06,0.44579244536512036,1.0,0.17866024287307963,0.9999999964938444,0.1607991413158529,1.0,0.65375635378501,1.0,0.03629909729694619,0.9999999964938444,0.9894912242889404,0.4901960930403541,0.8321922211086049,0.9812965217758628,0.38416577875614166,1.3259733354344088,0.9564875714919147,0.9564875714919147,0.024972423397497657,0.33173711685573354,0.8566699694184696
15,0.2999030123738682,0.2941083145492217,0.0,0.19244272656300487,0.006082769702462589,0.0,0.0,0.0,0.02164107262775788,0.0,0.0,0.0,0.0,0.022908145082147183,0.7636048360715728,0.1,0.5850759154376147,0.9751265257293579,1.0,0.5383053782499703,0.1819813682012239,0.052107580400320014,16084,4021,12063,10704,0,0.25,23262,27652,12224.70588235294,13721.70588235294,34.478104310877185,110158.86857335707,3.106947239707498,10,7.5e-05,3.0,1.022666468339808,0.9794482588768005,1.8152648350771736,0.07056313928435831,0.01727667889174293,0.0,0.0,0.4454331818748923,1.0,0.17999648916370728,0.9999999964938444,0.21343890533727758,1.0,0.6145895298789529,1.0,0.035485859631615525,0.9999999964938444,0.9898511802448946,0.4901960930403541,1.0499391731093912,0.9746927373549518,0.3838658385417041,1.3239991244147806,0.9550634587512297,0.9550634587512297,0.02164107262775788,0.3392295276417452,1.1358278043129866
16,0.2272693527971997,0.22248578904306188,0.0,0.15914766578113332,0.003676568760591395,0.0,0.0,2.258631994824528e-05,0.019422942153429337,0.0,0.0,0.0,0.0,0.02278592659024631,0.7595308863415438,0.1,0.6855349860718054,0.9793356943882935,1.0,0.5252610640166293,0.18435733482488867,0.05076226846839309,16084,4021,12063,10704,0,0.25,23262,27652,12155.588235294117,13603.29411764706,32.985959221335015,90338.00692210477,1.9667696111342485,10,7.5e-05,3.0,0.8545002797070671,0.9763617936302634,1.5718354197109448,0.10831214881995145,0.018690177129910272,0.00011488970588235294,2.258631994824528e-05,0.4447395187966964,1.0,0.15024199994171367,0.9999999964938444,0.14850153116618886,1.0,0.6896732835208669,1.0,0.029611834927516824,0.9999999964938444,0.9908083361737868,0.4901960930403541,0.8225155437693876,0.9737202384892631,0.40948590636253357,1.3402046596302706,0.9667533004985136,0.9667533004985136,0.019422942153429337,0.31396154270452614,0.8339161101509543
17,0.2848043262081988,0.2793233184253468,0.0,0.18120218681938507,0.0037908098276923687,0.0,0.0,1.3458794295301606e-05,0.020769712311769526,0.0,0.0,0.0,0.0,0.023463474612526534,0.7821158204175511,0.1,0.7747792388102314,0.9684740485127892,1.0,0.45919334733107187,0.18981799361729693,0.04486521741717094,16084,4021,12063,10704,0,0.25,23262,27652,12209.117647058823,13673.058823529413,34.41705109091366,106613.97599523207,6.676536335664637,10,7.5e-05,3.0,1.0530776626923506,0.9845780344570384,1.8478465851615458,0.09618131794473704,0.020289209506967488,5.744485294117647e-05,1.3458794295301606e-05,0.4476962773238911,1.0,0.16918818959418466,0.9999999964938444,0.2070409655570984,1.0,0.6337697891628041,1.0,0.03323895692387048,0.9999999964938444,0.9913873181623571,0.4901960930403541,1.039389827672173,0.9779504853136399,0.4074950884370243,1.3338605586220236,0.9621769856004154,0.9621769856004154,0.020769712311769526,0.32463457654504213,1.134910383645226
18,0.21020355601521098,0.2055854122428333,0.0,0.13987647829686894,0.003658024703755098,0.0,0.0,3.15758802839007e-05,0.02327738970892396,0.0,0.0,0.0,0.0,0.02336500540651193,0.7788335135503976,0.1,0.8582525728821813,0.9536139698690903,1.0,0.4754764226433752,0.18919744267173014,0.04617867951249345,16084,4021,12063,10704,0,0.25,23262,27652,12324.0,13829.64705882353,34.84351348876953,108581.55422076058,1.8947221408872044,10,3.75e-05,3.0,0.8878973231596106,1.0360669844290789,1.6096444340313183,0.13569009084911907,0.021451549823669827,0.00028722426470588236,3.15758802839007e-05,0.44650038550881777,1.0,0.13127421806840336,0.9999999964938444,0.14755938552758274,1.0,0.6899169823702644,1.0,0.024485799429171225,0.9999999964938444,0.9908710998647353,0.4901960930403541,0.8165091065799489,1.0293805529089535,0.45530342003878427,1.3371260657029993,0.96453256817425,0.96453256817425,0.02327738970892396,0.31209757047541004,0.8721287180395687
19,0.24735759724588954,0.24232329603503733,0.0,0.15656681314987295,0.0033636969678542193,0.0,0.0,1.9980094186715124e-05,0.021976813974748332,0.0,0.0,0.0,0.0,0.02404899872721744,0.8016332909072481,0.1,0.941641628992367,0.941641628992367,1.0,0.42724229067416153,0.19864862710910036,0.04252106511447378,16084,4021,12063,10704,0,0.25,23262,27652,12395.058823529413,13907.0,35.91229046092314,114379.71767290901,6.291861323749318,10,3.75e-05,3.0,1.0811115468249601,1.0688634409623987,1.8690685805152445,0.1184281868969693,0.023039387100759673,5.744485294117647e-05,1.9980094186715124e-05,0.4481610971338609,1.0,0.14557905538993723,0.9999999964938444,0.19201264135977802,1.0,0.654120897545534,1.0,0.027742533807587975,0.9999999964938444,0.9913447464213652,0.4901960930403541,1.0310481436112349,1.0600260390954859,0.441188559812658,1.3328321751426249,0.9614351742407855,0.9614351742407855,0.021976813974748332,0.32384784782634063,1.1591232103459976
20,0.20717736771878073,0.20246698751169093,0.0,0.14276913641130223,0.003346695619470933,0.0,0.0,4.846127686665996e-05,0.022473378151463455,0.0,0.0,0.0,0.0,0.023916424331294386,0.7972141443764795,0.1,0.9461848261144975,0.9461848261144975,1.0,0.43384786063228953,0.198161971681228,0.04299302735372114,16084,4021,12063,10704,0,0.25,23262,27652,12139.529411764706,13564.470588235294,33.91551500208237,97644.6326976103,2.3042942618622497,10,3.75e-05,3.0,0.9464993582052343,1.0582378541722017,1.6883794349782608,0.15598656149471507,0.024553490364376235,0.00022977941176470588,4.846127686665996e-05,0.44743701815605164,1.0,0.13452085677315206,0.9999999964938444,0.13927991863559275,1.0,0.7061563519870534,1.0,0.025685664649833653,0.9999999964938444,0.9923818462035235,0.4901960930403541,0.8125249498030719,1.0472779975217932,0.5096590711789972,1.3390877667595358,0.9659476455520181,0.9659476455520181,0.022473378151463455,0.310105059076758,0.9089171185212976
21,0.23085205519900603,0.22600087961729834,0.0,0.15376322541166754,0.002945104066063376,0.0,0.0,2.2897757897975252e-05,0.01872737383339828,0.0,0.0,0.0,0.0,0.024487401764533095,0.8162467254844366,0.1,0.9685571469046184,0.9685571469046184,1.0,0.4259629234968925,0.19857931994630829,0.04243885195833617,16084,4021,12063,10704,0,0.25,23262,27652,12209.0,13697.764705882353,33.73187715866987,84383.63513901655,2.664678848841611,10,3.75e-05,3.0,1.0955359444898718,1.0076702131944544,1.8857772069818832,0.12650849670171738,0.02433837205171585,0.00019108598558780025,2.2897757897975252e-05,0.44987985316444845,1.0,0.14269392038969433,0.9999999964938444,0.1949911135084489,1.0,0.651956295265871,1.0,0.026395003859172848,0.9999999964938444,0.9928266967044157,0.4901960930403541,1.0308809315457064,0.9971015628646401,0.4797999981571646,1.3386276189018698,0.9656157107914195,0.9656157107914195,0.01872737383339828,0.32013053578488965,1.1985307931900024
22,0.18602706974043565,0.18177942493382623,0.0,0.1351789062952294,0.00202025385463939,0.0,0.0,4.1067497530842525e-05,0.017409678959452054,0.0,0.0,0.0,0.0,0.024205267361006817,0.806842245366894,0.1,0.9749871786542532,0.9749871786542532,1.0,0.42892963349245733,0.1987658503435787,0.042646948505704184,16084,4021,12063,10704,0,0.25,23262,27652,12286.176470588236,13783.058823529413,32.58508996402516,75716.21210793887,1.5225746806930094,10,1.875e-05,3.0,0.9249920073677512,1.030969293678508,1.6483016084222233,0.15119344346663532,0.024872896206729552,0.00036342054441132964,4.1067497530842525e-05,0.44799166917800903,1.0,0.12696875982424793,0.9999999964938444,0.14015949824277094,1.0,0.7140400269452263,1.0,0.02404343758654945,0.9999999964938444,0.9930149386910831,0.4901960930403541,0.8105054848334369,1.0197043383822721,0.5257101567352519,1.348013730610118,0.9723863461438347,0.9723863461438347,0.017409678959452054,0.30400630831718445,0.9341931833940393
23,0.2324051707983017,0.22753267647588954,0.0,0.15419885954436133,0.0024079399950364057,0.0,0.0,2.286244510768858e-05,0.019201730663713962,0.0,0.0,0.0,0.0,0.024576873290964533,0.8192291096988178,0.1,0.9691849467291873,0.9691849467291873,1.0,0.42618953174898755,0.19859237415364178,0.04245408936848865,16084,4021,12063,10704,0,0.25,23262,27652,12247.0,13739.764705882353,33.943088194903204,104253.75308766085,3.3502559065818787,10,1.875e-05,3.0,1.0769303300801445,1.0260122804080738,1.8385150292340446,0.1252093775307431,0.02462714384583866,0.00017233455882352942,2.286244510768858e-05,0.45024318554822135,1.0,0.1429472302689272,0.9999999964938444,0.19879187906489654,1.0,0.6510985143044415,1.0,0.026240707868162322,0.9999999964938444,0.9928992495817297,0.4901960930403541,1.0278578365550322,1.0138499912093668,0.48122567639631386,1.3375051231945263,0.9648060062352348,0.9648060062352348,0.019201730663713962,0.32093226208406334,1.2174397777108585
24,0.1785789495881866,0.17446842439034405,0.0,0.1282118473421125,0.0021834653966567095,0.0,0.0,3.5284927541985834e-05,0.01772752917381962,0.0,0.0,0.0,0.0,0.02426804812017108,0.808934937339036,0.1,0.9622148030273997,0.9622148030273997,1.0,0.4182335018286195,0.19809696279872394,0.04190258537342017,16084,4021,12063,10704,0,0.25,23262,27652,12329.941176470587,13830.529411764706,32.7374885783476,69806.37148150276,1.2820206056622898,10,1.875e-05,3.0,0.9380337455693413,1.0488666190820581,1.6636053183499504,0.1563140951535281,0.025971928282695657,0.0003059756914701532,3.5284927541985834e-05,0.44860395438530865,1.0,0.12024609569241018,0.9999999964938444,0.13681616108207142,1.0,0.7169941733865177,1.0,0.022498877061640516,0.9999999964938444,0.9923175082487219,0.4901960930403541,0.810072593829211,1.035116518245024,0.5375734567642212,1.3472344174104578,0.9718241866897134,0.9718241866897134,0.01772752917381962,0.3042135115932016,0.9677173740723554
25,0.2163874130038654,0.2118579740909969,0.0,0.14744461152483435,0.001971227281233844,0.0,0.0,3.134018976090695e-05,0.015741611319861154,0.0,0.0,0.0,0.0,0.02469173212817737,0.8230577376059123,0.1,0.9523582151626113,0.9523582151626113,1.0,0.41673711988586376,0.19800754125621367,0.04180216757785485,16084,4021,12063,10704,0,0.25,23262,27652,12210.764705882353,13681.529411764706,32.79020354327034,82460.21808938419,2.412235917413936,10,1.875e-05,3.0,1.1102685472544502,1.0169517888742334,1.8896895997664507,0.13496557798455744,0.02603510252254851,0.00028722426470588236,3.134018976090695e-05,0.45166632182457866,1.0,0.13657281810746474,0.9999999964938444,0.19214959968538844,1.0,0.6579449562465444,1.0,0.025286248720744076,0.9999999964938444,0.9930024111972136,0.4901960930403541,1.0291801375501297,1.0028732243706198,0.5019228914204765,1.3433885363971485,0.9690499761525322,0.9690499761525322,0.015741611319861154,0.31722917626885805,1.2626557350158691
26,0.19186335013193243,0.187521033865564,0.0,0.13742960375898025,0.002832619582905489,0.0,0.0,2.190485846607343e-05,0.01690030348508491,0.0,0.0,0.0,0.0,0.024401416145853633,0.8133805381951211,0.1,0.953463229169723,0.953463229169723,1.0,0.4167829666534445,0.1980111838072538,0.04180551255596618,16084,4021,12063,10704,0,0.25,23262,27652,12191.882352941177,13640.529411764706,32.51803622526281,68787.15724810433,1.752270205932505,10,1e-05,3.0,0.9302226620561936,1.0472568659221424,1.6402854849310482,0.16176992479492636,0.02633972159203361,0.00019108598558780025,2.190485846607343e-05,0.44962573051452637,1.0,0.12927439874585936,0.9999999964938444,0.1383022459990838,1.0,0.7158163908649894,1.0,0.02480184708667152,0.9999999964938444,0.9933001679532668,0.4901960930403541,0.8094324364381678,1.031529146082261,0.5665196443305296,1.3483431549633251,0.9726239688256207,0.9726239688256207,0.01690030348508491,0.30373578036532684,1.0121065623619978
27,0.21078769862651825,0.2063564566128394,0.0,0.1438932585365632,0.0020563146647285015,0.0,0.0,2.4054052654023774e-05,0.015259664210722857,0.0,0.0,0.0,0.0,0.024761692948326343,0.8253897649442115,0.1,0.9682304874383433,0.9682304874383433,1.0,0.4169200020358388,0.19893875918123927,0.0418189455177577,16084,4021,12063,10704,0,0.25,23262,27652,12139.588235294117,13575.882352941177,33.34119460161995,83058.32385971968,2.638721138238907,10,1e-05,3.0,1.0964632384917314,1.0299646293415743,1.8525767887339872,0.14072630379129858,0.026237622012986857,0.00017233455882352942,2.4054052654023774e-05,0.45200349127545075,1.0,0.13318868288222482,0.9999999964938444,0.18982832309077768,1.0,0.6562794517068302,1.0,0.02426323771257611,0.9999999964938444,0.9933481426799998,0.4901960930403541,1.02867390127743,1.0146111460293041,0.5198094879879671,1.3438016106100643,0.9693479608086979,0.9693479608086979,0.015259664210722857,0.31757788623080535,1.2953455728643082
