epoch,train_loss,train_base_loss,train_ranking_loss,train_prototype_loss,train_normal_align_loss,train_normal_bucket_adv_loss,train_aux_loss,train_context_regularization_loss,train_adapter_regularization_loss,train_pseudo_contrastive_loss,train_embedding_diffusion_loss,train_embedding_diffusion_score_loss,train_embedding_diffusion_view_loss,prototype_loss_weight_effective,prototype_trust_score,context_residual_budget_weight_effective,context_residual_budget_release_progress,context_residual_budget_prototype_readiness,context_residual_budget_guard_strength,val_auc,val_pr_auc,val_ap,train_targets,train_pos,train_neg,train_hard_neg,train_bg_neg,train_pos_rate,hard_negative_pool_size,hard_negative_candidate_count,avg_subgraph_nodes,avg_subgraph_edges,emb_norm,dirichlet,grad_norm,best_epoch,lr,loss_pos_weight,context_delta_norm,context_drift_abs_mean,context_emb_norm,context_gate_mean,context_logit_abs_mean,context_residual_clip_fraction,context_residual_penalty,context_stability_gate_mean,diffusion_reconstruction_score,diffusion_score_calibration_mean,diffusion_score_calibration_std,diffusion_score_fraud_mean,diffusion_score_loss,diffusion_score_mean,diffusion_score_normal_mean,diffusion_score_std,diffusion_selected_count,diffusion_sigma_mean,internal_risk_delta_norm,internal_risk_direction_gap_norm,internal_risk_gate_mean,internal_risk_hop_gap_norm,internal_risk_short_long_gap_norm,message_risk_scale_mean,message_risk_score_mean,prototype_active_epoch,prototype_classification_loss,prototype_classification_ratio,prototype_consistency_loss,prototype_loss_ramp,prototype_margin,prototype_memory_initialized_ratio,prototype_separation_loss,prototype_target_available_ratio,prototype_temporal_stability,target_time_position_mean,time_emb_norm,time_expert_context_drift,time_expert_delta_norm,time_expert_entropy,time_expert_entropy_gate,time_expert_entropy_norm,time_expert_entropy_penalty,time_expert_max_weight,time_expert_time_emb_norm,pseudo_contrastive_anomaly_count,pseudo_contrastive_bucket_count,pseudo_contrastive_normal_count,pseudo_contrastive_selected_ratio
11,0.804577466795,0.7947145053895853,0.0,0.31748179662025583,0.006162232261593059,0.0,0.0,0.00022095971335301775,0.0003890880690374554,0.09331019349017386,1.1778362726761122,0.6485195695343664,0.0,0.023140466647829757,0.5785116661957439,0.1,0.29050012365689337,0.968333745522978,1.0,0.786785007282677,0.0434903102738362,0.0436198307187684,29652,7413,22239,11118,0,0.25,44478,88956,2560.1525423728813,3200.6610169491523,20.378999386803578,870.0456429174391,0.8069152933056072,7,0.00015,3.0,0.8075460498615846,0.4392245366411694,1.0969787068286185,0.7395110504101898,0.05200937927021819,0.0003375351444770724,0.00022095971335301775,0.4337861669265618,3.296418654716621,3.4983470003183985,0.8097396017116762,4.089344307527703,0.6485195695343664,3.573676529577223,3.4017873335692843,0.8033442911455186,376.93220338983053,0.6083542997554198,0.610130129224163,11.284003597194866,0.9342300437264524,11.31368945816816,2.6018394252001227,0.9980662707555092,0.48710850184246646,1.0,0.3080656871957294,0.9999999989897518,0.14467479616908704,1.0,0.09810150736721895,1.0,0.04364737268474143,0.9999999989897518,0.9972833253569522,0.1581920951099719,1.5665081759630624,0.44862149782099964,0.48819218803260284,1.3578812166795893,0.9795042357202304,0.9795042357202304,0.0003890880690374554,0.32614785533840374,1.1468396863694919,23.0,1.3333333333333333,23.0,0.2395833432674408
12,0.7772635463940896,0.7687807557946544,0.0,0.30576169844401085,0.004894093941834013,0.0,0.0,0.00022808095253806687,0.0001302036262208954,0.04752107494968479,1.0029241472987804,0.6266443618273331,0.0,0.022897809916527834,0.5724452479131958,0.0729465943565917,0.38647722347726143,0.9661930586931535,0.12386504739607146,0.7773936697622161,0.03941034564145183,0.039480481708072834,29652,7413,22239,11118,0,0.25,44478,88956,2547.0677966101694,3187.491525423729,19.847209768780207,795.083502300715,0.8077739184185609,7,0.00015,3.0,0.7116278187703278,0.4469405756158344,0.9852643831301544,0.7450793294583337,0.05314444668464741,0.00039724576271186443,0.00022808095253806687,0.42109547227115957,2.9680911241951637,3.078034942103928,0.9131579834556441,3.662517963829687,0.6266443618273331,2.9863666760719427,2.7609830306748213,0.9294510433229349,376.93220338983053,0.6261148432553825,0.6368400232266571,11.28479907472255,0.9406907204854287,11.31368782560704,2.53605528807236,0.9981364446171259,0.4875764361882614,1.0,0.29823319790727,0.9999999989897518,0.10826901611635241,1.0,0.10804213122543642,1.0,0.042301024199794916,0.9999999989897518,0.9979122442714239,0.1581920951099719,1.456339866428052,0.4513124970056243,0.5519520711090605,1.3568745043318151,0.9787780460664781,0.9787780460664781,0.0001302036262208954,0.3289146494057219,0.9095833311646672,23.0,1.3333333333333333,23.0,0.2395833432674408
13,0.7821612246965958,0.7723509002540071,0.0,0.31410095297684104,0.004826136564804336,0.0,0.0,0.00019936814141593938,0.00036979495059112795,0.0956598661713681,1.1665690551369876,0.6357842734304525,0.0,0.023306177640195363,0.5826544410048841,0.1,0.4833509072387741,0.9667018144775482,1.0,0.7797642572379007,0.041902792949090786,0.04199806668512051,29652,7413,22239,11118,0,0.25,44478,88956,2562.64406779661,3202.271186440678,20.618589045637744,884.6100381107653,0.9470378402936257,7,0.00015,3.0,0.8012501213510158,0.46062912678314466,1.088547772270138,0.7342974604186365,0.05059906846638453,0.0003310381355932203,0.00019936814141593938,0.41114866278939327,3.306309603028378,3.472772406105913,0.9158831325778867,4.210575616965859,0.6357842734304525,3.575004084635589,3.3631470001350015,0.920123651876288,376.93220338983053,0.6190704319436672,0.6247311709290844,11.285805492077843,0.9422386914996778,11.31368991075936,2.5976485539290866,0.9980244232436358,0.48682964908874643,1.0,0.30490753812305,0.9999999989897518,0.1411885787117279,1.0,0.0983324235905025,1.0,0.04267973339153548,0.9999999989897518,0.9986470018403005,0.1581920951099719,1.592335507021112,0.4615239117105128,0.6312352757332689,1.3494880926811088,0.9734498767529504,0.9734498767529504,0.00036979495059112795,0.33806983848749583,1.2667165944131755,23.0,1.3333333333333333,23.0,0.2395833432674408
14,0.7531910528570919,0.7445834339675257,0.0,0.30298541107420196,0.003984870546955174,0.0,0.0,0.00019076440776959734,0.00040402604756340133,0.054882878974332645,1.0169876460301674,0.6174740205376835,0.0,0.023124196960379564,0.5781049240094891,0.1,0.5787282423336683,0.9645470705561138,1.0,0.7788408101001054,0.04066576108265083,0.04074577108934289,29652,7413,22239,11118,0,0.25,44478,88956,2542.64406779661,3167.4745762711864,20.119129859795006,846.4649896136785,0.9887822533057908,7,0.00015,3.0,0.7211035540548422,0.4666399177858385,0.9654252640271591,0.7210452586917554,0.054017584139512756,9.931144067796611e-05,0.00019076440776959734,0.40516370130797563,2.998412027197369,3.164918317208903,1.0153489562112206,3.8775559764797403,0.6174740205376835,3.087204415919417,2.8237540317794023,1.0342921220650108,376.93220338983053,0.6135652954295531,0.6263449293071941,11.285468812716209,0.9427073496883198,11.313688666133558,2.465943492065042,0.9981097255722952,0.48739827790502777,1.0,0.2954024743225615,0.9999999989897518,0.11014035836619845,1.0,0.1116364471993204,1.0,0.04151840722661907,0.9999999989897518,0.9981434052273378,0.1581920951099719,1.4818289623422138,0.459562160706116,0.6928262680263843,1.3443878444574646,0.9697708234948627,0.9697708234948627,0.00040402604756340133,0.34602100111670414,1.1238042823338912,23.0,1.3333333333333333,23.0,0.2395833432674408
15,0.7623484660003145,0.7524279325695361,0.0,0.3108777711957188,0.004026323051775916,0.0,0.0,0.0003748756480953011,0.0003694170260687469,0.10315334796905518,1.1694005626743122,0.6286646592414985,0.0,0.023512458961947102,0.5878114740486775,0.08386774970472241,0.6770031157554409,0.9671473082220585,0.7695392814960345,0.7795405358162492,0.04064256744699343,0.04072695921588971,29652,7413,22239,11118,0,0.25,44478,88956,2542.7796610169494,3166.508474576271,20.7954033027261,886.5571795964645,1.148285467745894,7,7.5e-05,3.0,0.8550707364486436,0.47423873008307765,1.0759244621810267,0.7167344780291541,0.05629064584687605,0.0002979343220338983,0.0003748756480953011,0.40453468945066806,3.301715058795476,3.547811478579586,0.9884285174763842,4.326699087175272,0.6286646592414985,3.625804202031281,3.392172611365884,0.9708165435467736,376.93220338983053,0.6070943752587852,0.6279902710752973,11.283737328092931,0.9439135880793555,11.313690395678504,2.571796867807033,0.9980815467187913,0.48721044497974847,1.0,0.3017857589964139,0.9999999989897518,0.13999118138167818,1.0,0.10066358006354105,1.0,0.04184906828706547,0.9999999989897518,0.9981184126967091,0.1581920951099719,1.6681428925465729,0.4654183716087018,0.7905171058945737,1.340896198305033,0.9672521403280355,0.9672521403280355,0.0003694170260687469,0.34723923519506295,1.458840185302799,23.0,1.3333333333333333,23.0,0.2395833432674408
16,0.7263943765123012,0.7179050617298838,0.0,0.2975873962297278,0.004058337817757817,0.0,0.0,0.00025635525254706333,0.000202751676038981,0.05379594382593187,1.011499975697469,0.6057066755779719,0.0,0.023272835754486555,0.5818208938621638,0.045898091143602965,0.7728844122342434,0.9661055152928042,0.18643451804291805,0.774587653778234,0.04004180325412919,0.040121205539202766,29652,7413,22239,11118,0,0.25,44478,88956,2575.6949152542375,3228.3728813559323,20.41451667527021,855.5307606842558,1.1290148526935253,7,7.5e-05,3.0,0.7638066158456317,0.4754485472784204,0.9729198813438416,0.706291941262908,0.05759750401317063,0.00016551906779661016,0.00025635525254706333,0.4000404487221928,2.964712567248587,3.1856940274688763,1.0513090303796906,3.9532015646918346,0.6057066755779719,3.0933858014769475,2.8067806413618186,1.0587732943437866,376.93220338983053,0.614142661377535,0.6233419644630561,11.284061609688452,0.9470878890005209,11.313689005576958,2.566576571787818,0.9980409458532171,0.48693978634931273,1.0,0.29016963506149035,0.9999999989897518,0.1087244329816204,1.0,0.1140442920564595,1.0,0.03963081166148186,0.9999999989897518,0.9980529526532707,0.1581920951099719,1.5135621095107774,0.4630571088548434,0.8213482084920851,1.339953357890501,0.9665720179929571,0.9665720179929571,0.000202751676038981,0.35094557475235505,1.29784462916649,23.0,1.3333333333333333,23.0,0.2395833432674408
17,0.7464838169388852,0.736652793520588,0.0,0.3050971086752617,0.003292258513175835,0.0,0.0,0.0006128491961936885,0.0007225459493830864,0.10251085839029085,1.1631280648506295,0.6225909055289576,0.0,0.023677368417342956,0.5919342104335739,0.1,0.8709097130805544,0.9676774589783937,1.0,0.7769628220353568,0.03992511046973382,0.0400135640525844,29652,7413,22239,11118,0,0.25,44478,88956,2561.508474576271,3219.813559322034,21.058581239086088,914.589670989473,1.2712268869755632,7,7.5e-05,3.0,0.8883108607793259,0.48783505215483197,1.0725767875121812,0.7216247693967011,0.06009578395445468,0.0005541823614956969,0.0006128491961936885,0.40011069481655703,3.2741470336914062,3.5317245174745104,0.9870809957565023,4.345987938218197,0.6225909055289576,3.6185658503386935,3.3760919692152638,0.9785401679701724,376.93220338983053,0.6105640783148297,0.6265930604126494,11.284121578022585,0.9454144441475303,11.313690508826305,2.61392746941518,0.9980139166621839,0.48675963989758897,1.0,0.29620327434297333,0.9999999989897518,0.13763889619859598,1.0,0.10588832755210036,1.0,0.04023776487526247,0.9999999989897518,0.9984487224433382,0.1581920951099719,1.6987391993150873,0.4758222729472791,0.8918177414748628,1.3324271137431516,0.961142981456498,0.961142981456498,0.0007225459493830864,0.35579971034648056,1.5897963178359855,23.0,1.3333333333333333,23.0,0.2395833432674408
18,0.6955595935805369,0.6871532282586825,0.0,0.2902118843995919,0.0033017952563398974,0.0,0.0,0.00042432880964351154,0.0001252648696008383,0.055563790313268115,1.010986347319716,0.5946261428170285,0.0,0.02349885334774,0.5874713336935,0.1,0.9668784568583769,0.9668784568583769,1.0,0.7724709370758382,0.039644637424930525,0.03972810706171902,29652,7413,22239,11118,0,0.25,44478,88956,2570.593220338983,3218.271186440678,20.515597036329368,834.7463709944385,1.2857341968407066,7,7.5e-05,3.0,0.8009409732737783,0.48796368908073945,0.9539390236644422,0.7024682780443612,0.061389574054944315,0.00017058902214896882,0.00042432880964351154,0.3984191235849413,2.9797038910752636,3.150556469725275,1.0803041857250495,4.008569111258296,0.5946261428170285,3.0648134643748657,2.750228320137929,1.1041155669648768,376.93220338983053,0.6197004025265321,0.6372966483487921,11.2836017931922,0.9489659161890968,11.313688908593129,2.579858139409857,0.9980682791289637,0.48712193511300167,1.0,0.2828652373814987,0.9999999989897518,0.10809305045059171,1.0,0.12676349307520915,1.0,0.03883990209739087,0.9999999989897518,0.9983108134592994,0.1581920951099719,1.559901162729425,0.4701948923579717,0.9351857456110292,1.3423838433572801,0.9683252461886002,0.9683252461886002,0.0001252648696008383,0.34759023229954605,1.4830010088823609,22.666666666666668,1.3333333333333333,23.0,0.2378472321563297
19,0.7436736468541421,0.7336669746091811,0.0,0.30658592561543996,0.0031036007202277748,0.0,0.0,0.0007164629132603295,0.0004060756562127716,0.10547567727202076,1.1585473872847476,0.6203418929698103,0.0,0.023994195847454207,0.5998548961863551,0.1,0.9705399328785155,0.9705399328785155,1.0,0.7723122624911527,0.03956009146580118,0.03964291596123717,29652,7413,22239,11118,0,0.25,44478,88956,2564.2203389830506,3215.6271186440677,21.196182250976562,922.9465259616658,1.4144459639565419,7,3.75e-05,3.0,0.9083895541853824,0.49787614507190253,1.065723096920272,0.7270907355567157,0.061192537452709875,0.0006951800847457627,0.0007164629132603295,0.3963483491186368,3.2731535232673257,3.526733992276013,1.0263405395753549,4.364695047928115,0.6203418929698103,3.6120711585222662,3.3611966472561075,1.0070070169739804,376.93220338983053,0.6268600882109949,0.6243164185750283,11.28354958356437,0.9498035240981538,11.313690977581476,2.6147854025081054,0.9980473073862367,0.48698221626928295,1.0,0.29766569753824657,0.9999999989897518,0.13771490853721813,1.0,0.10435900919265666,1.0,0.04068964539821875,0.9999999989897518,0.9985816003912587,0.1581920951099719,1.7338554758136555,0.4826213156772872,0.9967864357818992,1.337180135613781,0.9645715527615305,0.9645715527615305,0.0004060756562127716,0.3509880077030699,1.8129016847933752,23.0,1.3333333333333333,23.0,0.2395833432674408
20,0.6804002836599188,0.6718606524548288,0.0,0.28564268628419454,0.003248632964441332,0.0,0.0,0.0004904722772445925,9.794174070135587e-05,0.06442033537363602,1.0100386981236733,0.5861957063109188,0.0,0.023715708322421755,0.5928927080605438,0.1,0.9647483553844558,0.9647483553844558,1.0,0.7742468130228283,0.03938753326608598,0.03946972296401287,29652,7413,22239,11118,0,0.25,44478,88956,2589.9661016949153,3264.2542372881358,20.74349846274166,851.4387796692929,1.3472194893885467,7,3.75e-05,3.0,0.8298625370203438,0.4928616436861329,0.9587837467759343,0.6993772933038614,0.06277991244095867,0.00013241525423728814,0.0004904722772445925,0.39820981783381965,2.9596236641124145,3.182607176098157,1.125436297307445,4.1154220063807605,0.5861957063109188,3.0973978729571328,2.758056571928121,1.14594741291919,376.93220338983053,0.6088312081361221,0.6307617496635954,11.283272824044955,0.947257474317389,11.313689538988017,2.565314143390979,0.9980557672048019,0.48703860731448156,1.0,0.2783734929763665,0.9999999989897518,0.10777475975327573,1.0,0.12880316326173685,1.0,0.0376091998512462,0.9999999989897518,0.998471223701865,0.1581920951099719,1.5836744288266715,0.47379118305141643,0.988478058475559,1.3450833053912146,0.9702724875029871,0.9702724875029871,9.794174070135587e-05,0.3432166005595256,1.6346084657361952,22.88888888888889,1.3333333333333333,23.0,0.23900463845994738
21,0.7331795126704846,0.7232962543681517,0.0,0.30063612784369514,0.002678660012907901,0.0,0.0,0.0008693746245718735,0.0002882885170130698,0.10710128384121394,1.1671006416870375,0.6180338718123355,0.0,0.024173890784713423,0.6043472696178356,0.03462984371572564,0.9655539559266874,0.9655539559266874,0.06614062451036629,0.7744627415376257,0.03909439111568705,0.03917156755662937,29652,7413,22239,11118,0,0.25,44478,88956,2570.7118644067796,3235.576271186441,21.309100652145126,923.3785721083818,1.5459652876449843,7,3.75e-05,3.0,0.9406286437632674,0.49786701141777684,1.0648180640349953,0.7245058053630894,0.06391612206727772,0.0006289724576271186,0.0008693746245718735,0.3982649662737119,3.2975556971663136,3.5260228965420084,1.0404556285031576,4.4071421461590266,0.6180338718123355,3.6205254409272793,3.3583199129266252,1.0295229372331651,376.93220338983053,0.6189916149034338,0.6252285070338491,11.283925848492121,0.9481018367460219,11.313690977581476,2.6197612224999123,0.9980935767545538,0.4872906935417046,1.0,0.291771841251244,0.9999999989897518,0.13764417689230482,1.0,0.11110125482082367,1.0,0.039641537877210115,0.9999999989897518,0.9987017380989204,0.1581920951099719,1.7629962876691656,0.48087699281967294,1.0338129290079667,1.3371893308930478,0.964578199184547,0.964578199184547,0.0002882885170130698,0.35082960886470343,1.8997898889800249,23.0,1.3333333333333333,23.0,0.2395833432674408
22,0.6673603694317705,0.6589002154641233,0.0,0.2842598249346523,0.0027978693024586824,0.0,0.0,0.000894650561888939,4.895002496334077e-05,0.06066258529485282,1.0129201917325037,0.5818146376286523,0.0,0.023850985185890048,0.5962746296472512,0.07144244423892135,0.9636698974599522,0.9636698974599522,0.5920349176988765,0.7701637294011106,0.03874623622704084,0.03882453161852794,29652,7413,22239,11118,0,0.25,44478,88956,2570.135593220339,3217.9322033898306,20.825008844925186,870.5582120216499,1.4245180598760054,7,3.75e-05,3.0,0.8662659404641491,0.4930095622095011,0.9575727208186005,0.7105592832726947,0.06651190238989006,0.00026483050847457627,0.000894650561888939,0.4006320111832376,2.962779065309945,3.1978201949139495,1.1397156829676887,4.1482445102627,0.5818146376286523,3.1022324844942255,2.7535618806289412,1.1516651804164304,376.93220338983053,0.6269103844287032,0.6280804640155727,11.28438707125389,0.9491233148817289,11.313689878431417,2.5731885594836736,0.9980496915720277,0.4869980519100771,1.0,0.277005901276055,0.9999999989897518,0.10780857894885337,1.0,0.1294356477210077,1.0,0.03726988753019753,0.9999999989897518,0.9986810128567583,0.1581920951099719,1.6302389977341991,0.4719336861270969,1.0327697638737954,1.3448093361773734,0.9700748536546352,0.9700748536546352,4.895002496334077e-05,0.3417705918772746,1.7201021586434315,22.444444444444443,1.3333333333333333,23.0,0.23668982254134285
23,0.7189762521598299,0.7088226655782279,0.0,0.30051466822624207,0.0024659360869456145,0.0,0.0,0.0013365267765593825,0.00022125833234216987,0.11372469138290922,1.1601415751344066,0.6123242610591954,0.0,0.02435099031918787,0.6087747579796967,0.1,0.9699405394683295,0.9699405394683295,1.0,0.771482658453589,0.03895113078505024,0.03903118754157919,29652,7413,22239,11118,0,0.25,44478,88956,2578.2542372881358,3235.084745762712,21.395252971325892,924.6235372252384,1.6018046322515456,7,1.875e-05,3.0,0.9773848359867677,0.5013157452567149,1.0801979687254308,0.7260248509504027,0.06636040859808356,0.0010262182203389831,0.0013365267765593825,0.3976718328766904,3.2772880732002907,3.524591316130243,1.0561607356753162,4.4421756994926325,0.6123242610591954,3.621948929156287,3.3485401242466297,1.0479094456818143,376.93220338983053,0.6094727324227155,0.6247939255277989,11.283687446076991,0.9516036308417886,11.313691365516792,2.5949353444374212,0.9980312575728206,0.4868751905732236,1.0,0.29166481302956404,0.9999999989897518,0.13746128092377874,1.0,0.11203235892926232,1.0,0.039535759553565815,0.9999999989897518,0.9989972559072203,0.1581920951099719,1.8119699914576644,0.48314391960531977,1.0794593227111686,1.3381988295054033,0.9653063881195197,0.9653063881195197,0.00022125833234216987,0.35211193612066366,2.0095585645255394,23.0,1.3333333333333333,23.0,0.2395833432674408
24,0.6577136637800831,0.6491896732378815,0.0,0.28207417034496696,0.003013844207181769,0.0,0.0,0.00091722969856642,5.0566113983777695e-05,0.06281827364937734,1.0131298727908378,0.5784798567577943,0.0,0.0239731574783025,0.5993289369575625,0.1,0.9666429671244978,0.9666429671244978,1.0,0.7735187658567881,0.039564811553305164,0.0396499578207491,29652,7413,22239,11118,0,0.25,44478,88956,2567.3050847457625,3220.7966101694915,20.94455932358564,871.9772783699682,1.5251372648497759,7,1.875e-05,3.0,0.8786390009572951,0.49627833245164255,0.9703269176563974,0.7031112919419499,0.06581864057708595,0.00043684658515503853,0.00091722969856642,0.39713540471206277,2.9834293915053545,3.2241978398765174,1.1710946901079649,4.260583768456669,0.5784798567577943,3.1529195955244163,2.783698316347801,1.2053705797357075,376.93220338983053,0.6145110049490201,0.6295700214676938,11.284007605859788,0.9504843788631891,11.313690056235103,2.5637593633037503,0.9980446554846683,0.4869645030821784,1.0,0.27491451269489225,0.9999999989897518,0.10674204437409417,1.0,0.1325567622305983,1.0,0.036451162517828456,0.9999999989897518,0.9986502730240256,0.1581920951099719,1.6467149358684734,0.47479251431206526,1.0656117604950728,1.3457922369746838,0.9707838741399474,0.9707838741399474,5.0566113983777695e-05,0.3409292687804012,1.8204051741098954,22.0,1.3333333333333333,23.0,0.2343750066227383
25,0.7138662530203997,0.703971593056695,0.0,0.297547557596433,0.0025098687511379437,0.0,0.0,0.001238335702140121,0.00014406367218895358,0.1077330455941669,1.1636945898249997,0.6097224243616653,0.0,0.024419432522283954,0.6104858130570988,0.03848551750825034,0.9690950933159981,0.9690950933159981,0.12122167868929057,0.7738507226724344,0.03921405166638112,0.03929663814827992,29652,7413,22239,11118,0,0.25,44478,88956,2564.915254237288,3223.322033898305,21.463285801774365,942.3302715754105,1.6727490162445326,7,1.875e-05,3.0,0.984235181646832,0.5038429175393057,1.0809644208116047,0.7183835294287083,0.0659472424600084,0.000993114406779661,0.001238335702140121,0.39611541164123404,3.2954935663837497,3.531159259153959,1.0606344649417143,4.43196985277079,0.6097224243616653,3.6123494091680493,3.339142605409784,1.035630790864007,376.93220338983053,0.622878909111023,0.6253490003488832,11.284004954968468,0.9479439278780404,11.313691430172678,2.6246301461074313,0.9980430108005718,0.48695357068110323,1.0,0.2886316331766419,0.9999999989897518,0.1388932597839226,1.0,0.11720967949446985,1.0,0.039425277324803804,0.9999999989897518,0.9988246065075115,0.1581920951099719,1.822357994014934,0.48395555958909503,1.108671864210549,1.3405630628941423,0.9670118325847691,0.9670118325847691,0.00014406367218895358,0.3478588850821479,2.0557430618900363,23.0,1.3333333333333333,23.0,0.2395833432674408
26,0.6469079023700649,0.6384299993515015,0.0,0.2795770299636712,0.0024670938314017604,0.0,0.0,0.0014422404502372462,4.7756956657888054e-05,0.06351331987623442,1.005766343262236,0.5722780561043044,0.0,0.02407060300589955,0.6017650751474888,0.06512096914087354,0.9675706525380754,0.9675706525380754,0.5017281305839077,0.7720402541066232,0.0392063809573659,0.0392882209661556,29652,7413,22239,11118,0,0.25,44478,88956,2552.4576271186443,3198.0677966101694,20.97796718144821,889.9644175384004,1.4911365973747384,7,1.875e-05,3.0,0.9110318240472826,0.5003858415757195,0.9737358689308167,0.7084147808915477,0.06882193804544917,0.0008275953389830508,0.0014422404502372462,0.3992006263490451,2.950615313093541,3.2361839084698354,1.1857777398421239,4.285303920002307,0.5722780561043044,3.147826421058784,2.7686673503811075,1.2059422872834287,376.93220338983053,0.6048089078927444,0.6285908989987131,11.28482723236084,0.9492186994875892,11.313690250202761,2.5358264850357832,0.9980501360812429,0.4870010447704186,1.0,0.27240603076199355,0.9999999989897518,0.10702361469551669,1.0,0.1350461370864157,1.0,0.036396348059682525,0.9999999989897518,0.9986445883573112,0.1581920951099719,1.6785971411203935,0.4769516132645688,1.10745431002924,1.345987113855653,0.9709244643227529,0.9709244643227529,4.7756956657888054e-05,0.34062315447855807,1.8780096365233598,22.444444444444443,1.3333333333333333,23.0,0.23668982254134285
27,0.714550466860755,0.7045309654736923,0.0,0.29697943541963223,0.002360023684420828,0.0,0.0,0.0016153743502908876,0.00013842471994625374,0.10740212060637393,1.1697431883569491,0.6104087051698717,0.0,0.024547185530280676,0.6136796382570169,0.1,0.9714704776693848,0.9714704776693848,1.0,0.7724968053233273,0.039171623247402046,0.03925265554001647,29652,7413,22239,11118,0,0.25,44478,88956,2563.864406779661,3213.0677966101694,21.482742956129172,927.658239332296,1.7360962790957952,7,1e-05,3.0,1.0065851676262032,0.5067585721864538,1.084370404987012,0.7204866439609204,0.06731824980953992,0.0012910487288135594,0.0016153743502908876,0.3970375697491533,3.3053194829973123,3.5241787261065567,1.0663803673541945,4.4291021379373845,0.6104087051698717,3.6070659403073586,3.333053883859667,1.0434196247892864,376.93220338983053,0.6260529170602055,0.6266598812604355,11.284156977120093,0.9501301787667356,11.313691462500621,2.543876536821915,0.9980843713728048,0.48722935430074144,1.0,0.2881018665887542,0.9999999989897518,0.13827550550133494,1.0,0.11691751053272667,1.0,0.03927588156598099,0.9999999989897518,0.9988155657962218,0.1581920951099719,1.849676871703843,0.48618061209129076,1.1394880181652005,1.341457981174275,0.9676573801848848,0.9676573801848848,0.00013842471994625374,0.3466839219553996,2.121927517955586,22.666666666666668,1.3333333333333333,23.0,0.2378472321563297
28,0.6463349996987036,0.6377629577103308,0.0,0.280894239827738,0.002059856713828394,0.0,0.0,0.001275213931290575,5.032830526711916e-05,0.06460957203881215,1.0091161647085416,0.5745882240392394,0.0,0.024164037615052793,0.6041009403763198,0.1,0.9680398534147778,0.9680398534147778,1.0,0.7720341840198629,0.03918087166020701,0.03926652932725166,29652,7413,22239,11118,0,0.25,44478,88956,2565.5593220338983,3211.7796610169494,21.048525988045384,887.7320122153072,1.5243175858158176,7,1e-05,3.0,0.9026892003366502,0.5028132781133814,0.9804275753134388,0.7123619348315869,0.06619116272461617,0.0008852204970889173,0.001275213931290575,0.3965402770850618,2.9566747778553073,3.214726371625097,1.1495425538366695,4.207732346098302,0.5745882240392394,3.1207164627010537,2.7583779116808356,1.1640296083385662,376.93220338983053,0.6125441830037004,0.6245013323880858,11.284608614646782,0.9481214183872029,11.313690250202761,2.540649424164982,0.9980135166038901,0.48675693041187224,1.0,0.27378801748914233,0.9999999989897518,0.10610829697827161,1.0,0.1318921102053028,1.0,0.03601610887858827,0.9999999989897518,0.9986528158187866,0.1581920951099719,1.6765944371789188,0.4787782183137991,1.1302097560995716,1.3475314681812869,0.972038475133605,0.972038475133605,5.032830526711916e-05,0.3385300681752674,1.9331238290010873,22.0,1.3333333333333333,23.0,0.2343750082784229
29,0.7051542835720515,0.6951504309298628,0.0,0.2962607019028421,0.002490269935737222,0.0,0.0,0.0013957177200038934,0.00014688857938103788,0.11101653717331968,1.1628151364245658,0.6078932123669123,0.0,0.024568795618017995,0.6142198904504499,0.05698624270209097,0.9712440988691328,0.9712440988691328,0.3855177528870138,0.7726442037391474,0.039207393023459484,0.039291693438106484,29652,7413,22239,11118,0,0.25,44478,88956,2577.4745762711864,3238.3898305084745,21.532615015062234,952.8375461384402,1.70098686622361,7,1e-05,3.0,0.9989849430019573,0.5065671993514239,1.089230925349866,0.7191990371477806,0.06510925116175312,0.0008275953389830508,0.0013957177200038934,0.3954530600774086,3.2817317105956,3.5185234089992963,1.0514341225490744,4.440956439002085,0.6078932123669123,3.61343422582594,3.337593531204482,1.0386433803429038,376.93220338983053,0.6235483748427892,0.6229262402502157,11.283910007800086,0.947765323065095,11.31369133318885,2.6019191257024215,0.9979855488922637,0.48657047698053263,1.0,0.2874345456139516,0.9999999989897518,0.13772537445617936,1.0,0.11693588379075971,1.0,0.03879769171698619,0.9999999989897518,0.9989659695302026,0.1581920951099719,1.843420162039288,0.486401803917804,1.1419214232493256,1.3447763232861536,0.9700510542271501,0.9700510542271501,0.00014688857938103788,0.3431725911164688,2.155144942008843,23.0,1.3333333333333333,23.0,0.2395833432674408
