epoch,train_loss,train_base_loss,train_ranking_loss,train_prototype_loss,train_normal_align_loss,train_normal_bucket_adv_loss,train_aux_loss,train_context_regularization_loss,train_adapter_regularization_loss,train_pseudo_contrastive_loss,train_embedding_diffusion_loss,prototype_loss_weight_effective,prototype_trust_score,context_residual_budget_weight_effective,context_residual_budget_release_progress,context_residual_budget_prototype_readiness,context_residual_budget_guard_strength,val_auc,val_pr_auc,val_ap,train_targets,train_pos,train_neg,train_hard_neg,train_bg_neg,train_pos_rate,hard_negative_pool_size,hard_negative_candidate_count,avg_subgraph_nodes,avg_subgraph_edges,emb_norm,dirichlet,grad_norm,best_epoch,lr,loss_pos_weight,context_delta_norm,context_drift_abs_mean,context_emb_norm,context_gate_mean,context_logit_abs_mean,context_residual_clip_fraction,context_residual_penalty,context_stability_gate_mean,diffusion_reconstruction_score,diffusion_selected_count,diffusion_sigma_mean,internal_risk_delta_norm,internal_risk_direction_gap_norm,internal_risk_gate_mean,internal_risk_hop_gap_norm,internal_risk_short_long_gap_norm,message_risk_scale_mean,message_risk_score_mean,prototype_active_epoch,prototype_classification_loss,prototype_classification_ratio,prototype_consistency_loss,prototype_loss_ramp,prototype_margin,prototype_memory_initialized_ratio,prototype_separation_loss,prototype_target_available_ratio,prototype_temporal_stability,target_time_position_mean,time_emb_norm,time_expert_context_drift,time_expert_delta_norm,time_expert_entropy,time_expert_entropy_gate,time_expert_entropy_norm,time_expert_entropy_penalty,time_expert_max_weight,time_expert_time_emb_norm
1,0.7027037143707275,0.6689622600873312,0.0,0.0,0.0,0.0,0.0,0.0,0.05054347713788351,0.0,2.08095121383667,0.04,1.0,0.1,0.0,0.0,1.0,0.5154471544715447,0.03838292446119458,0.04926344671410461,73,2,71,0,0,0.0273972602739726,0,0,123.66666666666667,164.66666666666666,6072.890474319458,10348865805.139181,2.938091516494751,1,0.0003,3.0,0.4499804973602295,474.651025056839,0.5859447518984476,0.5020955006281534,0.0002311156567884609,0.0,0.0,0.498781422773997,3.2381552855173745,24.333333333333332,0.5464478234450022,0.06140102197726568,7.8555982907613116,0.5071040590604147,7.99998124440511,3.623820145924886,0.9999144673347473,0.4994296133518219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.6787598133087158,474.64972588419914,0.0006968819070607424,1.3064054250717163,0.9423723022143046,0.9423723022143046,0.05054347713788351,0.3097702165444692,0.927756110827128
2,0.6079876820246378,0.571953664223353,0.0,0.008207329548895359,0.07485944032669067,0.0,0.0,0.0,0.01304347813129425,0.0,2.0873722632726035,0.04,1.0,0.1,0.0,0.0,1.0,0.551219512195122,0.04261970717528058,0.05531039217874324,73,2,71,3,0,0.0273972602739726,12,24,121.0,158.66666666666666,1332.180827776591,1566673590.4449158,2.2177279392878213,2,0.0003,3.0,0.3797760605812073,100.3034184128046,0.5334806640942892,0.4694635570049286,0.0010321415029466152,0.0,0.0,0.4991784294446309,3.391958475112915,24.333333333333332,0.5915239055951437,0.05774848535656929,7.868411858876546,0.5039777557055155,7.99997615814209,3.5948524475097656,0.9999172687530518,0.49944836894671124,1.0,0.03020824243625005,0.6666666666666666,0.049038492143154144,0.25,0.2630105217297872,1.0,0.0033830044170220694,0.6666666666666666,0.0,0.3333333432674408,0.5960368315378824,100.30335200826327,0.0050449200595418615,1.3646235863367717,0.984367847442627,0.984367847442627,0.01304347813129425,0.2782748242219289,0.8510823051134745
