epoch,train_loss,train_base_loss,train_ranking_loss,train_prototype_loss,train_normal_align_loss,train_normal_bucket_adv_loss,train_aux_loss,train_context_regularization_loss,train_adapter_regularization_loss,train_pseudo_contrastive_loss,train_embedding_diffusion_loss,train_embedding_diffusion_score_loss,train_embedding_diffusion_view_loss,prototype_loss_weight_effective,prototype_trust_score,context_residual_budget_weight_effective,context_residual_budget_release_progress,context_residual_budget_prototype_readiness,context_residual_budget_guard_strength,val_auc,val_pr_auc,val_ap,train_targets,train_pos,train_neg,train_hard_neg,train_bg_neg,train_pos_rate,hard_negative_pool_size,hard_negative_candidate_count,avg_subgraph_nodes,avg_subgraph_edges,emb_norm,dirichlet,grad_norm,best_epoch,lr,loss_pos_weight,context_delta_norm,context_drift_abs_mean,context_emb_norm,context_gate_mean,context_logit_abs_mean,context_residual_clip_fraction,context_residual_penalty,context_stability_gate_mean,internal_risk_delta_norm,internal_risk_direction_gap_norm,internal_risk_gate_mean,internal_risk_hop_gap_norm,internal_risk_short_long_gap_norm,message_risk_scale_mean,message_risk_score_mean,prototype_active_epoch,prototype_classification_loss,prototype_classification_ratio,prototype_consistency_loss,prototype_loss_ramp,prototype_margin,prototype_memory_initialized_ratio,prototype_separation_loss,prototype_target_available_ratio,prototype_temporal_stability,target_time_position_mean,time_emb_norm,time_expert_context_drift,time_expert_delta_norm,time_expert_entropy,time_expert_entropy_gate,time_expert_entropy_norm,time_expert_entropy_penalty,time_expert_max_weight,time_expert_time_emb_norm,pseudo_contrastive_anomaly_count,pseudo_contrastive_bucket_count,pseudo_contrastive_normal_count,pseudo_contrastive_selected_ratio,diffusion_reconstruction_score,diffusion_score_calibration_mean,diffusion_score_calibration_std,diffusion_score_fraud_mean,diffusion_score_loss,diffusion_score_mean,diffusion_score_normal_mean,diffusion_score_std,diffusion_selected_count,diffusion_sigma_mean
11,0.8134975049455287,0.8018938606068239,0.0,0.31999130218715993,0.007432795177071782,0.0,0.0,0.0002902630282224598,0.0007385739259238324,0.0950623841608985,1.2068128201921107,0.6360430394188833,0.0,0.023194179888432705,0.5798544972108176,0.1,0.291186027220973,0.9706200907365766,1.0,0.7843927626092204,0.04269516763372056,0.04284161499395781,29652,7413,22239,11118,0,0.25,44478,88956,2575.2033898305085,3233.677966101695,20.64144098960747,890.2561531713453,0.8761068249152879,7,0.00015,3.0,0.9126637032476522,0.4437984101853128,1.1428144756010024,0.7343630366406199,0.05193916449354867,0.001263014869606596,0.0002902630282224598,0.44586907099869294,0.6249869516340353,11.28385917210983,0.9281098216266955,11.313689959251274,2.639940498238903,0.9980717695365517,0.48714531225673224,1.0,0.31037139437966427,0.9999999989897518,0.14858309293197372,1.0,0.09498541543291787,1.0,0.04381507079480058,0.9999999989897518,0.9981022891351732,0.1581920951099719,1.6407871064493211,0.4463620392952935,0.4973865237276433,1.3408235190278393,0.9671996963226189,0.9671996963226189,0.0007385739259238324,0.3470504016189252,1.4243899765661208,22.88888888888889,1.3333333333333333,23.0,0.23900463845994738,3.3441381009958557,3.832996467786934,0.9827457722778986,4.583759724083594,0.6360430394188833,3.9107258441084523,3.6863813036579196,0.9716652793399359,376.93220338983053,0.6049764883720269
12,0.7755321860313416,0.7655470664218321,0.0,0.307153899790877,0.005678689075728594,0.0,0.0,0.00019004176863098233,0.0008511352994068826,0.048278946997755666,1.0354905785140345,0.6160088464365168,0.0,0.022873350171219255,0.5718337542804813,0.08375665721424616,0.38643664894860863,0.9660916223715215,0.7679522459178023,0.7822930068630769,0.04254100249962419,0.042711226321655305,29652,7413,22239,11118,0,0.25,44478,88956,2565.135593220339,3205.7966101694915,20.17310572478731,836.4168225304555,0.8701949180182764,7,0.00015,3.0,0.7894241658307738,0.4446563735856848,1.0432753037598173,0.7256015771526402,0.051427685797719634,0.00046995039871436053,0.00019004176863098233,0.4402029438544128,0.654567161859092,11.284779888088421,0.9357280296794439,11.313688552985758,2.6112091541290283,0.9980804243330228,0.4872029474226095,1.0,0.2992239185309006,0.9999999989897518,0.11644289339497937,1.0,0.10755570037132603,1.0,0.04215670976850946,0.9999999989897518,0.9975257081500555,0.1581920951099719,1.4697513883396731,0.43773669509564417,0.5803887672343496,1.343788415698682,0.9693384281659531,0.9693384281659531,0.0008511352994068826,0.33759639525817614,1.3403611991365076,23.0,1.3333333333333333,23.0,0.2395833432674408,3.006048493466135,3.4495055800811176,1.1258454917200291,4.271214299282785,0.6160088464365168,3.3806922193300926,3.083851563728462,1.1551324270539365,376.93220338983053,0.6066603094844495
13,0.784018323583118,0.7727390052908558,0.0,0.31476259787203903,0.004941705930030952,0.0,0.0,0.0002130235188506974,0.0006524641944837393,0.09259958186392057,1.2012130426148238,0.6256938768645465,0.0,0.023190166988963777,0.5797541747240944,0.1,0.48209381175379884,0.9641876235075977,1.0,0.7825209652805307,0.04287129269644133,0.04306040510284846,29652,7413,22239,11118,0,0.25,44478,88956,2569.9491525423728,3202.64406779661,20.924976995435813,913.8223028667902,0.9915368304414264,7,0.00015,3.0,0.8950801481634884,0.45532143772658656,1.164245433726553,0.7517205416145971,0.04746486183445332,0.0004965572033898305,0.0002130235188506974,0.43732968073780254,0.6400435354750035,11.286699537503518,0.939050512798762,11.313690605810134,2.58070739042961,0.9980349146713645,0.48689955371921345,1.0,0.30533338704351654,0.9999999989897518,0.14656510974391032,1.0,0.0954462650342513,1.0,0.04201913315613391,0.9999999989897518,0.997510818101592,0.1581920951099719,1.6071269673816229,0.44699995952137445,0.6580947455713304,1.3444734589528229,0.9698325819888357,0.9698325819888357,0.0006524641944837393,0.34259295059462724,1.590657022039769,23.0,1.3333333333333333,23.0,0.2395833432674408,3.3511731867062844,3.855109732704284,1.080790224809264,4.724435466831014,0.6256938768645465,3.9413000688714495,3.680255017038119,1.0731724662295843,376.93220338983053,0.6117158946344408
14,0.7495327288821593,0.7395683324943154,0.0,0.300388827667398,0.0049754603434417205,0.0,0.0,0.00019439051705422432,0.000903435360176106,0.05469041658660113,1.0532323414996518,0.6073508373761581,0.0,0.022959000193647244,0.5739750048411811,0.1,0.5779290435723546,0.9632150726205911,1.0,0.7791830467549244,0.04216629438918282,0.04237335548078588,29652,7413,22239,11118,0,0.25,44478,88956,2545.0677966101694,3181.0677966101694,20.427966909893488,843.4260336665784,1.0282688918760268,7,0.00015,3.0,0.8110933121988328,0.4553897976875305,1.0398531677359242,0.7379446807554213,0.050730935408402296,0.0004037427715957165,0.00019439051705422432,0.43337104734727894,0.64549942339881,11.286637306213379,0.9386988676200478,11.313689151052701,2.5309228290945796,0.9980901338286319,0.4872676548311266,1.0,0.2923663480807159,0.9999999989897518,0.1194967834626214,1.0,0.11531634830822379,1.0,0.04095279074952764,0.9999999989897518,0.9974618251040831,0.1581920951099719,1.5001351651498827,0.43983596664364055,0.7160699337215747,1.3366151320732247,0.964163988323535,0.964163988323535,0.000903435360176106,0.3538244174698652,1.4618925694691933,22.77777777777778,1.3333333333333333,23.0,0.23842593530813852,3.0747146121526168,3.5558323327702324,1.179970990546649,4.45906103263467,0.6073508373761581,3.487401036892907,3.1635144160965742,1.2119343169664933,376.93220338983053,0.6180891323897798
15,0.7700775740510326,0.7586321770134619,0.0,0.3098356334839837,0.004738335892305536,0.0,0.0,0.00030966575046107407,0.0015940894214909965,0.1004049343577886,1.2170109203306294,0.6219693977954024,0.0,0.023401843791026816,0.5850460947756704,0.1,0.6761125894215657,0.965875127745094,1.0,0.7800624101957323,0.042517546368299165,0.042734697909158195,29652,7413,22239,11118,0,0.25,44478,88956,2551.4576271186443,3183.3898305084745,21.26510490805416,932.8066489009534,1.1646828722145597,7,7.5e-05,3.0,0.9530935893624516,0.4653189278255075,1.1579743643938485,0.7327933786279064,0.05189469759747133,0.0004965572033898305,0.00030966575046107407,0.4324010231737363,0.6348126813516779,11.285765841855842,0.9393743943359892,11.31369123620502,2.5405298794730236,0.998036573498936,0.4869105613837808,1.0,0.3001329984705327,0.9999999989897518,0.15245931305117527,1.0,0.10267000822192532,1.0,0.041593358552051804,0.9999999989897518,0.9975180757247796,0.1581920951099719,1.690596883579836,0.45106225549164464,0.7871959896410926,1.337505475949433,0.9648062566579398,0.9648062566579398,0.0015940894214909965,0.3515121446827711,1.695285966840841,23.0,1.3333333333333333,23.0,0.2395833432674408,3.3758267103615456,3.9156156521799157,1.1509076553673105,4.835971581733833,0.6219693977954024,3.990366256843179,3.7084979485657255,1.128698986465648,376.93220338983053,0.6255511883961953
16,0.7149666578082715,0.7050870899426736,0.0,0.2914831459017123,0.00453763392011998,0.0,0.0,0.00020320202772489796,0.0007136365760342708,0.059844484773732845,1.0495027131953483,0.5939882862365852,0.0,0.023179071665273082,0.5794767916318271,0.1,0.7713472168944526,0.9641840211180658,1.0,0.7750380259346176,0.041330251778327935,0.04149876264540532,29652,7413,22239,11118,0,0.25,44478,88956,2571.5593220338983,3219.0,20.887261827113264,887.6906996904794,1.130899083816399,7,7.5e-05,3.0,0.8557858467102051,0.4627976377131575,1.048138416419595,0.7245036454524024,0.052859821435758625,0.00023172669491525424,0.00020320202772489796,0.43119572279816964,0.6448447189088595,11.285467584254379,0.9440727213681754,11.313689829939502,2.5966941906233965,0.9980956831220853,0.4873047066947161,1.0,0.2835424145904638,0.9999999989897518,0.11956798790370003,1.0,0.12376295118513754,1.0,0.039246625945729724,0.9999999989897518,0.9970795593019259,0.1581920951099719,1.5346568641016038,0.44238109962414884,0.8629058326705027,1.340705819049124,0.9671148182982106,0.9671148182982106,0.0007136365760342708,0.3463950025833259,1.54726075924049,23.0,1.3333333333333333,23.0,0.2395833432674408,3.038102360095008,3.5343176244321732,1.2114891769070328,4.48147177696228,0.5939882862365852,3.4407379869687356,3.0938268354383567,1.2143186563152377,376.93220338983053,0.612602528879198
17,0.7459126680584277,0.7345738431154671,0.0,0.3023713842286902,0.0036255242460865086,0.0,0.0,0.00044533108693632146,0.0010192267770851348,0.10405136569071624,1.2079387620344,0.6105310623928651,0.0,0.02368794777663169,0.5921986944157922,0.1,0.8703120357120088,0.9670133730133431,1.0,0.7760513438269163,0.04067921941946482,0.04086864848469486,29652,7413,22239,11118,0,0.25,44478,88956,2567.9661016949153,3217.35593220339,21.41219223151773,952.6000924837791,1.2902831778687947,7,7.5e-05,3.0,0.9963836609306982,0.473279893903409,1.1673151335473788,0.7478469691034091,0.05459291708924002,0.0005296610169491525,0.00044533108693632146,0.43017749463097527,0.6323933247792519,11.285939184285827,0.9418249584860721,11.313691494828564,2.591851765826597,0.9980559743056863,0.4870399327601417,1.0,0.2929204631659944,0.9999999989897518,0.14864121806823602,1.0,0.11041431267887859,1.0,0.04037724135411998,0.9999999989897518,0.9974165306252948,0.1581920951099719,1.7255138684127291,0.454434689828905,0.9377506506645074,1.3406194569700856,0.9670525051779666,0.9670525051779666,0.0010192267770851348,0.3481360481957258,1.8072946819208435,23.0,1.3333333333333333,23.0,0.2395833432674408,3.3869577504820745,3.9022434969357214,1.1593274171964236,4.8985520459837835,0.6105310623928651,3.9879390789290605,3.684401512145996,1.1518441660929535,376.93220338983053,0.619575741937605
18,0.6984863756066662,0.6885686203584833,0.0,0.2869883300894398,0.003881818157131389,0.0,0.0,0.0003621410727091489,0.000710615095035252,0.06333001437833753,1.0526549674696841,0.586799032607321,0.0,0.02350567457883115,0.5876418644707787,0.1,0.9654842734045344,0.9654842734045344,1.0,0.7709460843192262,0.039932215223643826,0.0400813740461817,29652,7413,22239,11118,0,0.25,44478,88956,2561.9830508474574,3217.864406779661,20.98206581503658,890.1812009649761,1.2890825200889071,7,7.5e-05,3.0,0.9042138528015654,0.4713543799974151,1.0445835893437014,0.7273816941148143,0.05567618907760766,0.0004965572033898305,0.0003621410727091489,0.42643100174806886,0.6393811046066931,11.286587488853325,0.9400175941192498,11.313690088563046,2.5986142320148016,0.9980852159403139,0.48723494248875115,1.0,0.2790336884179358,0.9999999989897518,0.12052280960951821,1.0,0.13074325542833845,1.0,0.038569980821872164,0.9999999989897518,0.997953540187771,0.1581920951099719,1.5944635605407973,0.4476298876738144,0.9564252899864972,1.3392186003216242,0.9660420013686358,0.9660420013686358,0.000710615095035252,0.34997460397623353,1.6840870622861184,22.77777777777778,1.3333333333333333,23.0,0.23842593530813852,3.0693354000479487,3.5449001393067645,1.2450642283670221,4.566846031253621,0.586799032607321,3.4559610738592634,3.0856662160259183,1.2546364877183558,376.93220338983053,0.6161819797451213
19,0.7366361809989154,0.725149981046127,0.0,0.3012790892083766,0.003828719510870465,0.0,0.0,0.000553279237819725,0.0012314528881935244,0.1061008562475948,1.20810419422085,0.6064346958014925,0.0,0.02403521529162329,0.6008803822905823,0.1,0.9715891827659765,0.9715891827659765,1.0,0.7707803018043505,0.039187264755960724,0.039358562025952906,29652,7413,22239,11118,0,0.25,44478,88956,2558.0169491525426,3208.2881355932204,21.581033254073837,952.7614932302702,1.4826273170568176,7,3.75e-05,3.0,1.0206850706520727,0.4825695283332114,1.1685876684673762,0.7490643515425214,0.05433092449428672,0.0005958686440677966,0.000553279237819725,0.4235964558892331,0.6288021459417829,11.285962525060622,0.9450186531422502,11.313691672632249,2.634421328366813,0.9980327092995078,0.4868849465402506,1.0,0.2918465102123002,0.9999999989897518,0.14870588127839363,1.0,0.11113974982399051,1.0,0.039945667641142664,0.9999999989897518,0.9979983537884082,0.1581920951099719,1.7767762592283345,0.46177623484094266,1.0101997569455938,1.337627350273779,0.9648941533040192,0.9648941533040192,0.0012314528881935244,0.35134124099198033,1.9449291734372156,23.0,1.3333333333333333,23.0,0.2395833432674408,3.3544708348936956,3.8918598763663543,1.1721160145059286,4.90628691042884,0.6064346958014925,3.9753963866476285,3.665099620819092,1.1583158656702204,376.93220338983053,0.622554898767148
20,0.6821071636878838,0.6720838405318179,0.0,0.2837825750900527,0.0037694512787511793,0.0,0.0,0.00036123214978665526,0.0007013083424249474,0.06987736033181012,1.0504098898273404,0.5798445091409198,0.0,0.023735976500394003,0.5933994125098501,0.1,0.9679096220286758,0.9679096220286758,1.0,0.7714544485718612,0.039788038117747,0.03996189215458198,29652,7413,22239,11118,0,0.25,44478,88956,2589.830508474576,3267.169491525424,21.193865436618612,912.0659376241393,1.338463507466397,7,3.75e-05,3.0,0.9270856602717255,0.4775415881205413,1.0517687322729725,0.7202390230308144,0.05564350281226433,0.0004965572033898305,0.00036123214978665526,0.4227949507155661,0.638261210110228,11.285604105157367,0.9438418806609461,11.31369046033439,2.645151526240979,0.9980892044002727,0.48726154889090584,1.0,0.27576136664818907,0.9999999989897518,0.12207617080312665,1.0,0.13547595274650445,1.0,0.03834804908325106,0.9999999989897518,0.9978532387038409,0.1581920951099719,1.6277632834547657,0.4519944989075095,1.009048478078034,1.3385743650339417,0.9655772861787828,0.9655772861787828,0.0007013083424249474,0.3496329006502184,1.755370309797384,22.77777777777778,1.3333333333333333,23.0,0.23842593530813852,3.059806217581539,3.565913184449433,1.2741998395118657,4.669455075668076,0.5798445091409198,3.487013243012509,3.092866057056492,1.2926399222875045,376.93220338983053,0.6104566712500685
21,0.726434364157208,0.7149594193798,0.0,0.29691994291240886,0.003102115655349473,0.0,0.0,0.0007359475186943092,0.0012546935755936074,0.11249722868709242,1.1998704692064706,0.6030604536250487,0.0,0.024179350485340728,0.6044837621335182,0.03382835342743469,0.9710511003994651,0.9710511003994651,0.05469076324906702,0.7730891012714387,0.03928898502668108,0.039459230932075186,29652,7413,22239,11118,0,0.25,44478,88956,2579.2542372881358,3243.101694915254,21.745809716693426,976.9943837311308,1.573702769764399,7,3.75e-05,3.0,1.0624037940623396,0.4843939552872868,1.1804466267763558,0.7433642755120488,0.05744752016360477,0.0005627648305084746,0.0007359475186943092,0.4233042784666611,0.6334940134468725,11.285313121343064,0.9461611317375959,11.313691818107992,2.606314158035537,0.9980557924610073,0.48703869369070407,1.0,0.28745201836198064,0.9999999989897518,0.14977848024691565,1.0,0.11801144910060753,1.0,0.039580078479849685,0.9999999989897518,0.9983133481720746,0.1581920951099719,1.8199072975223347,0.46294171274718593,1.0420999193595628,1.3329948813228283,0.9615525391142247,0.9615525391142247,0.0012546935755936074,0.3548972571300248,2.0018633664664574,23.0,1.3333333333333333,23.0,0.2395833432674408,3.3587734214330123,3.8733486600740568,1.190500248011892,4.942188974154198,0.6030604536250487,3.966307207689447,3.6410133838653564,1.1884835160384744,376.93220338983053,0.6215402433427714
22,0.6687118855573363,0.6588375699722161,0.0,0.28040987227932884,0.0035525833146046785,0.0,0.0,0.0008451605355761693,0.0011191346072907543,0.06454954662565458,1.0515389745518313,0.5734248211828329,0.0,0.023875640621166917,0.5968910155291729,0.03526171727474295,0.9695480218129279,0.9695480218129279,0.07516738963918496,0.7721047599677012,0.04016685362585055,0.04032695124801273,29652,7413,22239,11118,0,0.25,44478,88956,2576.7966101694915,3235.830508474576,21.289139860767428,910.0524167852886,1.4501657384937092,7,3.75e-05,3.0,0.9795829684047376,0.4796963445210861,1.0612951729257227,0.7342886520644366,0.06097809465254767,0.0008938029661016949,0.0008451605355761693,0.4253889751636376,0.6341931415816485,11.286051281427932,0.941103813001665,11.313690751285876,2.6244463233624473,0.9981286353984121,0.4875243962821314,1.0,0.2724327265711154,0.9999999989897518,0.12187874784408989,1.0,0.13790236287197824,1.0,0.037664184883489445,0.9999999989897518,0.998287703021098,0.1581920951099719,1.6927383552163333,0.4534557754710569,1.0457900055384233,1.332379623994989,0.9611087279804682,0.9611087279804682,0.0011191346072907543,0.35540066785731556,1.8220693398330172,22.333333333333332,1.3333333333333333,23.0,0.23611112104521859,3.067468513876705,3.571008896954828,1.289138647369726,4.69306849625151,0.5734248211828329,3.4757373656256725,3.0699604002095886,1.2972203775987787,376.93220338983053,0.6176453414609877
23,0.7262530387458155,0.7145726306963776,0.0,0.297279949410487,0.0033592854515980867,0.0,0.0,0.00139101497361326,0.0014086952038361864,0.1139041650093208,1.2023796368453463,0.6003705111600585,0.0,0.024352686000081974,0.6088171500020494,0.08741990938468629,0.9744553030075834,0.9744553030075834,0.8202844197812326,0.7718002631919046,0.03945300615750169,0.03961584228453246,29652,7413,22239,11118,0,0.25,44478,88956,2585.898305084746,3240.576271186441,21.792371491254386,986.4709627830376,1.6258656412868175,7,1.875e-05,3.0,1.1183030383061554,0.4847184374170788,1.1956301018343134,0.7520712937338877,0.06143719128380388,0.0013241525423728813,0.00139101497361326,0.4245353598715895,0.6284107131473089,11.285155522621285,0.9432020985474021,11.313692028239622,2.572560637684192,0.998099474583642,0.4873299674462464,1.0,0.2876833217628932,0.9999999989897518,0.1518363146963766,1.0,0.11833602038480467,1.0,0.04009622303863703,0.9999999989897518,0.9981696979474213,0.1581920951099719,1.894628761178356,0.4624018719640829,1.0769756880857178,1.3318822505110401,0.9607499403468633,0.9607499403468633,0.0014086952038361864,0.35541255898394825,2.0614667807595204,22.77777777777778,1.3333333333333333,23.0,0.23842593530813852,3.3565290620771506,3.8737929905875204,1.2054998135034583,4.964492361424333,0.6003705111600585,3.967177488036075,3.6347392898494912,1.2036899853560885,376.93220338983053,0.618088199930676
24,0.6592323628522582,0.6492704334905592,0.0,0.27761871506602076,0.0038967061850984216,0.0,0.0,0.0008688091804627112,0.0007060682114955606,0.06768181162365412,1.0619030655440638,0.5699057983139814,0.0,0.023987796786211817,0.5996949196552954,0.1,0.9698279314733796,0.9698279314733796,1.0,0.7725634880609994,0.040291871793814785,0.040454590332975875,29652,7413,22239,11118,0,0.25,44478,88956,2562.6949152542375,3216.3050847457625,21.34055519104004,925.4547698457362,1.5310777910685136,7,1.875e-05,3.0,1.0049535995822843,0.4776719808578491,1.0753951800071586,0.7245623489557687,0.06082811459141262,0.0005958686440677966,0.0008688091804627112,0.4238985923387237,0.6309612453994105,11.285736536575577,0.9378955889556367,11.313690767449847,2.6105228763515664,0.9980626338619297,0.4870844155044879,1.0,0.26959607586012047,0.9999999989897518,0.12354563631243624,1.0,0.14293850415338905,1.0,0.03690713233614372,0.9999999989897518,0.9980369038501028,0.1581920951099719,1.7230304823083393,0.45073569174540246,1.0711115942162983,1.3374657105591337,0.9647775585368529,0.9647775585368529,0.0007060682114955606,0.3486269257836423,1.8592646465463154,21.11111111111111,1.3333333333333333,23.0,0.2297453780968984,3.0649889081211414,3.6148715952407264,1.350953115545477,4.880499831700729,0.5699057983139814,3.5537333448054427,3.11147787207264,1.394800085132405,376.93220338983053,0.6186632412975117
25,0.7188974780551458,0.7075591663182792,0.0,0.29231082837460404,0.003123108613289009,0.0,0.0,0.0011796789114083305,0.0011736956273079298,0.10679088204593981,1.2076039092015411,0.6000070188005092,0.0,0.02443414225995664,0.6108535564989159,0.031939496687590836,0.972292904462988,0.972292904462988,0.017252387321096407,0.7723578147365932,0.03999230525347491,0.04016472468673639,29652,7413,22239,11118,0,0.25,44478,88956,2564.4576271186443,3223.7118644067796,21.832105280989307,989.5624844825874,1.7260969190274256,7,1.875e-05,3.0,1.1253269537020538,0.48566020595825327,1.2084731873819383,0.7433061498706623,0.05971042451969648,0.0015292724326126657,0.0011796789114083305,0.4223125046592648,0.6284108121516341,11.285525354288392,0.9426765148922548,11.313692076731536,2.5907366922346213,0.9981478240530369,0.48765228966535146,1.0,0.2825878032688367,0.9999999989897518,0.15459458151106106,1.0,0.12545127118543042,1.0,0.03986594153536578,0.9999999989897518,0.9982942110401088,0.1581920951099719,1.9030710317320743,0.4622734588081554,1.0957311674699945,1.33392757682477,0.9622253371497332,0.9622253371497332,0.0011736956273079298,0.35294189240972873,2.077707141132678,23.0,1.3333333333333333,23.0,0.2395833432674408,3.3811265088744085,3.866217733046784,1.224217482121159,4.908745466652563,0.6000070188005092,3.9286326715501687,3.6019284927238853,1.1862905368966572,376.93220338983053,0.6172115671432624
26,0.6556181927858773,0.6457227892794851,0.0,0.2756345999442925,0.0031914993868035787,0.0,0.0,0.00123024779784797,0.0007294722831752783,0.06759715585385338,1.05994324158814,0.5681422554840476,0.0,0.02409197511801259,0.6022993779503147,0.06400137682217712,0.9714073540803476,0.9714073540803476,0.4857339546025302,0.7704717159254404,0.039959019259117524,0.040127187367008765,29652,7413,22239,11118,0,0.25,44478,88956,2571.5254237288136,3223.1186440677966,21.34906558667199,915.3639360848119,1.5392065048217773,7,1.875e-05,3.0,1.0313453835956121,0.4798836682812642,1.0813797348636691,0.7337331478878603,0.06215412927381063,0.001092425847457627,0.00123024779784797,0.42463186383247375,0.6273599418543153,11.286073377576924,0.9383652573924953,11.313690929089562,2.5619430663221974,0.9980597768799734,0.48706529756723826,1.0,0.26754891847149803,0.9999999989897518,0.12418365920499219,1.0,0.14435278801089627,1.0,0.037530026035541196,0.9999999989897518,0.9983427635693954,0.1581920951099719,1.7543656866429216,0.45239556946996917,1.0900760474851576,1.3368327900514765,0.9643210101935823,0.9643210101935823,0.0007294722831752783,0.3491408390513921,1.898550136614654,21.333333333333332,1.3333333333333333,23.0,0.23090278771188524,3.0668588816109352,3.6018862857494316,1.3463983685330057,4.849928047697423,0.5681422554840476,3.5336339716183938,3.094869342900939,1.3731460207599704,376.93220338983053,0.6193058773622675
27,0.7110307085312019,0.6994393326468387,0.0,0.29096784682597143,0.003331608691457975,0.0,0.0,0.0013978964342317402,0.0011584031360097609,0.11345196780511889,1.2078426955109935,0.5987468856876179,0.0,0.024578130931591693,0.6144532732897923,0.1,0.9771224388597685,0.9771224388597685,1.0,0.7714385968107745,0.039855924446984735,0.040011766720688444,29652,7413,22239,11118,0,0.25,44478,88956,2556.2881355932204,3205.35593220339,21.838268247701354,964.938988637116,1.7335655891289146,7,1e-05,3.0,1.141050902463622,0.4866668243529433,1.1955956988415475,0.746069283808692,0.060057261232602396,0.0014565677966101695,0.0013978964342317402,0.42285612831681463,0.6271524015119521,11.285079196348029,0.9398565736867613,11.31369210905948,2.569755653203544,0.9980195700112036,0.4867972782102682,1.0,0.28129318154464333,0.9999999989897518,0.1541066998142307,1.0,0.12667092226319393,1.0,0.039386534053137745,0.9999999989897518,0.9985099101470689,0.1581920951099719,1.9308639421301372,0.4625272286140313,1.1141579494637959,1.334186333720967,0.9624120007127018,0.9624120007127018,0.0011584031360097609,0.3521285557140738,2.1164464970766486,22.88888888888889,1.3333333333333333,23.0,0.23900463845994738,3.376990528429969,3.8556479206736602,1.2192538114344635,4.923575280076366,0.5987468856876179,3.928543765666121,3.596866692526866,1.1964118803961803,376.93220338983053,0.6104824684434018
28,0.6525730419967134,0.6427064042980388,0.0,0.2763125734814143,0.0029204881797402593,0.0,0.0,0.0010380817612266106,0.0006586861590360552,0.06412425283658302,1.0596477409540597,0.5676272784249258,0.0,0.024215742935575015,0.6053935733893754,0.08362104567275261,0.9741891515614204,0.9741891515614204,0.7660149381821801,0.7704370714144475,0.03986511225367348,0.04002529220026976,29652,7413,22239,11118,0,0.25,44478,88956,2561.64406779661,3213.8474576271187,21.398344589492023,920.2003566935911,1.591545161554369,7,1e-05,3.0,1.027163443929058,0.4824734820147692,1.087248202097618,0.7358615832813715,0.059343039610628354,0.0008722661157785836,0.0010380817612266106,0.42199317429025296,0.6273897401357101,11.28673763598426,0.9377047288215766,11.313690993745448,2.5690742751299322,0.9981046187675605,0.4873642982062647,1.0,0.26823350484088315,0.9999999989897518,0.12445705699718605,1.0,0.14192341583765158,1.0,0.03712431609756866,0.9999999989897518,0.9982121182700335,0.1581920951099719,1.7594429234326896,0.4544060907121432,1.1060561406410347,1.3392244213718478,0.9660461949089826,0.9660461949089826,0.0006586861590360552,0.34681596392292086,1.9275165048696228,22.0,1.3333333333333333,23.0,0.23437500993410745,3.0609306723384533,3.642477543741088,1.3608836364463859,4.874596555354231,0.5676272784249258,3.5520103705131403,3.111148337186393,1.3758219520924455,376.93220338983053,0.6170673188516649
29,0.7180716971219596,0.7065125663401717,0.0,0.29377481467643024,0.0031162520586434056,0.0,0.0,0.0012703948740312688,0.000976248019793213,0.11046102087376482,1.2034733901589603,0.6001025610050913,0.0,0.024608547941200105,0.6152136985300026,0.0884223147857434,0.9778364550802687,0.9778364550802687,0.8346044969391914,0.7713876399956732,0.0399505856135928,0.040114183632290426,29652,7413,22239,11118,0,0.25,44478,88956,2590.1525423728813,3247.9661016949153,21.863348621433065,985.9644547801906,1.7563162536944372,7,1e-05,3.0,1.1462255433454351,0.4855053722858429,1.2076337640568362,0.749476740925999,0.05854102261995865,0.0014479853275973919,0.0012703948740312688,0.42252582059068194,0.6237666121983932,11.285196821568375,0.9410904938891783,11.313692028239622,2.6260643288240595,0.9980171252105196,0.4867809394658622,1.0,0.28399019978814205,0.9999999989897518,0.15574592680244123,1.0,0.12425158513804614,1.0,0.039946353662822204,0.9999999989897518,0.9984494760885076,0.1581920951099719,1.9348271054736639,0.46214605590044444,1.111512041698068,1.3374172449111938,0.964742604958809,0.964742604958809,0.000976248019793213,0.34873761009361787,2.1305982480614873,23.0,1.3333333333333333,23.0,0.2395833432674408,3.348055908235453,3.8433016993144022,1.2098459732563578,4.919625266123626,0.6001025610050913,3.932171352839066,3.6030201144137624,1.1961160918413583,376.93220338983053,0.6076849153486349
