epoch,train_loss,train_base_loss,train_ranking_loss,train_prototype_loss,train_normal_align_loss,train_normal_bucket_adv_loss,train_aux_loss,train_context_regularization_loss,train_adapter_regularization_loss,train_pseudo_contrastive_loss,train_embedding_diffusion_loss,train_embedding_diffusion_score_loss,train_embedding_diffusion_view_loss,prototype_loss_weight_effective,prototype_trust_score,context_residual_budget_weight_effective,context_residual_budget_release_progress,context_residual_budget_prototype_readiness,context_residual_budget_guard_strength,val_auc,val_pr_auc,val_ap,train_targets,train_pos,train_neg,train_hard_neg,train_bg_neg,train_pos_rate,hard_negative_pool_size,hard_negative_candidate_count,avg_subgraph_nodes,avg_subgraph_edges,emb_norm,dirichlet,grad_norm,best_epoch,lr,loss_pos_weight,context_delta_norm,context_drift_abs_mean,context_emb_norm,context_gate_mean,context_logit_abs_mean,context_residual_clip_fraction,context_residual_penalty,context_stability_gate_mean,internal_risk_delta_norm,internal_risk_direction_gap_norm,internal_risk_gate_mean,internal_risk_hop_gap_norm,internal_risk_short_long_gap_norm,message_risk_scale_mean,message_risk_score_mean,prototype_active_epoch,prototype_classification_loss,prototype_classification_ratio,prototype_consistency_loss,prototype_loss_ramp,prototype_margin,prototype_memory_initialized_ratio,prototype_separation_loss,prototype_target_available_ratio,prototype_temporal_stability,target_time_position_mean,time_emb_norm,time_expert_context_drift,time_expert_delta_norm,time_expert_entropy,time_expert_entropy_gate,time_expert_entropy_norm,time_expert_entropy_penalty,time_expert_max_weight,time_expert_time_emb_norm
1,1.0328740278879802,1.0324052770932515,0.0,0.0,0.0,0.0,0.0,0.0,0.009374999751647314,0.0,0.0,0.0,0.0,0.04,1.0,0.1,0.0,0.0,1.0,0.728006958250497,0.037347631266021655,0.04348720300458018,72,18,54,0,0,0.25,0,0,144.0,190.0,5369.232248942058,23609240615.001385,3.7138763268788657,1,0.0003,3.0,0.923697312672933,65.32744251688321,0.9601064721743265,0.5155758659044901,0.00036605823940287036,0.0,0.0,0.5005560020605723,0.08844385544459026,11.214386940002441,0.4992046852906545,11.313687006632486,2.1075927601899216,0.9967434406280518,0.47828903794288635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,1.4443581104278564,65.32254487276077,0.0011951060344775517,1.3690043687820435,0.9875278472900391,0.9875278472900391,0.009374999751647314,0.2806921402613322,1.3079684972763062
