epoch,train_loss,train_base_loss,train_ranking_loss,train_prototype_loss,train_normal_align_loss,train_normal_bucket_adv_loss,train_aux_loss,train_context_regularization_loss,train_adapter_regularization_loss,train_pseudo_contrastive_loss,train_embedding_diffusion_loss,prototype_loss_weight_effective,prototype_trust_score,context_residual_budget_weight_effective,context_residual_budget_release_progress,context_residual_budget_prototype_readiness,context_residual_budget_guard_strength,val_auc,val_pr_auc,val_ap,train_targets,train_pos,train_neg,train_hard_neg,train_bg_neg,train_pos_rate,hard_negative_pool_size,hard_negative_candidate_count,avg_subgraph_nodes,avg_subgraph_edges,emb_norm,dirichlet,grad_norm,best_epoch,lr,loss_pos_weight,context_delta_norm,context_drift_abs_mean,context_emb_norm,context_gate_mean,context_logit_abs_mean,context_residual_clip_fraction,context_residual_penalty,context_stability_gate_mean,diffusion_reconstruction_score,diffusion_selected_count,diffusion_sigma_mean,internal_risk_delta_norm,internal_risk_direction_gap_norm,internal_risk_gate_mean,internal_risk_hop_gap_norm,internal_risk_short_long_gap_norm,message_risk_scale_mean,message_risk_score_mean,prototype_active_epoch,prototype_classification_loss,prototype_classification_ratio,prototype_consistency_loss,prototype_loss_ramp,prototype_margin,prototype_memory_initialized_ratio,prototype_separation_loss,prototype_target_available_ratio,prototype_temporal_stability,target_time_position_mean,time_emb_norm,time_expert_context_drift,time_expert_delta_norm,time_expert_entropy,time_expert_entropy_gate,time_expert_entropy_norm,time_expert_entropy_penalty,time_expert_max_weight,time_expert_time_emb_norm
1,1.0585901737213135,1.0513595938682556,0.0,0.0,0.0,0.0,0.0,0.0,0.009374999751647314,0.0,1.35236394405365,0.04,1.0,0.1,0.0,0.0,1.0,0.6817981002871658,0.031878323574895194,0.03376157236506219,72,18,54,0,0,0.25,0,0,117.0,145.33333333333334,4020.878314971924,4840997725.069905,3.24458638827006,1,0.0003,3.0,0.48389666279157,69.32921164234479,0.7043238679567972,0.48594189683596295,0.0004292922676540911,0.0,0.0,0.49905343850453693,2.1665831406911216,24.0,0.378348429997762,0.059214270363251366,7.928791840871175,0.5042983094851176,7.999984264373779,1.4831394878735107,0.9971175392468771,0.480783353249232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0.6902559200922648,69.33258254329364,0.0008099918098499378,1.3698426087697346,0.9881325165430704,0.9881325165430704,0.009374999751647314,0.2756066521008809,0.9178361296653748
2,0.985992948214213,0.9704385002454122,0.0,0.08827470242977142,0.10424651702245076,0.0,0.0,0.0,0.0,0.0,1.362228274345398,0.04,1.0,0.1,0.0,0.0,1.0,0.703763529931522,0.03333904924600806,0.03521978388050373,72,18,54,28,0,0.25,108,216,109.33333333333333,141.0,11.475149154663086,240.97994486490884,2.1658170223236084,2,0.0003,3.0,0.4101241926352183,0.25071901579697925,0.5966891447703043,0.4854785700639089,0.0015127695708846052,0.0,0.0,0.49984901150067645,2.1704111893971763,24.0,0.42359981934229535,0.05486065397659937,7.917858759562175,0.503785252571106,7.999979019165039,1.8387524684270222,0.9977649847666422,0.4850999414920807,1.0,0.3426562547683716,0.6666666666666666,0.13114905854066214,0.25,0.01820554832617442,1.0,0.07770156611998875,0.6666666666666666,0.0,0.3333333432674408,0.6043904225031534,0.24566965798536936,0.003016447415575385,1.3842932383219402,0.9985564947128296,0.9985564947128296,0.0,0.26797860860824585,0.8501109679539999
3,0.9396894772847494,0.9250428477923075,0.0,0.135742316643397,0.12532148758570352,0.0,0.0,0.0,0.0,0.0,1.3614614009857178,0.011589979274436911,0.28974948186092275,0.1,0.0,0.0,1.0,0.7091478904351667,0.03374902114829984,0.03565642183718492,72,18,54,28,0,0.25,108,216,108.66666666666667,136.33333333333334,12.264644304911295,258.32111104329425,2.369585116704305,3,0.0003,3.0,0.4230576654275258,0.26835402846336365,0.5611472129821777,0.499435951312383,0.0023755099003513656,0.0,0.0,0.5005756815274557,2.101355950037638,24.0,0.3732304573059082,0.06474782650669415,7.908469518025716,0.5041059851646423,7.999980608622233,1.9633601506551106,0.9956135153770447,0.4707566599051158,1.0,0.26017439365386963,1.0,0.2011653482913971,0.5,0.10487533360719681,1.0,0.025039709095532697,1.0,0.9639697869618734,0.3333333432674408,0.6763277649879456,0.2674362858136495,0.004688793638100226,1.382460316022237,0.9972342451413473,0.9972342451413473,0.0,0.27565141518910724,0.9779035051663717
4,0.9390783309936523,0.920284648736318,0.0,0.19438248376051584,0.17092742522557577,0.0,0.0,0.0,0.0,0.0,1.448914607365926,0.015447541642525419,0.38618854106313544,0.1,0.0,0.0,1.0,0.7141594875193285,0.03403464261956289,0.03596382417315178,72,18,54,28,0,0.25,108,216,104.0,122.33333333333333,11.928994178771973,233.8204142252604,2.1140591700871787,4,0.0003,3.0,0.38020339608192444,0.26715995371341705,0.558913399775823,0.5034997661908468,0.002777826739475131,0.0,0.0,0.5012939174969991,2.367916981379191,24.0,0.42416749397913617,0.06279075890779495,7.9503523508707685,0.5050687988599142,7.999980767567952,0.9285447778869033,0.9966635902722677,0.47775693734486896,1.0,0.2507556776205699,1.0,0.14366046090920767,0.75,0.09047585725784302,1.0,0.024758844325939815,1.0,0.966057558854421,0.3333333432674408,0.6064729690551758,0.26218435168266296,0.005735910342385371,1.3810478051503499,0.9962153633435568,0.9962153633435568,0.0,0.2794751028219859,0.8550517161687216
5,0.9907390673955282,0.97114231189092,0.0,0.3355049292246501,0.13881230354309082,0.0,0.0,0.0,0.0,0.0,1.31016206741333,0.018197495490995873,0.4549373872748968,0.1,0.0,0.0,1.0,0.716948310139165,0.03418847661369043,0.03612593926566954,72,18,54,28,0,0.25,108,216,105.0,126.33333333333333,12.767064730326334,301.5602722167969,2.90995200475057,5,0.0003,3.0,0.42208167910575867,0.3104645907878876,0.5854190985361735,0.5183408061663309,0.0025102409223715463,0.0,0.0,0.5020880103111267,2.0065483252207437,24.0,0.37601137161254883,0.07135227074225743,7.961905479431152,0.5057662924130758,7.999985694885254,1.3940174629557684,0.9964048663775126,0.4760318994522095,1.0,0.32372474670410156,1.0,0.18517319361368814,1.0,0.09276127070188522,1.0,0.05043041333556175,1.0,0.967950165271759,0.3333333432674408,0.680569589138031,0.3043343226114909,0.007520777794222037,1.3773537874221802,0.9935506383577982,0.9935506383577982,0.0,0.28895340363184613,0.9666220943133036
