epoch,train_loss,train_base_loss,train_ranking_loss,train_prototype_loss,train_normal_align_loss,train_normal_bucket_adv_loss,train_aux_loss,train_context_regularization_loss,train_adapter_regularization_loss,train_pseudo_contrastive_loss,train_embedding_diffusion_loss,train_embedding_diffusion_score_loss,prototype_loss_weight_effective,prototype_trust_score,context_residual_budget_weight_effective,context_residual_budget_release_progress,context_residual_budget_prototype_readiness,context_residual_budget_guard_strength,val_auc,val_pr_auc,val_ap,train_targets,train_pos,train_neg,train_hard_neg,train_bg_neg,train_pos_rate,hard_negative_pool_size,hard_negative_candidate_count,avg_subgraph_nodes,avg_subgraph_edges,emb_norm,dirichlet,grad_norm,best_epoch,lr,loss_pos_weight,context_delta_norm,context_drift_abs_mean,context_emb_norm,context_gate_mean,context_logit_abs_mean,context_residual_clip_fraction,context_residual_penalty,context_stability_gate_mean,diffusion_reconstruction_score,diffusion_selected_count,diffusion_sigma_mean,prototype_active_epoch,prototype_classification_loss,prototype_classification_ratio,prototype_consistency_loss,prototype_loss_ramp,prototype_margin,prototype_memory_initialized_ratio,prototype_separation_loss,prototype_target_available_ratio,prototype_temporal_stability,target_time_position_mean,time_emb_norm,time_expert_context_drift,time_expert_delta_norm,time_expert_entropy,time_expert_entropy_gate,time_expert_entropy_norm,time_expert_entropy_penalty,time_expert_max_weight,time_expert_time_emb_norm
1,1.156204839547475,1.1447856028874714,0.0,0.0,0.0,0.0,0.0,0.0,0.01682588321273215,0.0,2.1155893206596375,0.0,0.03,1.0,0.1,0.0,0.0,1.0,0.7366296320013661,0.27770714057709645,0.27612121648595656,868,217,651,0,0,0.25,0,0,1854.8333333333333,2065.3333333333335,35.123023668924965,279829.43166097003,12.703725854555765,1,0.0003,3.0,1.085749238729477,1.1932768672704697,1.2548856337865193,0.5076787571112314,0.002418859861791134,0.0,0.0,0.49967241287231445,5.424854199091594,108.5,0.596712738275528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000099341074,1.6022619605064392,1.196875328818957,0.13879985827952623,1.3479750553766887,0.9723584751288096,0.9723584751288096,0.01682588321273215,0.31167226533095044,1.9117709596951802
2,0.837027370929718,0.8259684145450592,0.0,0.0,0.0,0.0,0.0,0.0,0.026609576074406505,0.0,1.9456931551297505,0.0,0.03,1.0,0.1,0.0,0.0,1.0,0.7451518741461749,0.42837606987367804,0.4219344698998215,868,217,651,529,0,0.25,1302,1610,1934.5,2138.0,36.969072341918945,388963.93904622394,7.281479120254517,2,0.0003,3.0,0.8897394239902496,1.4246789664030075,1.0387591322263081,0.5053571462631226,0.004076043531919519,0.0,0.0,0.499222069978714,5.1060207684834795,108.5,0.5473479876915613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000000099341074,1.3165875474611919,1.428877830505371,0.09378379443660378,1.3307262063026428,0.9599160154660543,0.9599160154660543,0.026609576074406505,0.3313228686650594,1.6007929642995198
3,2.1334838767846427,2.1182475288709006,0.0,0.08252000312010448,0.07085331281026204,0.0,0.0,0.0,0.03176152978752119,0.0,1.8230726917584736,0.0,0.012,0.4,0.1,0.0,0.0,1.0,0.7391911074112023,0.3160489871088896,0.3130602481967928,868,217,651,529,0,0.25,1302,1610,1933.8333333333333,2138.5,42.48598416646322,525634.7544352213,67.34650442997615,2,0.0003,3.0,1.063071479399999,1.7540531009435654,1.2923443218072255,0.5241206586360931,0.004904409366038938,0.0,0.0,0.5005579640467962,4.71169642607371,108.5,0.592920204003652,1.0,0.31716882685820263,0.8333333333333334,0.21112444251775742,0.25,0.08865983287493388,1.0,0.047099135195215545,0.8333333333333334,0.31809671719868976,0.5000000099341074,1.4864047765731812,1.7530538737773895,0.2462273488442103,1.3105809489885967,0.9453843136628469,0.9453843136628469,0.03176152978752119,0.35438767572244007,1.844663401444753
4,0.6573550800482432,0.6432505150636038,0.0,0.17014851172765097,0.06476802627245586,0.0,0.0,7.5221566172937555e-06,0.014683382585644722,0.0,1.6484049956003826,0.0,0.011103413684752882,0.37011378949176277,0.1,0.0,0.0,1.0,0.7460430541325136,0.4934560797738428,0.48636694480838427,868,217,651,529,0,0.25,1302,1610,1866.1666666666667,2073.6666666666665,31.119747161865234,200893.72147623697,26.50119960308075,4,0.0003,3.0,0.8994522492090861,1.1166108796993892,1.1523864169915516,0.6038798789183298,0.007519567307705681,0.0,7.5221566172937555e-06,0.5038323203722636,4.251887162526448,108.5,0.47913191219170886,1.0,0.32905977467695874,1.0,0.1743670105934143,0.5,0.16652302692333856,1.0,0.05037790226439635,1.0,0.9758693973223368,0.5000000099341074,1.1996353268623352,1.1136727035045624,0.27534787232677144,1.348996897538503,0.9730955262978872,0.9730955262978872,0.014683382585644722,0.3078947067260742,1.5277010798454285
5,0.7999659528334936,0.78113720814387,0.0,0.24880789717038473,0.11759031812349956,0.0,0.0,0.00011415249415828536,0.0219841783400625,0.0,1.738933225472768,0.0,0.01263593923982489,0.42119797466082964,0.1,0.0,0.0,1.0,0.7455360954576502,0.5123564246028498,0.504936516096484,868,217,651,529,0,0.25,1302,1610,1892.0,2108.0,36.073676427205406,268872.93994140625,11.490844011306763,4,0.0003,3.0,1.0845080415407817,1.66236612200737,1.3414239486058552,0.6613304813702902,0.010876972849170366,0.0006510416666666666,0.00011415249415828536,0.5048762758572897,4.711857318878174,108.5,0.7037066618601481,1.0,0.31856756160656613,1.0,0.217670147617658,0.75,0.21933245162169138,1.0,0.04585589375346899,1.0,0.9764100909233093,0.5000000099341074,1.42538317044576,1.6528262694676716,0.4634985352555911,1.333805779616038,0.9621374905109406,0.9621374905109406,0.0219841783400625,0.3233252614736557,1.791351318359375
